search URL:,https://patents.google.com/?q=silica+Needle+Mat&country=US&before=priority:20180630&after=priority:20180601&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2019386332-A1,Alkali metal-sulfur secondary battery containing a conductive electrode- protecting layer ,"Nanotek Instruments, Inc.","Aruna Zhamu, Bor Z. Jang",2018-06-18,2018-06-18,2019-12-19,,https://patents.google.com/patent/US20190386332A1/en,https://patentimages.storage.googleapis.com/28/27/db/bba3d7ba4481be/US20190386332A1-20191219-D00000.png
US-2019375149-A1,Methods for 3d printing of poly-4-hydroxybutyrate and copolymers ,"Tepha, Inc.","Skander Limem, Reshad Bin Harun, Matthew Dubois, David P. Martin, Said Rizk",2018-06-11,2019-06-11,2019-12-12,,https://patents.google.com/patent/US20190375149A1/en,https://patentimages.storage.googleapis.com/96/01/96/d3c09bc15f1309/US20190375149A1-20191212-D00000.png
US-2019390020-A1,"Biodegradable textiles, masterbatches, and method of making biodegradable fibers ","Intrinsic Advanced Materials, LLC","Andrea Ferris, Alan McIntosh, Sudeep Motupalli Rao, Robert A. Usher",2018-06-26,2019-03-15,2019-12-26,,https://patents.google.com/patent/US20190390020A1/en,https://patentimages.storage.googleapis.com/ad/ba/bb/8d66a4d7d5b29e/US20190390020A1-20191226-D00000.png
US-10978744-B2,Method of protecting anode of a lithium-sulfur battery ,"Global Graphene Group, Inc.","Hui He, Aruna Zhamu, Bor Z. Jang",2018-06-18,2018-09-10,2021-04-13,2021-04-13,https://patents.google.com/patent/US10978744B2/en,https://patentimages.storage.googleapis.com/03/4d/0f/6931e6b2c2f738/US10978744-20210413-D00000.png
US-11024849-B2,Fast-chargeable lithium battery ,"Global Graphene Group, Inc.","Hui He, Chueh Liu, Aruna Zhamu, Bor Z. Jang",2018-06-12,2018-06-12,2021-06-01,2021-06-01,https://patents.google.com/patent/US11024849B2/en,https://patentimages.storage.googleapis.com/10/40/e1/a52a2a7e6dc76e/US11024849-20210601-D00000.png
US-2021323006-A1,Thickness-limited electrospray deposition ,"Rutgers, The State University Of New Jersey","Jonathan P. Singer, Lin Lei",2018-06-12,2019-06-12,2021-10-21,,https://patents.google.com/patent/US20210323006A1/en,https://patentimages.storage.googleapis.com/72/49/12/5688119ba55cbf/US20210323006A1-20211021-D00000.png
US-2019365567-A1,"Ophthalmic microsurgical tools, systems, and methods of use ",Carl Zeiss Meditec Cataract Technology Inc.,"Casey Balkenbush, Peter Bentley, Luke W. Clauson, Matthew Newell, Michael Schaller",2018-06-05,2019-06-04,2019-12-05,,https://patents.google.com/patent/US20190365567A1/en,https://patentimages.storage.googleapis.com/4f/ad/d6/2fb3eb4f47495e/US20190365567A1-20191205-D00000.png
US-2019380887-A1,"Absorbent article with function-formed topsheet, and method for manufacturing ",The Procter & Gamble Company,"Arman Ashraf, Kelyn Anne Arora, Misael Omar AVILES, Lennie CruzMurphy, Antonius Lambertus Debeer, Adrien GRENIER, John Lee Hammons, Emma Lynn Sartini, Paul Thomas Weisman",2018-06-19,2019-06-19,2019-12-19,,https://patents.google.com/patent/US20190380887A1/en,https://patentimages.storage.googleapis.com/41/79/fc/f8ae94334534f2/US20190380887A1-20191219-D00000.png
US-2021277004-A1,Naphthyridinone compounds useful as t cell activators ,Bristol-Myers Squibb Company,"Louis S. Chupak, Min Ding, Robert G. Gentles, Yazhong Huang, Scott W. Martin, Ivar M. McDonald, Stephen E. Mercer, Richard E. Olson, Upender Velaparthi, Michael Wichroski, Xiaofan Zheng",2018-06-27,2019-06-26,2021-09-09,,https://patents.google.com/patent/US20210277004A1/en,
US-2021115354-A1,Enol ether properfume ,Firmenich Sa,"Gary B. Womack, Brinda INDRADAS",2018-06-22,2019-06-20,2021-04-22,,https://patents.google.com/patent/US20210115354A1/en,
