search URL:,https://patents.google.com/?q=Silica+wool&country=US&before=priority:20200531&after=priority:20200501&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021337790-A1,Methods of preparing highly charged polyethylenimine and compositions and uses thereof ,eXion labs Inc.,"Marion L. Chiattello, Mark Oman",2020-05-04,2021-05-04,2021-11-04,,https://patents.google.com/patent/US20210337790A1/en,https://patentimages.storage.googleapis.com/86/4c/e3/7ecc28d83b725b/US20210337790A1-20211104-D00000.png
US-2021370636-A1,Aerogel structure body and method of manufacturing the same ,"Panasonic Intellectual Property Management Co., Ltd.","Takashi Tsuruta, Rikako Iwasaki",2020-05-27,2021-04-27,2021-12-02,,https://patents.google.com/patent/US20210370636A1/en,https://patentimages.storage.googleapis.com/ed/76/30/0b75f2b4b9ff26/US20210370636A1-20211202-D00000.png
US-2021348395-A1,Sliding Joinery ,"Tundra Composites, LLC",Kurt Heikkila,2020-05-08,2021-05-05,2021-11-11,,https://patents.google.com/patent/US20210348395A1/en,https://patentimages.storage.googleapis.com/75/ad/7e/64ef05f910cc47/US20210348395A1-20211111-D00000.png
US-2021350947-A1,System and method for thermionic energy conversion ,"Spark Thermionics, Inc.","Kyana Van Houten, Lucas Heinrich Hess, Jared William Schwede, Felix Schmitt",2020-05-06,2021-05-06,2021-11-11,,https://patents.google.com/patent/US20210350947A1/en,https://patentimages.storage.googleapis.com/20/bc/20/ee9d83118791d2/US20210350947A1-20211111-D00000.png
US-2021376304-A1,Multilayer non-woven mat for lead acid batteries and applications therefor ,Johns Manville,"Zhihua Guo, Richard Thomas Hausman, Souvik Nandi",,2020-05-29,2021-12-02,,https://patents.google.com/patent/US20210376304A1/en,https://patentimages.storage.googleapis.com/14/c3/30/7342a6c8e268c8/US20210376304A1-20211202-D00000.png
US-2021346270-A1,Water-based cosmetic ,Tokiwa Corporation,Shunpei TAKEZAWA,2020-05-08,2021-04-09,2021-11-11,,https://patents.google.com/patent/US20210346270A1/en,https://patentimages.storage.googleapis.com/27/3a/6d/bfef5ff676008f/US20210346270A1-20211111-D00000.png
US-2021369577-A1,Oily stick-shaped cosmetic ,Tokiwa Corporation,Hidekazu Yano,2020-05-26,2021-05-21,2021-12-02,,https://patents.google.com/patent/US20210369577A1/en,
US-2021355326-A1,Protein polyurethane alloys and layered materials including the same ,"Modern Meadow, Inc.","Samuel Broadbent, Dale L. Handlin, Jr., Shaobo Cai, Zhe Tan, Casey CROWNHART, Nicholas YARAGHI, David Williamson, Alexander Iain NORMAN, Lixin DAI",2020-05-01,2021-04-30,2021-11-18,,https://patents.google.com/patent/US20210355326A1/en,https://patentimages.storage.googleapis.com/95/ac/57/31cbe935cf9039/US20210355326A1-20211118-D00000.png
US-2021346324-A1,Niclosamide Formulations and Methods of Use ,"NeuroBo Therapeutics, Inc.","Akash BAKSHI, Nadja Mannowetz, Andrew Bartynski",2020-05-05,2021-05-05,2021-11-11,,https://patents.google.com/patent/US20210346324A1/en,https://patentimages.storage.googleapis.com/a3/24/66/ed4afd44404fee/US20210346324A1-20211111-D00000.png
US-2021362088-A1,Process for purifying hydrogen gas for use in fuel cells ,Numat Technologies Inc.,"William Morris, William Joseph Hoover, Ross James Verploegh, Edwin Alfonso Argueta Fajardo, Alexander Matthew Ruddick",2020-05-22,2021-05-20,2021-11-25,,https://patents.google.com/patent/US20210362088A1/en,https://patentimages.storage.googleapis.com/73/bc/7c/0e86e8cf3f79e9/US20210362088A1-20211125-D00000.png
