search URL:,https://patents.google.com/?q=Silica+wool&country=US&before=priority:20181231&after=priority:20181201&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021087716-A1,Fully dull polyester drawn yarn and preparing method thereof ,"Jiangsu Hengli Chemical Fibre Co., Ltd.","Lixin YIN, Feng Chen, Xiaohua Sun",2018-12-27,2019-10-29,2021-03-25,,https://patents.google.com/patent/US20210087716A1/en,
US-2020191522-A1,Composite firearm case ,Gstc Llc,"Gideon P. Searle, Theodore Bobrick Root, JR.",2018-12-14,2019-11-27,2020-06-18,,https://patents.google.com/patent/US20200191522A1/en,https://patentimages.storage.googleapis.com/6c/70/6f/49c965d297756f/US20200191522A1-20200618-D00000.png
US-10617617-B1,"Polycarboxylic acid compounds for the treatment of fibrious amino acid based substrates, especially hair ",Momentive Performance Materials Inc.,"Kunshan Sun, Anne Dussaud, Nicholas Stasiak, Katharina Streicher, Roland Wagner",2018-12-04,2018-12-04,2020-04-14,2020-04-14,https://patents.google.com/patent/US10617617B1/en,
US-2020190721-A1,Washing machine ,Lg Electronics Inc.,"Jaehong Kim, Hyoeun Kim, Taeho Lee, Hangil JEONG, Jongwoo Han",2018-12-14,2019-10-11,2020-06-18,,https://patents.google.com/patent/US20200190721A1/en,https://patentimages.storage.googleapis.com/d0/c5/72/b585778cf241f8/US20200190721A1-20200618-D00000.png
US-2020238252-A1,Method of preparing carbon-based sulfur-loading iron-containing adsorbent for mercury removal ,"Taiyuan University Of Technology, China Shenhua Coal to Liquid&Chemical Co.,ltd.","Jiancheng Wang, Qihuang HUO, Huijun Chen, Lina Han, Geping Shu, Liping CHANG, Weiren Bao",2018-12-10,2020-03-28,2020-07-30,,https://patents.google.com/patent/US20200238252A1/en,https://patentimages.storage.googleapis.com/4f/6b/73/ca76e738acd4fd/US20200238252A1-20200730-D00000.png
US-2020181351-A1,Methods of manufacturing articles utilizing foam particles ,"Nike, Inc.","Page J. Bailey, Jay CONSTANTINOU, Harleigh Doremus, Luis Folgar, Brandon Kvamme, Joseph Thomas Muth, Denis Schiller",2018-12-06,2019-11-19,2020-06-11,,https://patents.google.com/patent/US20200181351A1/en,https://patentimages.storage.googleapis.com/d1/e8/9d/b25a59a0cb71b3/US20200181351A1-20200611-D00000.png
US-2020208060-A1,Systems and methods for treating a surface of a coke plant ,Suncoke Technology And Development Llc,"John Francis Quanci, Gary Dean West, Mayela Carolina Fernandez",2018-12-28,2019-12-27,2020-07-02,,https://patents.google.com/patent/US20200208060A1/en,https://patentimages.storage.googleapis.com/e9/a0/a6/2a205941c05b51/US20200208060A1-20200702-D00000.png
US-2020297619-A1,Biome-friendly consumer products ,Aobiome Llc,"Lauren Nicole Ambrogio, James Hoffman, Larry Weiss",2018-12-24,2019-12-20,2020-09-24,,https://patents.google.com/patent/US20200297619A1/en,https://patentimages.storage.googleapis.com/d9/b4/6a/3c6027642fe7ef/US20200297619A1-20200924-D00000.png
US-2020208307-A1,"Methods and compositions for cooling yarns and fabrics comprising a cellulosic fiber, and articles comprising same ",Brrr! Inc.,"Hung-Yuan Su, Ying-Pin Wei",2018-12-28,2020-01-02,2020-07-02,,https://patents.google.com/patent/US20200208307A1/en,https://patentimages.storage.googleapis.com/88/61/ae/2017b47a709730/US20200208307A1-20200702-D00000.png
US-2020377479-A1,Inhibitors of apol1 and methods of using same ,Vertex Pharmacéuticals Incorporated,"Jingrong Cao, Jon H. Come, Leslie A. DAKIN, Francois Denis, Warren A. DORSCH, Anne FORTIER, Martine Hamel, Elaine B. Krueger, Brian Ledford, Suganthini S. Nanthakumar, Olivier Nicolas, Camil SAYEGH, Timothy J. Senter, Tiansheng Wang, Michael BRODNEY, Kan-Nian Hu, Peter Rose, Kevin Gagnon, Yi Shi, Muna Shrestha, Ales Medek, Faith WITKOS",2018-12-17,2019-12-17,2020-12-03,,https://patents.google.com/patent/US20200377479A1/en,https://patentimages.storage.googleapis.com/82/18/33/5f2e256fb52378/US20200377479A1-20201203-D00000.png
US-2020222532-A1,Cd70 combination therapy ,"Argenx Bvba, University Of Bern","Johannes DE HAARD, Samson FUNG, Nicolas Leupin, Adrian Ochsenbein, Carsten Riether, Luc Van Rompaey",2018-12-18,2019-12-18,2020-07-16,,https://patents.google.com/patent/US20200222532A1/en,https://patentimages.storage.googleapis.com/f4/76/b6/1f0c5c813a9cb4/US20200222532A1-20200716-D00001.png
US-2020190446-A1,"Water Disintegrable, Foam Producing Article ",The Procter & Gamble Company,"Mark Robert Sivik, Alan Edward Sherry, Deepak AHIRWAL, Frank William DeNome, Zaiyou Liu, Kerry Andrew Vetter, Yousef Georges Aouad, Min Mao",2018-12-14,2019-12-13,2020-06-18,,https://patents.google.com/patent/US20200190446A1/en,https://patentimages.storage.googleapis.com/81/f9/77/8b7ac8b20a4263/US20200190446A1-20200618-D00000.png
US-2020187828-A1,"Devices, methods, and systems for collection of volatile organic compounds ","Diagnose Early, Inc.","Chris Wheeler, Chris Todd, Jeffrey A. Schuster, Karl-Magnus LARSSON",2018-12-13,2019-12-13,2020-06-18,,https://patents.google.com/patent/US20200187828A1/en,https://patentimages.storage.googleapis.com/c4/83/eb/9ca3b0776d5805/US20200187828A1-20200618-D00000.png
US-11083277-B2,Backpack and luggage systems ,John Matthew Sniffen,John Matthew Sniffen,2018-12-15,2019-12-12,2021-08-10,2021-08-10,https://patents.google.com/patent/US11083277B2/en,https://patentimages.storage.googleapis.com/c2/ca/c0/6e1e317ef48b82/US11083277-20210810-D00000.png
US-2020187498-A1,Antimicrobial nonwoven polyamides with zinc content ,Ascend Performance Materials Operations Llc,"Scott E. Osborn, Wai-Shing Yung, Albert Ortega",2018-12-18,2019-12-18,2020-06-18,,https://patents.google.com/patent/US20200187498A1/en,https://patentimages.storage.googleapis.com/52/90/9c/c49dc91546a88b/US20200187498A1-20200618-D00000.png
US-2020192040-A1,High-density optical fiber ribbon interconnect and method of making ,Corning Incorporated,"Ming-Jun Li, Qi Wu",2018-12-12,2019-11-20,2020-06-18,,https://patents.google.com/patent/US20200192040A1/en,https://patentimages.storage.googleapis.com/05/35/21/d944264b81b342/US20200192040A1-20200618-D00000.png
US-2021309799-A1,Cationic Dyeable Polyester Fiber and Preparing Method Thereof ,"Jiangsu Hengli Chemical Fibre Co., Ltd.","Lili Wang, Xiaoyu Wang, Fangming TANG",2018-12-27,2019-10-29,2021-10-07,,https://patents.google.com/patent/US20210309799A1/en,
US-2021017673-A1,Semi-dull polyester drawn yarns and preparing method thereof ,"Jiangsu Hengli Chemical Fibre Co., Ltd.","Lili Wang, Zangzang NIU, Chaoming YANG",2018-12-27,2019-10-29,2021-01-21,,https://patents.google.com/patent/US20210017673A1/en,
US-2020205483-A1,Sock orthotic ,Thomas John Burns,Thomas John Burns,2018-12-27,2019-12-12,2020-07-02,,https://patents.google.com/patent/US20200205483A1/en,https://patentimages.storage.googleapis.com/fc/c1/99/ddbb83c7dc17cb/US20200205483A1-20200702-D00000.png
US-2020188271-A1,Sprayable cosmetic composition ,Henkel Ag & Co. Kgaa,"Diane Metten, Thorsten Knappe, Tim Bethge, Rene Scheffler, Rolf Bayersdoerfer",2018-12-18,2019-11-20,2020-06-18,,https://patents.google.com/patent/US20200188271A1/en,
US-2020297605-A1,Biome-friendly consumer products ,Aobiome Llc,"Lauren Nicole Ambrogio, James Hoffman, Larry Weiss",2018-12-24,2019-12-20,2020-09-24,,https://patents.google.com/patent/US20200297605A1/en,https://patentimages.storage.googleapis.com/30/58/14/26acefeab89f0d/US20200297605A1-20200924-D00001.png
US-10597798-B1,"Methods and compositions for cooling yarns and fabrics, and articles comprising same ",Brrr! Inc.,"Hung-Yuan Su, Ying-Pin Wei",2018-12-28,2019-01-31,2020-03-24,2020-03-24,https://patents.google.com/patent/US10597798B1/en,https://patentimages.storage.googleapis.com/69/7e/4c/3812e9d76a7595/US10597798-20200324-D00000.png
US-2020190806-A1,Permeable water-resistive sloped roof underlayment/air barrier ,Vaproshield Llc,"Philip L. Johnson, Kevin D. Nolan, Daniel Bess, Adrian deKrom",2018-12-13,2019-12-13,2020-06-18,,https://patents.google.com/patent/US20200190806A1/en,https://patentimages.storage.googleapis.com/b4/1e/94/5c2aa07ef24675/US20200190806A1-20200618-D00000.png
US-11090255-B2,"Use of polycarboxylic acid compounds for the treatment of fibrious amino acid based substrates, especially hair ",Momentive Performance Materials Inc.,"Kunshan Sun, Anne Dussaud, Nicholas Stasiak, Katharina Streicher, Roland Wagner",2018-12-04,2018-12-04,2021-08-17,2021-08-17,https://patents.google.com/patent/US11090255B2/en,
US-2020179140-A1,Prosthetic liner and method for making the same ,Ossur Iceland Ehf,"Christophe Valois, Linda Ros BIRGISDOTTIR, Sigurdur Asgeirsson, Stefan Orn KRISTJANSSON",2018-12-05,2019-12-05,2020-06-11,,https://patents.google.com/patent/US20200179140A1/en,https://patentimages.storage.googleapis.com/d2/c3/9a/b4f91cb8ce94c4/US20200179140A1-20200611-D00000.png
US-2020397831-A1,Use of akkermansia in the treatment of oral diseases ,"Salomon Amar, Willem M. deVOS","Salomon Amar, Willem M. deVOS",2018-12-21,2019-12-23,2020-12-24,,https://patents.google.com/patent/US20200397831A1/en,https://patentimages.storage.googleapis.com/62/ae/9c/0a542bdb0b3a4d/US20200397831A1-20201224-D00000.png
US-11130359-B2,"Liquid discharge apparatus, ink jet recording method, and pigment textile printing ink composition ",Seiko Epson Corporation,"Ryota MIYASA, Hideki Okada, Masakazu Ohashi",2018-12-27,2019-12-26,2021-09-28,2021-09-28,https://patents.google.com/patent/US11130359B2/en,https://patentimages.storage.googleapis.com/ca/2b/fa/f8fbff4cf05e32/US11130359-20210928-D00000.png
US-2020180262-A1,Adaption of textile article for radio frequency (rf) absorption and attenuation ,Conrad Sun,Conrad Sun,2018-12-05,2019-12-05,2020-06-11,,https://patents.google.com/patent/US20200180262A1/en,https://patentimages.storage.googleapis.com/cc/28/6e/5f5cffe0dbd82e/US20200180262A1-20200611-D00000.png
US-2020189137-A1,Cutting-edge structures and method of manufacturing cutting-edge structures ,The Gillette Company Llc,"Neville Sonnenberg, Abhinav Rao, Anastasios John Hart, Paul Kitchen",2018-12-14,2019-12-12,2020-06-18,,https://patents.google.com/patent/US20200189137A1/en,https://patentimages.storage.googleapis.com/ca/79/1d/dc5b17a0b84242/US20200189137A1-20200618-D00000.png
US-2020323630-A1,Fabric Material For Medical Devices ,Abbott Laboratories,"Yousef F. Alkhatib, Jay Reimer, Paul E. Ashworth, Keith T. High, Richard Kaleta, Ryan Finn",2018-12-13,2020-06-11,2020-10-15,,https://patents.google.com/patent/US20200323630A1/en,https://patentimages.storage.googleapis.com/68/27/24/afc98a0e84c3e2/US20200323630A1-20201015-D00000.png
US-2020188275-A1,Composition and method for temporarily reshaping keratinous fibres ,Henkel Ag & Co. Kgaa,"Julia Bibiane Lange, Cyrielle Martinez, Diane Metten",2018-12-18,2019-12-17,2020-06-18,,https://patents.google.com/patent/US20200188275A1/en,
US-2021054535-A1,Feather-Like Polyester Fiber And Preparing Method Thereof ,"Jiangsu Hengli Chemical Fibre Co., Ltd.","Hongwei Fan, Lili Wang, Jiangen SHEN",2018-12-27,2019-10-28,2021-02-25,,https://patents.google.com/patent/US20210054535A1/en,https://patentimages.storage.googleapis.com/59/9a/4a/fe5ed6ff8b6902/US20210054535A1-20210225-D00000.png
