search URL:,https://patents.google.com/?q=Silica+wool&country=US&before=priority:20180531&after=priority:20180501&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2019350701-A1,Replacement heart valve commissure assembly ,"Boston Scientific Scimed, Inc.","Jasper Ellington Adamek-Bowers, Ali Salahieh, Anh Thu Pham, Dwight John Knab, JR.",2018-05-15,2019-05-15,2019-11-21,,https://patents.google.com/patent/US20190350701A1/en,https://patentimages.storage.googleapis.com/18/77/d7/0712e1ac238d51/US20190350701A1-20191121-D00000.png
US-10786270-B2,Neurovascular aspiration catheter with elliptical aspiration port ,"Imperative Care, Inc.","Yi Yang, Ashoor Shahbazi Yourgenlow, Lisa M. Young, Brandon Yee",2018-05-01,2019-12-05,2020-09-29,2020-09-29,https://patents.google.com/patent/US10786270B2/en,https://patentimages.storage.googleapis.com/e6/35/07/504db502b7c7aa/US10786270-20200929-D00000.png
US-2019353346-A1,Porous Medium Premixing Combustor ,Wuhan University Of Science And Technology,"Yuanyuan Chen, Xuecheng XU, Bin Li, Benwen Li, Zhu HE, Yawei Li, Xiong Liang",2018-05-15,2018-11-29,2019-11-21,,https://patents.google.com/patent/US20190353346A1/en,https://patentimages.storage.googleapis.com/f6/04/40/bfd79b366b0d79/US20190353346A1-20191121-D00000.png
US-2021238413-A1,"Solid dispersion, preparation method therefor, chain-extended polyurethane using same, and epoxy resin composition comprising same ",Samyang Corporation,"Gwang Seok Song, Hoon Ryu, Jun Seop IM, Seung Hyun Yoo, Won Hyun JEON",2018-05-11,2019-05-10,2021-08-05,,https://patents.google.com/patent/US20210238413A1/en,
US-2021068395-A1,"Methods of applying one or more certain heteroaryl-1,2,4-triazole and heteroaryl-tetrazole compounds to control damage on plants, propagation material thereof, and plant derived products ",Syngenta Crop Protection Ag,"Roger Graham Hall, Patrik Hoegger, Ottmar Franz Hueter, Mark Schiebler",2018-05-08,2019-05-07,2021-03-11,,https://patents.google.com/patent/US20210068395A1/en,
US-2019350303-A1,System and method for knitting shoe uppers ,"Fabdesigns, Inc.","Bruce Huffa, Concetta Maria Huffa",2018-05-17,2019-05-16,2019-11-21,,https://patents.google.com/patent/US20190350303A1/en,https://patentimages.storage.googleapis.com/7c/a1/f9/03559b2bb9c1a6/US20190350303A1-20191121-D00000.png
US-2019336038-A1,Wearable respiration sensor and respiration monitoring system ,UNIVERSITé LAVAL,"Stepan GORGUTSA, Philippe GUAY, Younès MESSADEQ, Sophie LaRochelle, Amine MILED, Simon BELLEMARE-ROUSSEAU, Mourad ROUDJANE, Marc-André DUGAS",2018-05-04,2019-04-29,2019-11-07,,https://patents.google.com/patent/US20190336038A1/en,https://patentimages.storage.googleapis.com/e6/01/d7/ffaa4bae9a5412/US20190336038A1-20191107-D00000.png
US-2021186841-A1,"Hair dye composition containing at least one organic silicon compound, a direct dye and a film forming hydrophobic polymer ",Henkel Ag & Co. Kgaa,"Torsten Lechner, Marc Nowottny, Juergen Schoepgens",2018-05-07,2019-03-21,2021-06-24,,https://patents.google.com/patent/US20210186841A1/en,
US-2020406236-A1,Catalyst for organic substance decomposition and organic substance decomposing apparatus ,"Murata Manufacturing Co., Ltd.","Kentaro Ishihara, Nario Sugahara, Satoshi Kuretake, Naoya Mori, Hideto Sato",2018-05-11,2020-09-11,2020-12-31,,https://patents.google.com/patent/US20200406236A1/en,https://patentimages.storage.googleapis.com/0f/8c/98/6867d1d8f75f04/US20200406236A1-20201231-D00000.png
US-2021011337-A1,"Optical film, polarizing plate, liquid crystal panel, touch panel, and image display device ",Fujifilm Corporation,"Keigo UEKI, Yuichi Fukushige",2018-05-22,2020-09-30,2021-01-14,,https://patents.google.com/patent/US20210011337A1/en,https://patentimages.storage.googleapis.com/8d/3a/67/7c2984bbf372fb/US20210011337A1-20210114-D00000.png
