search URL:,https://patents.google.com/?q=ceramic+fibers&country=US&before=priority:20180831&after=priority:20180801&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020054405-A1,Bipolar medical instrument ,"Auris Health, Inc.","Travis Michael Schuh, Erica Ding Chin, Alex J. Niswander",2018-08-17,2019-06-27,2020-02-20,,https://patents.google.com/patent/US20200054405A1/en,https://patentimages.storage.googleapis.com/47/ac/8b/8a23649d67b8aa/US20200054405A1-20200220-D00000.png
US-11148980-B2,Protective coating for ceramic matrix composites ,Raytheon Technologies Corporation,Imelda P. Smyth,2018-08-16,2019-07-18,2021-10-19,2021-10-19,https://patents.google.com/patent/US11148980B2/en,https://patentimages.storage.googleapis.com/0c/46/cc/ecb40eb388d29b/US11148980-20211019-D00000.png
US-2021269849-A1,Methods and systems for detection of protein-dna interactions using proximity ligation ,"10X Genomics, Inc.",Paul Giresi,2018-08-20,2021-02-19,2021-09-02,,https://patents.google.com/patent/US20210269849A1/en,https://patentimages.storage.googleapis.com/1e/64/51/69691b221a4bbc/US20210269849A1-20210902-D00000.png
US-2020060789-A1,Modular orthodontic devices and methods for treatment ,Rohit C. Sachdeva,"Rohit C. Sachdeva, Takao Kubota, Jitender vij",2018-08-24,2019-08-23,2020-02-27,,https://patents.google.com/patent/US20200060789A1/en,https://patentimages.storage.googleapis.com/0a/da/fa/6c775ba6faf5f7/US20200060789A1-20200227-D00000.png
US-11072774-B2,"Instruments, modules, and methods for improved detection of edited sequences in live cells ","Inscripta, Inc.","Phillip Belgrader, Don Masquelier, Andrew Garst, Richard Fox",2018-08-14,2021-02-13,2021-07-27,2021-07-27,https://patents.google.com/patent/US11072774B2/en,https://patentimages.storage.googleapis.com/9c/52/da/1b91d5e3277c01/US11072774-20210727-D00000.png
US-11175769-B2,Electronic device with glass enclosure ,Apple Inc.,"Christopher D. Prest, Peter N. Russell-Clarke",2018-08-16,2019-08-15,2021-11-16,2021-11-16,https://patents.google.com/patent/US11175769B2/en,https://patentimages.storage.googleapis.com/2d/d0/34/c02dfbaced0d1a/US11175769-20211116-D00000.png
US-2021301436-A1,"Functional nonwoven scrim for high temperature applications requiring low flammability, smoke, and toxicity ","Zephyros, Inc.","Greg Thompson, Kendall Bush, Christophe Chaut, Marc Engel, Paul Lockyer, Michael Czaplicki",2018-08-03,2019-08-05,2021-09-30,,https://patents.google.com/patent/US20210301436A1/en,https://patentimages.storage.googleapis.com/02/c0/cf/f3f38d301aba30/US20210301436A1-20210930-D00000.png
US-2020047114-A1,Gas separation membrane containing metal-organic frameworks and methods of making thereof ,"King Fahd University Of Petroleum And Minerals, King Abdulaziz City For Science And Technology","Bassem AL-MAYTHALONY, Muhammad Usman",2018-08-09,2018-08-09,2020-02-13,,https://patents.google.com/patent/US20200047114A1/en,https://patentimages.storage.googleapis.com/9d/38/56/abb553c181017f/US20200047114A1-20200213-D00000.png
US-11124614-B2,"Halogen-free low dielectric resin composition, and pre-preg, metal-clad laminate, and printed circuit board using the same ",Taiwan Union Technology Corporation,"Shur-Fen Liu, Chin-Hsien Hung, Meng-Huei Chen",2018-08-28,2018-12-10,2021-09-21,2021-09-21,https://patents.google.com/patent/US11124614B2/en,
US-2021309786-A1,Isocyanate-group-containing polymer having a low content of monomeric diisocyanates ,Sika Technology Ag,"Michael Schlumpf, Sven Reimann, Berzad Durmic",2018-08-08,2019-08-05,2021-10-07,,https://patents.google.com/patent/US20210309786A1/en,
US-2020063690-A1,Polymeric and metal cylinder head and method of making the same ,GM Global Technology Operations LLC,"Anthony M. Coppola, Peter P. Andruskiewicz, IV, Hamid G. Kia, Paul M. Najt",2018-08-22,2018-08-22,2020-02-27,,https://patents.google.com/patent/US20200063690A1/en,https://patentimages.storage.googleapis.com/81/f5/f7/d0545436eae1ab/US20200063690A1-20200227-D00000.png
US-10947236-B2,Pyrrolo-dipyridine compounds ,Osteoqc Inc.,"Debra Ellies, F. Scott Kimball, Robert N. Young",2018-08-14,2019-08-13,2021-03-16,2021-03-16,https://patents.google.com/patent/US10947236B2/en,https://patentimages.storage.googleapis.com/06/a0/c4/ab55b4192366d5/US10947236-20210316-D00001.png
US-2021153554-A1,Aerosol Delivery Device with Segmented Electrical Heater ,"Rai Strategic Holdings, Inc.","Vahid Hejazi, Rajesh Sur",2018-08-23,2021-02-02,2021-05-27,,https://patents.google.com/patent/US20210153554A1/en,https://patentimages.storage.googleapis.com/ec/73/08/5ba5b02b127d4e/US20210153554A1-20210527-D00000.png
US-2021196077-A1,"Nonstick cookware materials, and methods for manufacture and use ","Advanced Flexible Composites, Inc.","William Christopher Lewis, Barton R. LEWIS, JR., Paul A.E. Smith, Kevin Patrick DUNLEA, Michael Baker, William James Lewis, Barton Roy LEWIS, Jian Gao, Lambert Allen Terpstra",2018-08-20,2019-08-20,2021-07-01,,https://patents.google.com/patent/US20210196077A1/en,https://patentimages.storage.googleapis.com/b1/8a/e2/89bba6d5741a87/US20210196077A1-20210701-D00000.png
US-2021315492-A1,Composite matrix for analyte biosensors ,The Regents Of The University Of California,"Avid Najdahmadi, John Weidling, Elliot L. Botvinick",2018-08-17,2021-02-17,2021-10-14,,https://patents.google.com/patent/US20210315492A1/en,https://patentimages.storage.googleapis.com/1e/4c/44/373a98baa097f3/US20210315492A1-20211014-D00000.png
US-2020229487-A1,Integrally-formed Heat-not-burn Smoking Article and Manufacturing Method therefor ,"Yunnan Xike Science & Technology Co., Ltd.","Yinghui Cao, Tao Wang, Songfeng Wang, Yong Zhang, Yunsong Cao",2018-08-16,2020-04-09,2020-07-23,,https://patents.google.com/patent/US20200229487A1/en,https://patentimages.storage.googleapis.com/6d/d2/e8/450059a158dc03/US20200229487A1-20200723-D00000.png
US-2020040909-A1,Casing Having a Non-Axisymmetric Composite Wall ,General Electric Company,"Manoj Kumar Jain, Nagamohan Govinahalli Prabhakar, Scott Roger Finn",2018-08-01,2018-08-01,2020-02-06,,https://patents.google.com/patent/US20200040909A1/en,https://patentimages.storage.googleapis.com/2b/4b/72/8e1e7dbf58db54/US20200040909A1-20200206-D00000.png
US-2021285713-A1,Air filtration system for antimicrobial refrigerators ,Whirlpool Corporation,"Ermanno Buzzi, Gabriele Candiani, Alberto Cigada, Fabio Andrea Cigada, Luigi De Nardo, Muhammad Khizar, Maria Paola Pirovano",2018-08-29,2021-05-28,2021-09-16,,https://patents.google.com/patent/US20210285713A1/en,https://patentimages.storage.googleapis.com/ca/ff/c0/d49f26d3112d45/US20210285713A1-20210916-D00000.png
US-2020063373-A1,Molded articles from a fiber slurry ,Eastman Chemical Company,"Kenny Randolph Parker, Charles Stuart Everett, Melvin Glenn Mitchell, Koushik Ghosh, Mounir Izallalen",2018-08-23,2019-07-26,2020-02-27,,https://patents.google.com/patent/US20200063373A1/en,https://patentimages.storage.googleapis.com/78/7a/af/6dc358c0eb9dd2/US20200063373A1-20200227-D00000.png
US-2018369981-A1,Trowel-Grinder-Polisher Machines ,"Curtis Craft, Zoltan Kemeny","Curtis Craft, Zoltan Kemeny",2018-08-11,2018-08-11,2018-12-27,,https://patents.google.com/patent/US20180369981A1/en,https://patentimages.storage.googleapis.com/d5/de/a5/c54c233826d1b1/US20180369981A1-20181227-D00000.png
US-2021308832-A1,Structured abrasive article and method of making the same ,3M Innovative Properties Company,"Damon Smyth, Nicola Pullan, Scott R. Culler",2018-08-13,2019-08-07,2021-10-07,,https://patents.google.com/patent/US20210308832A1/en,https://patentimages.storage.googleapis.com/2d/9b/a1/673e056ca07ddc/US20210308832A1-20211007-D00000.png
US-2021138232-A1,Method and apparatus for transcutaneous facial nerve stimulation and applications thereof ,Neurotrigger Ltd.,"Shachar Paz, Assaf Deutsch, Erez Marks, Michal Marks",2018-08-14,2019-07-22,2021-05-13,,https://patents.google.com/patent/US20210138232A1/en,https://patentimages.storage.googleapis.com/bf/e4/1d/bb33815753ef14/US20210138232A1-20210513-D00000.png
