search URL:,https://patents.google.com/?q=ceramic+fibers&country=US&before=priority:20180131&after=priority:20180101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020358129-A1,"Electrochemical cells including selectively permeable membranes, systems and methods of manufacturing the same ","24M Technologies, Inc.","Junzheng Chen, Naoki Ota, Jeffry Disko, Yuki Kusachi",2018-01-08,2020-06-22,2020-11-12,,https://patents.google.com/patent/US20200358129A1/en,https://patentimages.storage.googleapis.com/34/bf/03/abc4db9a542700/US20200358129A1-20201112-D00000.png
US-10524040-B2,Headphones with orientation sensors ,Apple Inc.,"Arman HAJATI, Supratik Datta",2018-01-29,2018-11-16,2019-12-31,2019-12-31,https://patents.google.com/patent/US10524040B2/en,https://patentimages.storage.googleapis.com/6b/59/2e/8adaaea857ed35/US10524040-20191231-D00000.png
US-10479408-B2,Frame assembly for a vehicle and vehicle having same ,"Honda Motor Co., Ltd.","Luke M. Upah, Daniel T. Sellars, Dakota D. Kirtland",2018-01-15,2018-01-15,2019-11-19,2019-11-19,https://patents.google.com/patent/US10479408B2/en,https://patentimages.storage.googleapis.com/73/02/3a/82173ac52867b2/US10479408-20191119-D00000.png
US-2021068519-A1,Backpack ,"Yeti Coolers, Llc","Kyle Edward Rogers, Jeffrey Charles Munie",2018-01-05,2018-12-20,2021-03-11,,https://patents.google.com/patent/US20210068519A1/en,https://patentimages.storage.googleapis.com/01/4e/d0/2d97279a4e4458/US20210068519A1-20210311-D00000.png
US-2020397447-A1,Aneurysm device and delivery system ,"DePuy Synthes Products, Inc.","Juan Lorenzo, Lacey GOROCHOW, Ariel Sotodelvalle",2018-01-24,2020-08-31,2020-12-24,,https://patents.google.com/patent/US20200397447A1/en,https://patentimages.storage.googleapis.com/52/5a/f2/fecfa07c551ea5/US20200397447A1-20201224-D00000.png
US-10940597-B2,Razor cartridge having a blade housing with slits receiving clips for securing razor blades ,"Dorco Co., Ltd.","Semin PARK, Kyongsik LEE, Jinwoo Jeong",2018-01-02,2018-12-21,2021-03-09,2021-03-09,https://patents.google.com/patent/US10940597B2/en,https://patentimages.storage.googleapis.com/9c/35/69/fe21c5c1c538ad/US10940597-20210309-D00000.png
US-2021197534-A1,Method to produce a veneered element and a veneered element ,Välinge Innovation AB,"Göran Ziegler, Rickard Rittinge",2018-01-11,2021-03-16,2021-07-01,,https://patents.google.com/patent/US20210197534A1/en,https://patentimages.storage.googleapis.com/9b/aa/7b/f08806d3217eb4/US20210197534A1-20210701-D00000.png
US-2019210329-A1,Method to produce a veneered element and a veneered element ,Välinge Innovation AB,"Goran Ziegler, Rickard Rittinge",2018-01-11,2018-12-18,2019-07-11,,https://patents.google.com/patent/US20190210329A1/en,https://patentimages.storage.googleapis.com/95/44/29/afc6e548ef7cf0/US20190210329A1-20190711-D00000.png
US-11013581-B2,Diagnostic intraoral methods and apparatuses ,"Align Technology, Inc.","Michael Sabina, Avi Kopelman, Eric Kuo, Gilad ELBAZ, Assaf WEISS, Doron Malka, Ofer Saphier, Eliahou Franklin NIZARD, Ido TISHEL, Shai Ayal, Maayan Moshe",2018-01-26,2019-01-25,2021-05-25,2021-05-25,https://patents.google.com/patent/US11013581B2/en,https://patentimages.storage.googleapis.com/10/89/e4/3889bbb9680ccd/US11013581-20210525-D00000.png
US-11110325-B2,Mixed material golf club head ,Karsten Manufacturing Corporation,"Clayson C. Spackman, Jeremy S. Pope, Tyler A. Shaw, Eric J. Morales, Atiqah Shahrin",2018-01-19,2020-05-29,2021-09-07,2021-09-07,https://patents.google.com/patent/US11110325B2/en,https://patentimages.storage.googleapis.com/4d/f6/bf/5e8dbac54b37a7/US11110325-20210907-D00000.png
