search URL:,https://patents.google.com/?q=ceramic+fibers&country=US&before=priority:20190731&after=priority:20190701&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021002491-A1,Radiative cooling functional coating material and application thereof ,"Ningbo Radi-Cool Advanced Energy Technologies Co., Ltd., Ningbo Radi-Cool Institute for Energy and Environment Solutions","Shaoyu Xu, Rongbing WAN, Minghui Wang",2019-07-05,2019-09-18,2021-01-07,,https://patents.google.com/patent/US20210002491A1/en,https://patentimages.storage.googleapis.com/3a/27/80/c4840441392f4a/US20210002491A1-20210107-D00000.png
US-2021108898-A1,"Polymer Ammunition Having an Alignment Aid, Cartridge and Method of Making the Same ","True Velocity Ip Holdings, Llc","Christopher William Overton, Andrew Rosek, Kenneth J. Overton, Florian Herzog",2019-07-16,2020-07-16,2021-04-15,,https://patents.google.com/patent/US20210108898A1/en,https://patentimages.storage.googleapis.com/c5/0f/d4/85770779d9479e/US20210108898A1-20210415-D00000.png
US-2021017080-A1,Inorganic fiber toughened inorganic composite artificial stone panel and preparation method thereof ,"GuangDong TopNice New Materials Technology CO., LTD.","Fucai Liu, Min Xiao, Bin Li, Zengyong ZHENG, Heming HUANG",2019-07-19,2020-07-20,2021-01-21,,https://patents.google.com/patent/US20210017080A1/en,https://patentimages.storage.googleapis.com/cf/ad/b7/f4a81aafbd3e4f/US20210017080A1-20210121-D00000.png
US-2021155526-A1,Plasma fiberization ,Unifrax I Llc,"Chad D. Cannan, Mauricio Munhoz de Souza, Michael J. Andrejcak, Dillan R. SAYERS, Jeffrey RIPSON, Mark Travers",2019-07-15,2020-07-14,2021-05-27,,https://patents.google.com/patent/US20210155526A1/en,https://patentimages.storage.googleapis.com/28/b6/3e/ee1bde8a6deb42/US20210155526A1-20210527-D00000.png
US-2021181432-A1,Optical Fiber Sub-Assembly and Optical Fiber Connector ,"Huawei Technologies Co., Ltd.","Wei Xiong, Xiupeng Li, Jianxiong YU, Shangjun PENG, Boyong He",2019-07-26,2021-02-24,2021-06-17,,https://patents.google.com/patent/US20210181432A1/en,https://patentimages.storage.googleapis.com/1b/9c/48/2f9ee4e9b454d1/US20210181432A1-20210617-D00000.png
US-2021337833-A1,Ultrasound-electrode-nano-porous membrane coupling hydrogen production and sterilization system ,Zhejiang University,"Donghong LIU, Enbo XU, Jianwei ZHOU, Hao Wang, Tian Ding, Huan CHENG, Xingqian YE",2019-07-03,2020-05-20,2021-11-04,,https://patents.google.com/patent/US20210337833A1/en,https://patentimages.storage.googleapis.com/59/bd/37/2b953a7c343027/US20210337833A1-20211104-D00000.png
US-11125415-B2,Infrared illumination device configured with a gallium and nitrogen containing laser source ,"Kyocera Sld Laser, Inc.","James W. RARING, Paul Rudy, Melvin McLaurin, Troy Trottier, Steven DenBaars",2019-07-16,2020-07-08,2021-09-21,2021-09-21,https://patents.google.com/patent/US11125415B2/en,https://patentimages.storage.googleapis.com/85/0c/ce/1ce25ad219efe5/US11125415-20210921-D00000.png
US-2021000209-A1,Helmet System ,"VICIS, Inc.","Jason Neubauer, Noah LANPHEAR, Travis E. GLOVER, Dave MARVER, Cord SANTIAGO, Kayla FUKUDA, Andre H.P. STONE, Adam Kollgaard, Kurt Fischer, Marie Pahlmeyer, Rich Curren, Miguel Herrera, John Cagle",2019-07-01,2020-07-01,2021-01-07,,https://patents.google.com/patent/US20210000209A1/en,https://patentimages.storage.googleapis.com/57/28/d6/8fbc6593cb91b8/US20210000209A1-20210107-D00000.png
US-2021146206-A1,Iron golf club head ,"Taylor Made Golf Company, Inc","Brian Hill, Bret H. Wahl, Scott Taylor",2019-07-29,2020-12-02,2021-05-20,,https://patents.google.com/patent/US20210146206A1/en,https://patentimages.storage.googleapis.com/d7/49/79/cffa9f6fa64f49/US20210146206A1-20210520-D00000.png
US-11105396-B2,Planetary gearbox ,Rolls-Royce Deutschland Ltd & Co Kg,Andreas GOUMAS,2019-07-25,2020-07-13,2021-08-31,2021-08-31,https://patents.google.com/patent/US11105396B2/en,https://patentimages.storage.googleapis.com/a3/fe/37/a56e7b7c64c39b/US11105396-20210831-D00000.png
