search URL:,https://patents.google.com/?q=ceramic+fibers&country=US&before=priority:20190531&after=priority:20190501&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020362505-A1,Ionic oxidation refreshing system and method ,"DRESSFRESH, Inc.",Aram Razouki,2019-05-17,2020-05-14,2020-11-19,,https://patents.google.com/patent/US20200362505A1/en,https://patentimages.storage.googleapis.com/14/36/6f/6d54a9111d3121/US20200362505A1-20201119-D00000.png
US-2020392049-A1,Ceramic matrix composite vane with hybrid construction ,Rolls-Royce Plc,"Anthony G. Razzell, Michael J. WHITTLE, Ian M. Edmonds",2019-05-13,2019-05-13,2020-12-17,,https://patents.google.com/patent/US20200392049A1/en,https://patentimages.storage.googleapis.com/df/15/1b/973f9fa9f261f0/US20200392049A1-20201217-D00000.png
US-2020358081-A1,Protected anode active material particles for rechargeable lithium batteries ,"Nanotek Instruments, Inc.","Yi-Jun Lin, Yen-Po Lin, Sheng-Yi Lu, Bor Z. Jang",2019-05-06,2019-05-06,2020-11-12,,https://patents.google.com/patent/US20200358081A1/en,https://patentimages.storage.googleapis.com/1c/f5/90/44d68e8d004ee7/US20200358081A1-20201112-D00000.png
US-2020358090-A1,Lithium metal secondary battery containing a conducting polymer network-based anode-protecting layer ,"Nanotek Instruments, Inc.",Bor Z. Jang,2019-05-06,2019-05-06,2020-11-12,,https://patents.google.com/patent/US20200358090A1/en,https://patentimages.storage.googleapis.com/b4/18/16/193e6d72b054e5/US20200358090A1-20201112-D00000.png
US-2020365902-A1,Conducting polymer network-based cathode-protecting layer for lithium metal secondary battery ,"Nanotek Instruments, Inc.",Bor Z. Jang,2019-05-14,2019-05-14,2020-11-19,,https://patents.google.com/patent/US20200365902A1/en,https://patentimages.storage.googleapis.com/19/85/19/975f713e47e4af/US20200365902A1-20201119-D00000.png
US-2020358141-A1,Method of improving the cycle stability of lithium metal secondary batteries ,"Nanotek Instruments, Inc.",Bor Z. Jang,2019-05-06,2019-05-06,2020-11-12,,https://patents.google.com/patent/US20200358141A1/en,https://patentimages.storage.googleapis.com/2f/f8/ba/a7f7c8850722cd/US20200358141A1-20201112-D00000.png
US-2020398883-A1,Handle sleeves and handles with bioactive surface coatings ,"Mark Sisson, Dennis Hackemeyer","Mark Sisson, Dennis Hackemeyer",2019-05-21,2020-05-20,2020-12-24,,https://patents.google.com/patent/US20200398883A1/en,https://patentimages.storage.googleapis.com/88/e9/1a/b87e3b8b7c20c3/US20200398883A1-20201224-D00000.png
US-2020357429-A1,Storing multiple instances of a housekeeping data set on a magnetic recording tape ,International Business Machines Corporation,"Tsuyoshi Miyamura, Setsuko Masuda",2019-05-07,2019-05-07,2020-11-12,,https://patents.google.com/patent/US20200357429A1/en,https://patentimages.storage.googleapis.com/47/4d/ec/674d3897b54309/US20200357429A1-20201112-D00000.png
US-2021110847-A1,Multi-band multichannel magnetic recording head ,International Business Machines Corporation,Robert G. Biskeborn,2019-05-07,2020-12-21,2021-04-15,,https://patents.google.com/patent/US20210110847A1/en,https://patentimages.storage.googleapis.com/a6/d6/84/763eb2a4647162/US20210110847A1-20210415-D00000.png
US-10972591-B2,"Housing, method of producing the same, and electronic device including the same ","Samsung Electronics Co., Ltd.","Junghyun IM, Seungchang BAEK, Sooncheol KWON, Sungho Cho, Changyoun HWANG, Minwoo YOO",2019-05-10,2019-11-26,2021-04-06,2021-04-06,https://patents.google.com/patent/US10972591B2/en,https://patentimages.storage.googleapis.com/1e/52/af/9e4e0d10d4bffd/US10972591-20210406-D00000.png
US-2021289907-A1,Cordless hair dryer ,Foundation Of Soongsil University-Industry Cooperation,"Young Jin Jeong, Jae Woo Chung, Hyeon Jun Song",2019-05-08,2019-11-07,2021-09-23,,https://patents.google.com/patent/US20210289907A1/en,https://patentimages.storage.googleapis.com/b7/18/c8/64f79b4701d1b6/US20210289907A1-20210923-D00000.png
US-2021340711-A1,Absorbent structures with high absorbency and low basis weight ,"First Quality Tissue, Llc","II James E. Sealey, Justin S. Pence, Marc Paul Begin, Zachary Korkowski, Byrd Tyler MILLER, IV",2019-05-03,2021-07-15,2021-11-04,,https://patents.google.com/patent/US20210340711A1/en,https://patentimages.storage.googleapis.com/de/cb/f6/ec8800fefc618a/US20210340711A1-20211104-D00000.png
US-2020370509-A1,Monolithic heater bodies ,General Electric Company,"Joshua Tyler Mook, Kevin Michael VandeVoorde, Aigbedion Akwara, Michael Robert Notarnicola, Jason Joseph BELLARDI, Mohammed El Hacin Sennoun, Mohamed Osama, Zachary William Nagel",2019-05-21,2020-05-20,2020-11-26,,https://patents.google.com/patent/US20200370509A1/en,https://patentimages.storage.googleapis.com/cf/95/e9/6447c1b8e5b512/US20200370509A1-20201126-D00000.png
US-2020367572-A1,Shape memory material for controlled liquid delivery in an aerosol delivery device ,"Rai Strategic Holdings, Inc.","Vahid Hejazi, Stephen B. Sears, Eric T. Hunt, Karen V. Taluskie",2019-05-24,2019-05-24,2020-11-26,,https://patents.google.com/patent/US20200367572A1/en,https://patentimages.storage.googleapis.com/bc/79/86/24b8dc5c097ad2/US20200367572A1-20201126-D00000.png
US-2020381762-A1,Fuel cell column containing electrically insulated fuel manifold and manifold jumper ,Bloom Energy Corporation,"David Edmonston, Michael Petrucha, Martin Perry, Adrian BASHARAIN, Siddharth Patel, Paul BHANGU, Subhash Chander DESWAL, Ian RUSSEL, Pawan PATIL",2019-05-28,2020-05-26,2020-12-03,,https://patents.google.com/patent/US20200381762A1/en,https://patentimages.storage.googleapis.com/14/de/73/4936e0bf6d9435/US20200381762A1-20201203-D00000.png
US-2020368970-A1,Bead-type additive manufacturing system and method ,The Boeing Company,"Gary E. Georgeson, Bharath K. Kodumuru, Hong H. Tat, Edward J. Kang, Nathan J. Chapdelaine, Thomas A. Maeder",2019-05-24,2019-05-24,2020-11-26,,https://patents.google.com/patent/US20200368970A1/en,https://patentimages.storage.googleapis.com/8c/3a/3c/05bfe10e545950/US20200368970A1-20201126-D00000.png
US-2020383323-A1,Electronic device screen covers and electronic devices with bioactive materials ,"Mark Sisson, Dennis Hackemeyer","Mark Sisson, Dennis Hackemeyer",2019-05-21,2020-05-20,2020-12-10,,https://patents.google.com/patent/US20200383323A1/en,https://patentimages.storage.googleapis.com/03/e5/34/56d4cf37fa7e5d/US20200383323A1-20201210-D00000.png
US-2020385613-A1,Handle covers and handles with bioactive surface coatings ,"Dennis Hackemeyer, Mark Sisson","Dennis Hackemeyer, Mark Sisson",2019-05-21,2020-05-20,2020-12-10,,https://patents.google.com/patent/US20200385613A1/en,https://patentimages.storage.googleapis.com/42/62/e1/f7dd06d51b8c3d/US20200385613A1-20201210-D00000.png
US-2020352256-A1,Flavor article for an aerosol delivery device ,"Rai Strategic Holdings, Inc.","Vahid Hejazi, Rebecca H. Reynolds",2019-05-10,2019-05-10,2020-11-12,,https://patents.google.com/patent/US20200352256A1/en,https://patentimages.storage.googleapis.com/8f/1f/d0/6dcef22966f689/US20200352256A1-20201112-D00000.png
US-10614846-B1,Measuring servo reader span on a magnetic recording head ,International Business Machines Corporation,David Harper,2019-05-17,2019-05-17,2020-04-07,2020-04-07,https://patents.google.com/patent/US10614846B1/en,https://patentimages.storage.googleapis.com/50/45/70/fc79ad16e7c4df/US10614846-20200407-D00000.png
