search URL:,https://patents.google.com/?q=glass+fiber&country=US&before=priority:20181031&after=priority:20181001&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021363903-A1,Method and apparatus for filling silencer with glass fiber ,"Crefact Co., Ltd.",Yasuo Omori,2018-10-12,2018-10-12,2021-11-25,,https://patents.google.com/patent/US20210363903A1/en,https://patentimages.storage.googleapis.com/08/8b/1b/1e7d0944f5013a/US20210363903A1-20211125-D00000.png
US-2021371652-A1,Polyamide composition containing flat glass fibres (b) with improved fatigue resistance ,Basf Se,"Gilles Robert, Tae-Kyun Kim, Weibing Wang, Franco Speroni",2018-10-22,2019-10-22,2021-12-02,,https://patents.google.com/patent/US20210371652A1/en,https://patentimages.storage.googleapis.com/cd/8a/c1/bc832545a9efac/US20210371652A1-20211202-D00000.png
US-10587310-B1,Methods and apparatus for selectively controlling energy consumption of a waveguide system ,"At&T Intellectual Property I, L.P.","Robert Bennett, Farhad Barzegar, Giovanni Vannucci, Paul Shala Henry, Thomas M. Willis, III, Irwin Gerszberg, Donald J. Barnickel",2018-10-10,2018-10-10,2020-03-10,2020-03-10,https://patents.google.com/patent/US10587310B1/en,https://patentimages.storage.googleapis.com/a4/6d/e1/e72399218a5e37/US10587310-20200310-D00000.png
US-2020107894-A1,Systems and instruments for tissue sealing ,"Auris Health, Inc.","Daniel T. Wallace, Benjamin L. Smith, Travis R. Marsot",2018-10-08,2019-09-06,2020-04-09,,https://patents.google.com/patent/US20200107894A1/en,https://patentimages.storage.googleapis.com/09/95/93/03b7f195a01918/US20200107894A1-20200409-D00000.png
US-2020117690-A1,Smart device ,Bao Tran,"Bao Tran, Ha Tran",2018-10-15,2018-10-15,2020-04-16,,https://patents.google.com/patent/US20200117690A1/en,https://patentimages.storage.googleapis.com/7a/9a/06/32a4d99183632d/US20200117690A1-20200416-D00000.png
US-2020110217-A1,Weakly-coupled few mode optical fibers for mode division multiplexing and corresponding optical transmission system ,Draka Comtep France,"Marianne Bigot, Jean-Baptiste Trinel, Pierre Sillard, Louis-Anne de Montmorillon",2018-10-08,2019-10-03,2020-04-09,,https://patents.google.com/patent/US20200110217A1/en,https://patentimages.storage.googleapis.com/8f/6c/f0/20163eae9a0f8e/US20200110217A1-20200409-D00000.png
US-10729067-B2,Biomass impact sensor having a conformal encasement enveloping a pressure sensitive film ,Deere & Company,"Curtis R. Hammer, Jonathan J. Nelson",2018-10-20,2018-10-20,2020-08-04,2020-08-04,https://patents.google.com/patent/US10729067B2/en,https://patentimages.storage.googleapis.com/02/2d/b6/9a4c6de7897602/US10729067-20200804-D00000.png
US-2021336293-A1,"Aqueous zinc-metal batteries comprising ""water-in-salt"" electrolyte ",Oregon State University,"Xiulei Ji, Chong Zhang",2018-10-10,2019-10-09,2021-10-28,,https://patents.google.com/patent/US20210336293A1/en,https://patentimages.storage.googleapis.com/58/64/6c/4b640643ab7f27/US20210336293A1-20211028-D00000.png
US-2020122392-A1,Print head for regolith-polymer mixture and associated feedstock ,"Craig Technical Consulting, Inc.","Ivan Townsend, Robert Mueller, Nathan Gelino, Jonathan Smith, Matthew Nugent, Andrew Nick, Jason Schuler, Bradley Buckles",2018-10-18,2019-10-18,2020-04-23,,https://patents.google.com/patent/US20200122392A1/en,https://patentimages.storage.googleapis.com/9e/30/17/f90ceeaa9a3717/US20200122392A1-20200423-D00000.png
US-2021162684-A1,Method for Composite Flow Molding ,Arris Composites Inc.,"Erick Davidson, Ethan Escowitz, Sean HENNESSEE, Riley Reese",2018-10-09,2021-02-16,2021-06-03,,https://patents.google.com/patent/US20210162684A1/en,https://patentimages.storage.googleapis.com/73/e5/68/f932333fa2abe2/US20210162684A1-20210603-D00000.png
US-2020129710-A1,Cartridge and atomizer having same ,"Shenzhen First Union Technology Co., Ltd.","Yunkai ZHANG, Zhengfa LI, Zhongli Xu, Yonghai Li",2018-10-26,2019-10-25,2020-04-30,,https://patents.google.com/patent/US20200129710A1/en,https://patentimages.storage.googleapis.com/6d/31/d1/a294f97f496237/US20200129710A1-20200430-D00000.png
US-11051034-B2,History-based motion vector predictor ,Qualcomm Incorporated,"Yu Han, Wei-Jung Chien, Han Huang, Chao-Hsiung Hung, Marta Karczewicz",2018-10-08,2019-10-04,2021-06-29,2021-06-29,https://patents.google.com/patent/US11051034B2/en,https://patentimages.storage.googleapis.com/ac/85/47/88308148e9fb86/US11051034-20210629-D00000.png
US-10550585-B1,Assemblable platform made of fiber-reinforced plastic (FRP) ,Gold Water International Inc.,Gui LI,2018-10-23,2018-10-23,2020-02-04,2020-02-04,https://patents.google.com/patent/US10550585B1/en,https://patentimages.storage.googleapis.com/e3/1f/27/fb4e46cfb1af2e/US10550585-20200204-D00000.png
US-2021233272-A1,Data processing method and device used in virtual scenario ,"Huawei Technologies Co., Ltd.","Jun Jiang, Xiaowei Liu, Weiteng Feng, Yunneng Mo, Zongwu WU",2018-10-15,2021-04-14,2021-07-29,,https://patents.google.com/patent/US20210233272A1/en,https://patentimages.storage.googleapis.com/c3/9b/00/8c9621ff5dc14b/US20210233272A1-20210729-D00000.png
US-2021321046-A1,"Video generating method, apparatus, electronic device and computer storage medium ","Beijing Microlive Vision Technology Co., Ltd","Mingwei Zhao, Haidong Chen",2018-10-19,2018-12-26,2021-10-14,,https://patents.google.com/patent/US20210321046A1/en,https://patentimages.storage.googleapis.com/d0/f2/01/ab7bc14b15157c/US20210321046A1-20211014-D00000.png
US-2021231895-A1,Multilayer low attenuation drop cable ,Corning Research & Development Corporation,"Sebastian Olszewski, Marta Krystyna Tomczak",2018-10-16,2021-04-12,2021-07-29,,https://patents.google.com/patent/US20210231895A1/en,https://patentimages.storage.googleapis.com/c6/4b/1b/4733cc1cbb723b/US20210231895A1-20210729-D00000.png
US-2020114596-A1,Preform Charges And Fixtures Therefor ,Arris Composites Inc.,"Erick Davidson, Ethan Escowitz, Riley Reese, Sean HENNESSEE, J. Scott PERKINS",2018-10-12,2019-10-11,2020-04-16,,https://patents.google.com/patent/US20200114596A1/en,https://patentimages.storage.googleapis.com/4f/e8/64/72cbf73498ccb8/US20200114596A1-20200416-D00000.png
US-2020116304-A1,High-pressure tank and manufacturing method of high-pressure tank ,Toyota Jidosha Kabushiki Kaisha,Sangkun Lee,2018-10-16,2019-08-29,2020-04-16,,https://patents.google.com/patent/US20200116304A1/en,https://patentimages.storage.googleapis.com/31/7d/0a/470d71a0a688b7/US20200116304A1-20200416-D00000.png
US-10896881-B2,Semiconductor package ,"Samsung Electronics Co., Ltd.","Suk Ho Lee, Dong Joon Oh, Ju Suk Kang",2018-10-02,2020-03-16,2021-01-19,2021-01-19,https://patents.google.com/patent/US10896881B2/en,https://patentimages.storage.googleapis.com/0d/ac/b2/f201e854c22dc7/US10896881-20210119-D00000.png
US-2020132926-A1,Method and system for fabricating an optical fiber device for shape sensing ,"Polyvalor, Limited Partnership","Raman Kashyap, Sébastien LORANGER, Frédéric MONET, Samuel Kadoury, Pierre LORRE",2018-10-29,2019-10-29,2020-04-30,,https://patents.google.com/patent/US20200132926A1/en,https://patentimages.storage.googleapis.com/a0/b8/03/d0c86f61877df6/US20200132926A1-20200430-D00000.png
US-2020348683-A1,"Cargo container butting method and apparatus, robot, and storage medium ","Beijing Geekplus Technology Co., Ltd.",Bin Hu,2018-10-18,2019-07-10,2020-11-05,,https://patents.google.com/patent/US20200348683A1/en,https://patentimages.storage.googleapis.com/26/51/66/a7fc0c2ed3a1ab/US20200348683A1-20201105-D00000.png
US-2021194135-A1,Chip antenna module ,"Samsung Electro-Mechanics., Ltd.","Seong Hee CHOI, Sang Jong Lee",2018-10-26,2021-03-04,2021-06-24,,https://patents.google.com/patent/US20210194135A1/en,https://patentimages.storage.googleapis.com/e6/69/a2/ad9a04c87274a5/US20210194135A1-20210624-D00000.png
US-2020279090-A1,Lens-pinhole array designs in ultra thin under-screen optical sensors for on-screen fingerprint sensing ,"Shenzhen GOODIX Technology Co., Ltd.","Yi He, Bo Pi",2018-10-08,2019-10-07,2020-09-03,,https://patents.google.com/patent/US20200279090A1/en,https://patentimages.storage.googleapis.com/19/6e/4c/5f3f864fef91a1/US20200279090A1-20200903-D00000.png
US-2020113239-A1,Aerosol delivery device with visible indicator ,"Rai Strategic Holdings, Inc.","Jared Aller, Charles Jacob Novak, III, Sean A. Daugherty, Michael Ryan Galloway, Matthew Joel NETTENSTROM, Thomas Michael McKeon",2018-10-12,2018-10-26,2020-04-16,,https://patents.google.com/patent/US20200113239A1/en,https://patentimages.storage.googleapis.com/07/29/a3/f6089da6770a32/US20200113239A1-20200416-D00000.png
US-2020102052-A1,Hydrofoil ,Ellergon Antriebstechnik Gesellschaft M.B.H.,"Cornelius Geislinger, Andreas Brandstaetter",2018-10-02,2019-10-02,2020-04-02,,https://patents.google.com/patent/US20200102052A1/en,https://patentimages.storage.googleapis.com/b3/88/70/4967b74d845959/US20200102052A1-20200402-D00000.png
US-2021223475-A1,Optical fiber cable ,"Furukawa Electric Co., Ltd.",Kazunori Mukasa,2018-10-19,2021-04-02,2021-07-22,,https://patents.google.com/patent/US20210223475A1/en,https://patentimages.storage.googleapis.com/ea/2e/c4/b68717524f25f7/US20210223475A1-20210722-D00000.png
US-2020144521-A1,"Flexible substrate, method of fabricating same, and display panel ","Wuhan China Star Optoelectronics Technology Co., Ltd.",Bingkun YIN,2018-10-19,2018-11-29,2020-05-07,,https://patents.google.com/patent/US20200144521A1/en,https://patentimages.storage.googleapis.com/ec/6b/37/1d9c9b2d8ae7c2/US20200144521A1-20200507-D00000.png
US-2020136130-A1,"Porous silicon-containing composite, carbon composite using the same, and electrode, lithium battery and electronic device each including the same ","Samsung Electronics Co., Ltd., Samsung Sdi Co., Ltd.","JungHyun Choi, Inhyuk SON, Mijong Kim, Sangkook Mah, Jumyeung LEE, Minwoo Lim, Sungsoo HAN",2018-10-25,2019-10-08,2020-04-30,,https://patents.google.com/patent/US20200136130A1/en,https://patentimages.storage.googleapis.com/c0/19/60/64a0c9331d1dd7/US20200136130A1-20200430-D00000.png
US-2020112008-A1,Battery pack ,"Samsung Sdi Co., Ltd.",Nohyun Kwag,2018-10-08,2019-10-08,2020-04-09,,https://patents.google.com/patent/US20200112008A1/en,https://patentimages.storage.googleapis.com/45/ca/35/9ab92281be8b6c/US20200112008A1-20200409-D00000.png
US-2020110443-A1,Display Assistant Device ,Google Llc,"Justin Leong, Xiaoping Qin, Christen Cameron Bilger, Philip Hobson Boothby, Frances Kwee, Matthew Michael Seflic",2018-10-08,2019-07-29,2020-04-09,,https://patents.google.com/patent/US20200110443A1/en,https://patentimages.storage.googleapis.com/34/e9/ae/13a1b51fbabc7a/US20200110443A1-20200409-D00000.png
US-11109969-B2,Guidewire delivery of transcatheter heart valve ,"Vdyne, Inc.","Robert Vidlund, Mark Christianson",2018-10-22,2019-06-21,2021-09-07,2021-09-07,https://patents.google.com/patent/US11109969B2/en,https://patentimages.storage.googleapis.com/b6/ca/ed/a194d5bf82732a/US11109969-20210907-D00000.png
US-2020121452-A1,Orthogonally Delivered Transcatheter Heart Valve Frame for Valve in Valve Prosthesis ,"Vdyne, Llc","Neelakantan Saikrishnan, Mark Christianson, Robert Vidlund",2018-10-18,2018-10-18,2020-04-23,,https://patents.google.com/patent/US20200121452A1/en,https://patentimages.storage.googleapis.com/ad/80/18/8f406aebee7d04/US20200121452A1-20200423-D00000.png
US-2020130330-A1,Film and hidden switch structure having the same ,"Seoyon E-Hwa Co., Ltd., Seoyon America Corporation",Ki Ho Kim,2018-10-29,2019-10-25,2020-04-30,,https://patents.google.com/patent/US20200130330A1/en,https://patentimages.storage.googleapis.com/60/67/bc/72df81b484611e/US20200130330A1-20200430-D00000.png
US-2020126769-A1,Plasma ashing of coated substrates ,"Hzo, Inc.","Robert Askin, III, Sean Clancy, John Janik, Benjamin Lawrence",2018-10-23,2019-10-23,2020-04-23,,https://patents.google.com/patent/US20200126769A1/en,https://patentimages.storage.googleapis.com/89/55/a8/c8dc256f5d7f58/US20200126769A1-20200423-D00000.png
US-2020112081-A1,Antenna module and electronic device including the same ,"Samsung Electro-Mechanics Co., Ltd.","Hong In KIM, Hyung Ho SEO, Young Kyoon IM, Kyu Bum Han, Jeong Ki Ryoo",2018-10-04,2019-07-08,2020-04-09,,https://patents.google.com/patent/US20200112081A1/en,https://patentimages.storage.googleapis.com/32/ee/a2/444b99125c673e/US20200112081A1-20200409-D00000.png
US-2020109437-A1,Determining 5' transcript sequences ,"Cellular Research, Inc.","Christina Chang, Eleen Shum",2018-10-01,2019-09-30,2020-04-09,,https://patents.google.com/patent/US20200109437A1/en,https://patentimages.storage.googleapis.com/12/d0/0c/a0cc25a6e478b2/US20200109437A1-20200409-D00000.png
US-2020123873-A1,Degradable Deformable Diverters and Seals ,Terves Llc,"Andrew Sherman, Nicholas Farkas, Raghu Meesala",2018-10-18,2019-10-16,2020-04-23,,https://patents.google.com/patent/US20200123873A1/en,https://patentimages.storage.googleapis.com/83/90/e5/36a148bb73d535/US20200123873A1-20200423-D00000.png
US-2020136132-A1,"Composite cathode active material, cathode and lithium battery each containing composite cathode active material, and preparation method of cathode active material ","Samsung Electronics Co., Ltd., Samsung Sdi Co., Ltd.","Sukgi Hong, Byongyong Yu, Donghee Yeon, Byungjin Choi",2018-10-24,2019-07-08,2020-04-30,,https://patents.google.com/patent/US20200136132A1/en,https://patentimages.storage.googleapis.com/cb/40/df/bae4235bf46475/US20200136132A1-20200430-D00000.png
US-2020118959-A1,Semiconductor package ,"Samsung Electronics Co., Ltd.","Jung Soo Kim, Pyung Hwa HAN, Sung Hawn Bae, Jin Won Lee",2018-10-12,2019-09-04,2020-04-16,,https://patents.google.com/patent/US20200118959A1/en,https://patentimages.storage.googleapis.com/63/5e/33/00e612845a0320/US20200118959A1-20200416-D00000.png
