search URL:,https://patents.google.com/?q=glass+fiber&country=US&before=priority:20181130&after=priority:20181101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020140315-A1,Molten salt assisted pyrolysis recycling of glass fiber reinforced polymer composites ,University Of Tennessee Research Foundation,Ryan S. Ginder,2018-11-05,2019-11-05,2020-05-07,,https://patents.google.com/patent/US20200140315A1/en,https://patentimages.storage.googleapis.com/c4/b7/02/0ed01a3bd26511/US20200140315A1-20200507-D00000.png
US-11086067-B2,Display backlight module having light guide plate with through hole and embedded optic fibers ,"Beijing Boe Optoelectronics Technology Co., Ltd, Boe Technology Group Co., Ltd.","Liyu Fang, Lingyu SUN, Xiuyun Chen, Jingjun Du, Fei Liang, Tingxiu Hou, Peng ZHONG",2018-11-19,2019-09-17,2021-08-10,2021-08-10,https://patents.google.com/patent/US11086067B2/en,https://patentimages.storage.googleapis.com/dc/c4/2a/1ff2afbe557d43/US11086067-20210810-D00000.png
US-2020165159-A1,High performance fiberglass composition with improved elastic modulus ,"Ocv Intellectual Capital, Llc",Michelle L. Korwin-Edson,2018-11-26,2019-11-18,2020-05-28,,https://patents.google.com/patent/US20200165159A1/en,
US-2020165158-A1,High performance fiberglass composition with improved specific modulus ,"Ocv Intellectual Capital, Llc",Michelle L. Korwin-Edson,2018-11-26,2019-11-18,2020-05-28,,https://patents.google.com/patent/US20200165158A1/en,
US-2020163597-A1,Assembly for medical monitoring device with multiple physiological sensors ,"Cercacor Laboratories, Inc.","Cristiano Dalvi, Hung The Vo, Jeroen Poeze, Ferdyan Lesmana, Jesse Chen, Kevin Hughes Pauley, Ruiqi Long, Stephen Leonard Monfre, Sean Merritt, Mohamed K. Diab, Massi Joe E. Kiani",2018-11-27,2019-11-27,2020-05-28,,https://patents.google.com/patent/US20200163597A1/en,https://patentimages.storage.googleapis.com/99/64/08/1881a229b7d354/US20200163597A1-20200528-D00000.png
US-2020142203-A1,Systems and devices for connecting parts of a glasses frame ,North Inc.,"Joshua Moore, Joshua Tiffin, Victor Nobre",2018-11-01,2019-10-30,2020-05-07,,https://patents.google.com/patent/US20200142203A1/en,https://patentimages.storage.googleapis.com/c6/66/64/9b09596e1c7ac0/US20200142203A1-20200507-D00000.png
US-2020146397-A1,Individual traction profiles for footwear ,Adidas Ag,"Austin Gregory COUPE, Andrew Jacob SCHNEIDER, Jacques Perrault, Berin Skye B, Gavin Cougar MIDLAM, Matteo Edmond PADOVANI, Banjamin William KLEIMAN, Alex Julian WITTCHEN, Jake Peter RUDIN",2018-11-09,2018-11-09,2020-05-14,,https://patents.google.com/patent/US20200146397A1/en,https://patentimages.storage.googleapis.com/56/c5/4e/39e2607f7fb612/US20200146397A1-20200514-D00000.png
US-10858141-B2,Insulated box assembly with overlapping panels ,"Pratt Retail Specialties, Llc","Greg Sollie, Jamie Waltermire, Shifeng Chen",2018-11-13,2019-04-12,2020-12-08,2020-12-08,https://patents.google.com/patent/US10858141B2/en,https://patentimages.storage.googleapis.com/bc/c5/e7/0311483889b309/US10858141-20201208-D00000.png
US-11066228-B2,Insulated box assembly and temperature-regulating lid therefor ,"Pratt Retail Specialties, Llc","Greg Sollie, Jamie Waltermire, Shifeng Chen",2018-11-13,2019-05-10,2021-07-20,2021-07-20,https://patents.google.com/patent/US11066228B2/en,https://patentimages.storage.googleapis.com/84/73/cf/e982dd53d34080/US11066228-20210720-D00000.png
US-10938104-B2,Method and apparatus for mitigating a change in an orientation of an antenna ,"At&T Intellectual Property I, L.P.",Paul Shala Henry,2018-11-16,2018-11-16,2021-03-02,2021-03-02,https://patents.google.com/patent/US10938104B2/en,https://patentimages.storage.googleapis.com/0f/bc/22/5f22fba3c90189/US10938104-20210302-D00000.png
