search URL:,https://patents.google.com/?q=glass+fiber&country=US&before=priority:20201231&after=priority:20201201&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11131042-B1,High tenacity yarn and method of manufacturing glove using same ,Yong Gun KIM,Yong Gun KIM,2020-12-16,2021-03-11,2021-09-28,2021-09-28,https://patents.google.com/patent/US11131042B1/en,https://patentimages.storage.googleapis.com/38/87/86/0854bd1d5de22f/US11131042-20210928-D00000.png
US-2021110310-A1,Methods and apparatus to verify trained models in an edge environment ,Intel Corporation,"Francesc Guim Bernat, Ned M. Smith, Karthik Kumar, Sunil Cheruvu, Timothy Verrall",2020-12-22,2020-12-22,2021-04-15,,https://patents.google.com/patent/US20210110310A1/en,https://patentimages.storage.googleapis.com/0a/82/3c/2872ea96308f22/US20210110310A1-20210415-D00000.png
US-2021343287-A1,"Voice processing method, apparatus, device and storage medium for vehicle-mounted device ","Apollo Intelligent Connectivity (Beijing) Technology Co., Ltd.","Kun Wang, Xueyan HE, Wence HE",2020-12-22,2021-07-13,2021-11-04,,https://patents.google.com/patent/US20210343287A1/en,https://patentimages.storage.googleapis.com/d5/27/26/bd869ac021bcf4/US20210343287A1-20211104-D00000.png
US-10992094-B1,Universal DC power adaptor ,"Lat Enterprises, Inc.","Laura Thiel, Giancarlo Urzi, Carlos Cid",2020-12-04,2020-12-04,2021-04-27,2021-04-27,https://patents.google.com/patent/US10992094B1/en,https://patentimages.storage.googleapis.com/cd/db/1d/1f6e0a87f60035/US10992094-20210427-D00000.png
US-11163375-B1,Slider structure for a mechanical keyboard ,Logitech Europe S.A.,"Feng-Hao Lin, Kuan Chieh Liang, Yu-Chun Sun",2020-12-29,2020-12-29,2021-11-02,2021-11-02,https://patents.google.com/patent/US11163375B1/en,https://patentimages.storage.googleapis.com/9f/c9/c3/d27f7d73dd093f/US11163375-20211102-D00000.png
US-2021372012-A1,Woven multi-layer fabrics for use with ballistic threats ,Barrday Inc.,"Shekoufeh Shahkarami, Joseph Krummel",,2020-12-15,2021-12-02,,https://patents.google.com/patent/US20210372012A1/en,https://patentimages.storage.googleapis.com/ae/e3/88/5993bcede23256/US20210372012A1-20211202-D00001.png
US-11084961-B2,Highly flame-retardant adhesive for high polymer materials ,Shandong University,"Haifeng LU, Chuanjian Zhou, Hua Wang, Shengyu Feng, Chen An, Yuan Qu, Fanzhen Kong, Qingming Zeng",2020-12-09,2021-03-16,2021-08-10,2021-08-10,https://patents.google.com/patent/US11084961B2/en,https://patentimages.storage.googleapis.com/bb/ee/60/4f7bd31cac63a1/US11084961-20210810-D00001.png
US-11192314-B2,Method for hybrid preforms ,Arris Composites Inc.,"Ethan Escowitz, Riley Reese, Erick Davidson, J. Scott PERKINS",,2020-12-16,2021-12-07,2021-12-07,https://patents.google.com/patent/US11192314B2/en,https://patentimages.storage.googleapis.com/6c/93/2a/bf1a9f28a86d36/US11192314-20211207-D00000.png
US-2021132306-A1,Shallow-profile optical elements for photonics receivers ,Intel Corporation,"Alexander Krichevsky, John M. Heck",2020-12-11,2020-12-11,2021-05-06,,https://patents.google.com/patent/US20210132306A1/en,https://patentimages.storage.googleapis.com/f5/26/23/a7698934ca2375/US20210132306A1-20210506-D00000.png
US-11191354-B2,Adjustable height desk with acoustical dome ,"Xybix Systems, Inc.","David R. Carson, Barry R. Carson, Steve Holan",,2020-12-15,2021-12-07,2021-12-07,https://patents.google.com/patent/US11191354B2/en,https://patentimages.storage.googleapis.com/db/6e/3d/66ffeabb7c1978/US11191354-20211207-D00000.png
