search URL:,https://patents.google.com/?q=glass+fiber&country=US&before=priority:20210831&after=priority:20210801&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021370654-A1,Layered composite articles and methods of making same ,Columbia Insurance Company,"James Burns, Tom Odum, Jay Vecsey, Jean Briere, Derek BASS",,2021-08-10,2021-12-02,,https://patents.google.com/patent/US20210370654A1/en,https://patentimages.storage.googleapis.com/d1/3f/ee/362e945d7beaf6/US20210370654A1-20211202-D00000.png
US-2021372750-A1,Multi-Piece Polymer Ammunition Cartridge ,"True Velocity Ip Holdings, Llc","Lonnie Burrow, Christopher William Overton",,2021-08-09,2021-12-02,,https://patents.google.com/patent/US20210372750A1/en,https://patentimages.storage.googleapis.com/cb/98/4b/e2c4af4d40c24c/US20210372750A1-20211202-D00000.png
US-2021381554-A1,Elastomer series coupling damper for supercharger ,Eaton Intelligent Power Limited,Mark Harold Pratley,,2021-08-24,2021-12-09,,https://patents.google.com/patent/US20210381554A1/en,https://patentimages.storage.googleapis.com/b9/3d/39/f8932a3cc9e621/US20210381554A1-20211209-D00000.png
US-2021378292-A1,"Smoking filtration devices, methods, and systems ",HUSH International Inc.,"Leonid Prog, Dillon Galynsky",,2021-08-23,2021-12-09,,https://patents.google.com/patent/US20210378292A1/en,https://patentimages.storage.googleapis.com/39/4b/4c/961ec2c6c5acc1/US20210378292A1-20211209-D00000.png
US-2021378358-A1,Sole structure for article of footwear ,"Nike, Inc.","Jeremy L. Connell, Karen S. Dimoff, Stefan E. Guest, Charlie Keller, Troy C. Lindner, Geng Luo, Tetsuya T. Minami, Jonathan Rasca, Adam Thuss",,2021-08-23,2021-12-09,,https://patents.google.com/patent/US20210378358A1/en,https://patentimages.storage.googleapis.com/ff/fe/d9/c021b386fd95d2/US20210378358A1-20211209-D00000.png
US-2021377675-A1,Systems for bone conduction speaker ,"Shenzhen Voxtech Co., Ltd.","Fengyun LIAO, Jinbo ZHENG, Qian Chen, Hao Chen, Xin Qi",,2021-08-17,2021-12-02,,https://patents.google.com/patent/US20210377675A1/en,https://patentimages.storage.googleapis.com/f4/1c/54/121a501dbf6077/US20210377675A1-20211202-D00000.png
US-2021370145-A1,Golf club heads and methods to manufacture golf club heads ,"Parsons Xtreme Golf, LLC","Bradley D. Schweigert, Michael R. Nicolette",,2021-08-12,2021-12-02,,https://patents.google.com/patent/US20210370145A1/en,https://patentimages.storage.googleapis.com/9c/e2/f2/4f1f6939527109/US20210370145A1-20211202-D00000.png
US-2021378495-A1,"Driving light emissions according to a jitter specification in a hyperspectral, fluorescence, and laser mapping imaging system ",Cilag Gmbh International,"Joshua D. Talbert, Donald M. Wichern",,2021-08-24,2021-12-09,,https://patents.google.com/patent/US20210378495A1/en,https://patentimages.storage.googleapis.com/fe/44/95/a6b1aebd8f129f/US20210378495A1-20211209-D00000.png
US-2021372751-A1,Multi-Piece Polymer Ammunition Cartridge Nose ,"True Velocity Ip Holdings, Llc","Lonnie Burrow, Christopher William Overton",,2021-08-09,2021-12-02,,https://patents.google.com/patent/US20210372751A1/en,https://patentimages.storage.googleapis.com/8d/76/7d/5e15c3827da918/US20210372751A1-20211202-D00000.png
US-2021372747-A1,Color Coded Polymer Ammunition Cartridge ,"True Velocity Ip Holdings, Llc",Lonnie Burrow,,2021-08-09,2021-12-02,,https://patents.google.com/patent/US20210372747A1/en,https://patentimages.storage.googleapis.com/d0/28/71/885739f7a3ad11/US20210372747A1-20211202-D00000.png
US-2021372748-A1,Multi-Piece Polymer Ammunition Cartridge ,"True Velocity Ip Holdings, Llc","Lonnie Burrow, Christopher William Overton",,2021-08-09,2021-12-02,,https://patents.google.com/patent/US20210372748A1/en,https://patentimages.storage.googleapis.com/18/46/2e/02330a4250278e/US20210372748A1-20211202-D00000.png
US-2021372749-A1,Multi-Piece Polymer Ammunition Cartridge ,"True Velocity Ip Holdings, Llc","Lonnie Burrow, Christopher William Overton",,2021-08-09,2021-12-02,,https://patents.google.com/patent/US20210372749A1/en,https://patentimages.storage.googleapis.com/d2/2f/71/1dd8cce21d3b9d/US20210372749A1-20211202-D00000.png
US-2021381376-A1,System and method for supporting sidewalls or ribs in coal mines ,"Square Cut Systems, LLC","Frank M. Locotos, David J. Nardo",,2021-08-03,2021-12-09,,https://patents.google.com/patent/US20210381376A1/en,https://patentimages.storage.googleapis.com/78/ee/a4/8bc4e5680837fe/US20210381376A1-20211209-D00000.png
US-2021372754-A1,Method of making a polymeric subsonic ammunition cartridge ,"True Velocity Ip Holdings, Llc",Lonnie Burrow,,2021-08-09,2021-12-02,,https://patents.google.com/patent/US20210372754A1/en,https://patentimages.storage.googleapis.com/5e/92/84/7f33f1f466751e/US20210372754A1-20211202-D00000.png
US-2021370242-A1,Filtration apparatus containing graphene oxide membrane ,"Via Separations, Inc.","Michelle MacLeod, Stephen Frayne, Brandon Ian MACDONALD, Lymaris ORTIZ RIVERA, Brent Keller",,2021-08-13,2021-12-02,,https://patents.google.com/patent/US20210370242A1/en,https://patentimages.storage.googleapis.com/5c/dc/74/ea92a9ee41f23c/US20210370242A1-20211202-D00000.png
US-2021382201-A1,Structurally-colored articles and methods for making and using structurally-colored articles ,"Nike, Inc.","Jennifer Bee, Jeremy Gantz, Kim Kovel",,2021-08-20,2021-12-09,,https://patents.google.com/patent/US20210382201A1/en,https://patentimages.storage.googleapis.com/c3/ed/ec/3fb2041b9387c6/US20210382201A1-20211209-D00000.png
US-2021376585-A1,Apparatus and a method for optically linking ac power line with dc low voltage power line ,Elbex Video Ltd.,David Elberbaum,,2021-08-10,2021-12-02,,https://patents.google.com/patent/US20210376585A1/en,https://patentimages.storage.googleapis.com/b5/b5/f3/0967be697da803/US20210376585A1-20211202-D00000.png
US-2021371067-A1,Maritime vehicle systems and methods ,Dive Technologies Inc.,"William Timothy LEBO, Timothy George RAYMOND, John Joseph FISHER JUNIOR, Jeffrey Alan WYLIE, Hayden Allen HENDERSON, Samuel John RUSSO, Jerrold SGOBBO, Noah Michael BRACCI, James Gabriel Buescher, Izirlei GUIMARAES FILHO, Edward Anthony CELKIS",,2021-08-16,2021-12-02,,https://patents.google.com/patent/US20210371067A1/en,https://patentimages.storage.googleapis.com/57/5f/4b/b661490431f7ff/US20210371067A1-20211202-D00000.png
