search URL:,https://patents.google.com/?q=glass+fiber&country=US&before=priority:20200229&after=priority:20200201&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021247566-A1,Optical fibre having centerline core profile ,Sterlite Technologies Limited,"Apeksha Malviya, Srinivas Munige, Anand Kumar Pandey",2020-02-12,2021-02-12,2021-08-12,,https://patents.google.com/patent/US20210247566A1/en,https://patentimages.storage.googleapis.com/10/55/26/3aa54421a38288/US20210247566A1-20210812-D00000.png
US-2021283601-A1,Array Type Paper Chip for 2019-nCoV Virus High-throughput Detection and Manufacturing Method of Array Type Paper Chip ,Fuzhou University,"Hao Sun, Hui Dong, Yuan Jia",2020-02-10,2021-05-26,2021-09-16,,https://patents.google.com/patent/US20210283601A1/en,https://patentimages.storage.googleapis.com/77/67/09/a5f5f91bad5614/US20210283601A1-20210916-D00000.png
US-2021257690-A1,Thermal management multilayer sheet for a battery ,Rogers Corporation,"Brett Kilhenny, Robert C. Daigle, Christopher Churchill",2020-02-18,2021-02-18,2021-08-19,,https://patents.google.com/patent/US20210257690A1/en,https://patentimages.storage.googleapis.com/98/16/94/6b8566e3007160/US20210257690A1-20210819-D00000.png
US-2021263270-A1,Camera optical lens ,"Aac Optics (Changzhou) Co., Ltd.",Junyan Zhu,2020-02-24,2020-12-22,2021-08-26,,https://patents.google.com/patent/US20210263270A1/en,https://patentimages.storage.googleapis.com/3f/71/a3/ea7fef5d6f0f4b/US20210263270A1-20210826-D00000.png
US-2021256051-A1,"Theme classification method based on multimodality, device, and storage medium ","Beijing Baidu Netcom Science And Technology Co., Ltd.","Qi Wang, Zhifan FENG, Zhijie Liu, Chunguang Chai, Yong Zhu",2020-02-14,2020-10-13,2021-08-19,,https://patents.google.com/patent/US20210256051A1/en,https://patentimages.storage.googleapis.com/de/f1/dc/cb864b6ad35e09/US20210256051A1-20210819-D00000.png
US-2021255388-A1,Multi-spot laser probe with multiple single-core fibers ,Alcon Inc.,"Chenguang Diao, Mark Harrison Farley, Alireza Mirsepassi, Ronald T. Smith, Timothy C. Ryan",2020-02-18,2021-02-10,2021-08-19,,https://patents.google.com/patent/US20210255388A1/en,https://patentimages.storage.googleapis.com/ae/50/1d/804257519a31ed/US20210255388A1-20210819-D00000.png
US-2021251478-A1,Device for anti-fog endoscope system ,OMEC Medical Inc,"Rongzhuang Mao, Changming Gu, Mingzhi Li, James Zheng, Anmin Zheng, Daniel Cifelli",2020-02-17,2021-01-29,2021-08-19,,https://patents.google.com/patent/US20210251478A1/en,https://patentimages.storage.googleapis.com/97/7a/31/d52389acddc0a0/US20210251478A1-20210819-D00000.png
US-2020233814-A1,Programmable address range engine for larger region sizes ,Intel Corporation,"Farah E. FARGO, Mitchell Diamond, David Keppel, Samantika S. Sury, Binh Pham, Shobha VISSAPRAGADA",2020-02-10,2020-02-10,2020-07-23,,https://patents.google.com/patent/US20200233814A1/en,https://patentimages.storage.googleapis.com/e6/3d/ac/a7444d5dd3d5a6/US20200233814A1-20200723-D00000.png
US-2021259568-A1,Imaging systems and methods ,"Uih America, Inc.","Jingyuan LYU, Qi Liu, Zhongqi ZHANG, Jian Xu",2020-02-21,2020-02-21,2021-08-26,,https://patents.google.com/patent/US20210259568A1/en,https://patentimages.storage.googleapis.com/aa/d5/ac/87ac2330f54297/US20210259568A1-20210826-D00000.png
US-11034942-B1,Modified pyrococcus polymerases and uses thereof ,"Singular Genomics Systems, Inc.","Souad NAJI, Eli N. Glezer, Youngjin Cho, Zachary Terranova, Abrehet Abdu",2020-02-27,2020-02-27,2021-06-15,2021-06-15,https://patents.google.com/patent/US11034942B1/en,https://patentimages.storage.googleapis.com/06/14/a4/36cad4134baaef/US11034942-20210615-D00001.png
