search URL:,https://patents.google.com/?q=glass+fiber&country=US&before=priority:20180731&after=priority:20180701&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021276916-A1,High-modulus glass fiber composition based on basalt ,Taishan Fiberglass Inc.,"Zhiyao Tang, Yuewu Hu, Yongyan Li",2018-07-03,2019-06-06,2021-09-09,,https://patents.google.com/patent/US20210276916A1/en,
US-2021131116-A1,Construction assembly made with fiber glass ,Naser Saniepey,Naser Saniepey,2018-07-06,2021-01-08,2021-05-06,,https://patents.google.com/patent/US20210131116A1/en,https://patentimages.storage.googleapis.com/8b/3a/77/51c10c27cfea81/US20210131116A1-20210506-D00000.png
US-2021246616-A1,Glass fiber for road reinforcement ,"Ocv Intellectual Capital, Llc","Luc Brandt, Patrick Moireau, Pauline Gachet Guillot, Patrick Didierjean",2018-07-09,2019-07-01,2021-08-12,,https://patents.google.com/patent/US20210246616A1/en,https://patentimages.storage.googleapis.com/60/cb/33/f339104f4207de/US20210246616A1-20210812-D00000.png
US-2021163714-A1,Glassfiber-reinforced tpu ,Basf Se,"Oliver Steffen Henze, Tanja Lange, Birte NITZ",2018-07-12,2019-07-11,2021-06-03,,https://patents.google.com/patent/US20210163714A1/en,
US-2021263213-A1,Multi-core fiber connector ,Nippon Telegraph And Telephone Corporation,"Taiji SAKAMOTO, Yoshiteru Abe, Kazuhide Nakajima",2018-07-19,2019-07-11,2021-08-26,,https://patents.google.com/patent/US20210263213A1/en,https://patentimages.storage.googleapis.com/3b/13/b1/4385a5aa563383/US20210263213A1-20210826-D00000.png
US-2020011646-A1,Three-piece primer insert for polymer ammunition ,"True Velocity Ip Holdings, Llc","Lonnie Burrow, Christopher William Overton",2018-07-06,2019-07-02,2020-01-09,,https://patents.google.com/patent/US20200011646A1/en,https://patentimages.storage.googleapis.com/be/1c/b2/db6137356f3924/US20200011646A1-20200109-D00000.png
US-2020011645-A1,Multi-piece primer insert for polymer ammunition ,"True Velocity Ip Holdings, Llc","Lonnie Burrow, Christopher William Overton, Florian Herzog, Nimmy Mammoottil, Andrew Rosek",2018-07-06,2019-07-02,2020-01-09,,https://patents.google.com/patent/US20200011645A1/en,https://patentimages.storage.googleapis.com/cb/92/fa/f359b517d0cadb/US20200011645A1-20200109-D00000.png
US-2020022455-A1,Airbag for article of footwear ,"Nike, Inc.","Can Eldem, Wade Flanagan, Craig Fredrick, Ryan Nyberg, Jessica Small",2018-07-17,2018-07-17,2020-01-23,,https://patents.google.com/patent/US20200022455A1/en,https://patentimages.storage.googleapis.com/b9/af/33/319862fef731e1/US20200022455A1-20200123-D00000.png
US-10902874-B2,"Magnetic tape having characterized magnetic layer, magnetic tape cartridge, and magnetic tape apparatus ",Fujifilm Corporation,Norihito KASADA,2018-07-27,2019-07-26,2021-01-26,2021-01-26,https://patents.google.com/patent/US10902874B2/en,
US-2020201329-A1,System and method for automatically following a vehicle in a vehicle's autonomous driving mode based on received instructions ,Kache.AI,"Anthony Levandowski, Eli Riggs, Oscar Argueta",2018-07-13,2020-02-20,2020-06-25,,https://patents.google.com/patent/US20200201329A1/en,https://patentimages.storage.googleapis.com/f0/e7/52/291db36310653c/US20200201329A1-20200625-D00000.png
US-2020033868-A1,"Systems, methods and controllers for an autonomous vehicle that implement autonomous driver agents and driving policy learners for generating and improving policies based on collective driving experiences of the autonomous driver agents ",GM Global Technology Operations LLC,"Praveen Palanisamy, Upali P. Mudalige",2018-07-27,2018-07-27,2020-01-30,,https://patents.google.com/patent/US20200033868A1/en,https://patentimages.storage.googleapis.com/18/8e/79/b927d56f6b742c/US20200033868A1-20200130-D00001.png
US-2020014423-A1,Method and apparatus for communications using electromagnetic waves ,"At&T Intellectual Property I, L.P.",David M. Britz,2018-07-09,2018-09-04,2020-01-09,,https://patents.google.com/patent/US20200014423A1/en,https://patentimages.storage.googleapis.com/b4/01/44/02f059b7f007f9/US20200014423A1-20200109-D00000.png
US-11106877-B2,Dynamic text generation for social media posts ,International Business Machines Corporation,"Trudy L. Hewitt, Shadi Albouyeh, Lin Sun, Kelley Anders",2018-07-19,2020-05-01,2021-08-31,2021-08-31,https://patents.google.com/patent/US11106877B2/en,https://patentimages.storage.googleapis.com/a8/54/51/9e2b9d193fed64/US11106877-20210831-D00000.png
US-10753750-B2,System and method for mapping through inferences of observed objects ,"Toyota Research Institute, Inc.","Ryan W. WOLCOTT, Jeffrey M. Walls",2018-07-12,2018-07-12,2020-08-25,2020-08-25,https://patents.google.com/patent/US10753750B2/en,https://patentimages.storage.googleapis.com/b3/68/e0/ecb8b71bea4a31/US10753750-20200825-D00000.png
US-11144596-B2,Retroactive information searching enabled by neural sensing ,"Harman International Industries, Incorporated","Joseph VERBEKE, Sven Kratz, Stefan Marti",2018-07-24,2018-07-24,2021-10-12,2021-10-12,https://patents.google.com/patent/US11144596B2/en,https://patentimages.storage.googleapis.com/13/df/7b/429725363bfeaf/US11144596-20211012-D00000.png
US-2020018618-A1,Systems and methods for annotating maps to improve sensor calibration ,"Toyota Research Institute, Inc.","Paul J. Ozog, Ryan W. WOLCOTT, Schuyler H. Cohen",2018-07-12,2018-07-12,2020-01-16,,https://patents.google.com/patent/US20200018618A1/en,https://patentimages.storage.googleapis.com/9c/28/89/ad2f4593a5ea62/US20200018618A1-20200116-D00000.png
US-2021150003-A1,Content anti-piracy management system and method ,Dish Network L.L.C.,"Mohammed Artin Smaiely, Alex Seth Fonoroff",2018-07-09,2020-12-31,2021-05-20,,https://patents.google.com/patent/US20210150003A1/en,https://patentimages.storage.googleapis.com/bf/d0/de/6504a94dd09402/US20210150003A1-20210520-D00000.png
US-2020018906-A1,Wafer-level lenses for fiber optic connectors and methods for making the same ,Corning Research & Development Corporation,"Nicholas Francis Borrelli, Andrey Kobyakov, Joseph Francis Schroeder, III, Mark Owen Weller",2018-07-10,2019-07-09,2020-01-16,,https://patents.google.com/patent/US20200018906A1/en,https://patentimages.storage.googleapis.com/fc/ff/0b/2555c7c9083e7f/US20200018906A1-20200116-D00000.png
US-2021132295-A1,Multicore fibers ,"Fbgs Technologies Gmbh, Fbgs International Nv","Christian VOIGTLANDER, Johan Vlekken, Bram Van Hoe, Jan VAN ROOSBROECK, Eric LINDNER",2018-07-04,2019-06-26,2021-05-06,,https://patents.google.com/patent/US20210132295A1/en,https://patentimages.storage.googleapis.com/15/9b/01/983a1ba166506a/US20210132295A1-20210506-D00000.png
US-2021280336-A1,Flame resistant materials for electric vehicle battery applications ,3M Innovative Properties Company,"Robert H. Turpin, Mitchell T. Huang, Donald A. Gagnon",2018-07-26,2019-07-22,2021-09-09,,https://patents.google.com/patent/US20210280336A1/en,https://patentimages.storage.googleapis.com/1a/e8/f3/061e167a7937cd/US20210280336A1-20210909-D00000.png
US-10201918-B1,Molding system for preparing fiber-reinforced thermoplastic composite article ,"Coretech System Co., Ltd., Purdue Research Foundation","Anthony J. Favaloro, Robert Byron Pipes, Huan-Chang Tseng",2018-07-05,2018-07-05,2019-02-12,2019-02-12,https://patents.google.com/patent/US10201918B1/en,https://patentimages.storage.googleapis.com/cd/7f/27/eecce4052df90e/US10201918-20190212-D00000.png
US-2021164364-A1,Fiber texture for a casing made of composite material with improved shear resistance ,"Safran, Safran Aircraft Engines","Hervé Grelin, François Charleux, Dominique Marie Christian Coupe",2018-07-23,2019-07-18,2021-06-03,,https://patents.google.com/patent/US20210164364A1/en,https://patentimages.storage.googleapis.com/80/48/66/234f57f4f5b09d/US20210164364A1-20210603-D00000.png
US-2020022413-A1,Atomizer and electronic cigarette having same ,"Shenzhen First Union Technology Co., Ltd.","Yunkai ZHANG, Zhengfa LI, Zhongli Xu, Yonghai Li",2018-07-17,2019-07-17,2020-01-23,,https://patents.google.com/patent/US20200022413A1/en,https://patentimages.storage.googleapis.com/a2/2a/70/70d7db0fb9a90c/US20200022413A1-20200123-D00000.png
US-2020002899-A1,Artificial turf and method for preparing the same ,"Qingdao Bellinturf Industrial Co., Ltd.","Kang Yu, Jiahui Zhou, Bo Yu, Faping Qin",2018-07-02,2018-12-03,2020-01-02,,https://patents.google.com/patent/US20200002899A1/en,https://patentimages.storage.googleapis.com/3c/86/6e/e0c2c82de4cd7e/US20200002899A1-20200102-D00000.png
US-2021292491-A1,Fiber-reinforced resin base material ,"Toray Industries, Inc.","Naoya Ouchiyama, Masayuki Koshi, Yoshihiro Naruse, Atsushi Masunaga, Kenichi Utazaki",2018-07-17,2019-07-01,2021-09-23,,https://patents.google.com/patent/US20210292491A1/en,
US-2020031041-A1,Conductive three-dimensional articles ,Xerox Corporation,"Adela Goredema, Chad S. Smithson, Michelle N. CHRETIEN, Biby Esther Abraham, Hojjat Seyed Jamali",2018-07-24,2018-07-24,2020-01-30,,https://patents.google.com/patent/US20200031041A1/en,https://patentimages.storage.googleapis.com/70/0b/ad/5c7f9b6848703d/US20200031041A1-20200130-D00000.png
