search URL:,https://patents.google.com/?q=electronic+battery&country=US&before=priority:20191231&after=priority:20191001&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021111440-A1,Electronic device having solid-state battery ,"Samsung Electro-Mechanics Co., Ltd.","Young Mi Kim, Chang Sung Park, Tai Young KIM, Kwang Wook Bae",2019-10-11,2020-08-26,2021-04-15,,https://patents.google.com/patent/US20210111440A1/en,https://patentimages.storage.googleapis.com/9d/a4/fc/ab5d0cd07f675c/US20210111440A1-20210415-D00000.png
US-2021141043-A1,Hybrid and electric vehicle battery pack maintenance device ,"Midtronics, Inc.",Kevin I. Bertness,2019-11-11,2020-11-02,2021-05-13,,https://patents.google.com/patent/US20210141043A1/en,https://patentimages.storage.googleapis.com/a9/dd/c5/c8b9c43d9217c3/US20210141043A1-20210513-D00000.png
US-2021141025-A1,Systems and methods for determining battery capacity in portable electronic devices ,"Verifone, Inc.","Robert Stuckey, Nageswari SRINIVASAN",2019-11-08,2019-11-08,2021-05-13,,https://patents.google.com/patent/US20210141025A1/en,https://patentimages.storage.googleapis.com/6d/8c/8b/71c99c8f1f35f3/US20210141025A1-20210513-D00000.png
US-2021111571-A1,Method for controlling charging of battery of electronic device and electronic device thereof ,"Samsung Electronics Co., Ltd.","Yonghwan HYUN, Kyonghwan CHO, Sengtai LEE",2019-10-10,2020-10-06,2021-04-15,,https://patents.google.com/patent/US20210111571A1/en,https://patentimages.storage.googleapis.com/49/5e/6e/c2c1c70b90faef/US20210111571A1-20210415-D00000.png
US-2021210765-A1,Method and system for tape casting electrode active material ,Enevate Corporation,Benjamin Park,2019-11-07,2021-03-25,2021-07-08,,https://patents.google.com/patent/US20210210765A1/en,https://patentimages.storage.googleapis.com/c5/bd/de/ab9289291d264b/US20210210765A1-20210708-D00000.png
US-11183689-B2,Use of silicon with impurities in silicon-dominant anode cells ,Enevate Corporation,"Ian Browne, Benjamin Park, Jill Renee Pestana",2019-11-07,2019-11-07,2021-11-23,2021-11-23,https://patents.google.com/patent/US11183689B2/en,https://patentimages.storage.googleapis.com/63/a8/90/79408e584034be/US11183689-20211123-D00000.png
US-2021151812-A1,Battery module and vehicle with the same ,"Farasis Energy (Ganzhou) Co., Ltd.","Wubing Ye, Zane Bodenbender, Tanner Devoe, Mark Goldman",2019-11-18,2020-11-18,2021-05-20,,https://patents.google.com/patent/US20210151812A1/en,https://patentimages.storage.googleapis.com/5c/71/ec/9f1c2e81f0fe57/US20210151812A1-20210520-D00000.png
US-2021143390-A1,Method And System For Electrode Lamination Using Overlapped Irregular Shaped Active Material ,Enevate Corporation,Benjamin Park,2019-11-07,2019-11-07,2021-05-13,,https://patents.google.com/patent/US20210143390A1/en,https://patentimages.storage.googleapis.com/5f/6a/e1/9480ba17f9d16b/US20210143390A1-20210513-D00000.png
US-2021143399-A1,Use of Perforated Electrodes In Silicon-Dominant Anode Cells ,Enevate Corporation,"Younes Ansari, Ambica Nair, Benjamin Park",2019-11-07,2019-11-07,2021-05-13,,https://patents.google.com/patent/US20210143399A1/en,https://patentimages.storage.googleapis.com/ca/f4/a2/453f571e485e6f/US20210143399A1-20210513-D00000.png
US-2021143396-A1,Method and system for use of nitrogen as a stabilization gas of polyacrylonitrile (pan) ,Enevate Corporation,Frederic Bonhomme,2019-11-08,2020-11-05,2021-05-13,,https://patents.google.com/patent/US20210143396A1/en,https://patentimages.storage.googleapis.com/af/b1/b6/142862be1e9799/US20210143396A1-20210513-D00000.png
