search URL:,https://patents.google.com/?q=electronic+battery&country=US&before=priority:20190331&after=priority:20190101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021020927-A1,Lithium electrode and lithium secondary battery comprising same ,"Lg Chem, Ltd.","Suk Il Youn, Byoungkuk SON, JungHun Choi, Minchul Jang",2019-01-11,2020-01-10,2021-01-21,,https://patents.google.com/patent/US20210020927A1/en,https://patentimages.storage.googleapis.com/34/57/bc/c345f40f88ffe7/US20210020927A1-20210121-D00000.png
US-2020243935-A1,Battery pack ,Tdk Corporation,"Hideyo Morita, Takamitsu Tsuna",2019-01-24,2020-01-09,2020-07-30,,https://patents.google.com/patent/US20200243935A1/en,https://patentimages.storage.googleapis.com/05/69/9e/7fb738aec7b2fa/US20200243935A1-20200730-D00000.png
US-2021336307-A1,Battery Pack and Device Including the Same ,"Lg Chem, Ltd.","Dahoon Kang, Jae Hyeon JU, Jisu Yoon, Kyoungho Seo",2019-02-18,2020-02-17,2021-10-28,,https://patents.google.com/patent/US20210336307A1/en,https://patentimages.storage.googleapis.com/60/52/da/38bfc46e005a4f/US20210336307A1-20211028-D00000.png
US-2020280056-A1,Solvent-free electrochemical cells with conductive pressure sensitive adhesives attaching current collectors ,"Imprint Energy, Inc.","Qiang Zheng, Christine Ho, Jesse Smithyman",2019-03-01,2019-03-01,2020-09-03,,https://patents.google.com/patent/US20200280056A1/en,https://patentimages.storage.googleapis.com/4c/08/b1/aeaa227b3b3557/US20200280056A1-20200903-D00000.png
US-2020313198-A1,Composite current collector and composite electrode and electrochemical device including the same ,Ningde Amperex Technology Limited,"Yibo Zhang, Bin Wang, Xiang Li, Qiaoshu HU",2019-03-29,2020-02-24,2020-10-01,,https://patents.google.com/patent/US20200313198A1/en,https://patentimages.storage.googleapis.com/dc/df/f6/8f3d3bf555881a/US20200313198A1-20201001-D00000.png
US-2020259140-A1,Battery module and manufacturing method thereof ,"Sk Innovation Co., Ltd.","Seung Hun Lee, Yun Joo NOH, Tae Gu LEE",2019-02-08,2020-02-07,2020-08-13,,https://patents.google.com/patent/US20200259140A1/en,https://patentimages.storage.googleapis.com/98/5f/b3/05caede4c7d850/US20200259140A1-20200813-D00000.png
US-D861595-S,Electronic cigarette battery ,"Skk Technology Co., Ltd.",Xiaosheng He,2019-01-25,2019-01-25,2019-10-01,2019-10-01,https://patents.google.com/patent/USD861595S1/en,https://patentimages.storage.googleapis.com/62/e4/f7/31fd71891d048d/USD0861595-20191001-D00000.png
US-2020266428-A1,"Anode active material and aode, electrochemical device and electronic device using the same ",Ningde Amperex Technology Limited,"Daoyi JIANG, Zhihuan CHEN, Hang Cui, Yuansen XIE",2019-02-20,2019-04-24,2020-08-20,,https://patents.google.com/patent/US20200266428A1/en,https://patentimages.storage.googleapis.com/f2/10/6d/d4cd804ece29ef/US20200266428A1-20200820-D00000.png
US-2020243814-A1,Battery pack ,"Samsung Sdi Co., Ltd.","Il Oh Kang, Dae Yon Moon",2019-01-28,2019-09-30,2020-07-30,,https://patents.google.com/patent/US20200243814A1/en,https://patentimages.storage.googleapis.com/65/9d/47/2c89c18699f0f1/US20200243814A1-20200730-D00000.png
US-11063457-B2,Automatic shutdown device for battery-powered electronics ,Emanuel Melman,Emanuel Melman,2019-03-21,2020-03-17,2021-07-13,2021-07-13,https://patents.google.com/patent/US11063457B2/en,https://patentimages.storage.googleapis.com/d6/f9/0b/c5c35c66a3823e/US11063457-20210713-D00000.png
US-2020283086-A1,Electric-powered personal transport vehicle ,"Boosted, Inc.","John Ulmen, Sean Michael Flanigan, Mark Frykman, Levi Jacob Price, Oliver Riihiluoma, Barrett Heyneman, Jason Bluhm, Mike McHugh, Jeff Russakow, Jukka Rautiainen, Noriko Morimoto, Julian Farnam",2019-03-08,2020-03-06,2020-09-10,,https://patents.google.com/patent/US20200283086A1/en,https://patentimages.storage.googleapis.com/5a/a2/66/55b1018ab82a68/US20200283086A1-20200910-D00000.png
US-10904375-B2,User interfaces for subscription applications ,Apple Inc.,"Joseph Stanley Phillips, Joseph Andrew Magnani, Michael EVASHEVSKI, Alex ROFMAN, Ann M. THAI, Monika E. Gromek, Colin Bennett, Terry Y. LIU, Sonja WASKAN-LUI",2019-03-18,2019-09-27,2021-01-26,2021-01-26,https://patents.google.com/patent/US10904375B2/en,https://patentimages.storage.googleapis.com/49/46/12/94501b16aaecaf/US10904375-20210126-D00000.png
US-10930972-B2,Metal-phosphorous sulfide additives for solid state batteries ,"Toyota Motor Engineering & Manufacturing North America, Inc.","Timothy S. Arthur, Tomoya Matsunaga",2019-01-25,2019-01-25,2021-02-23,2021-02-23,https://patents.google.com/patent/US10930972B2/en,https://patentimages.storage.googleapis.com/bd/05/5c/3de56800f4d651/US10930972-20210223-D00000.png
US-10997802-B2,Systems and methods for a virtual refuse vehicle ,Oshkosh Corporation,"Jeffrey Koga, Cody D. Clifton, Zhenyi Wei, Grant Wildgrube",2019-02-14,2020-08-31,2021-05-04,2021-05-04,https://patents.google.com/patent/US10997802B2/en,https://patentimages.storage.googleapis.com/eb/b9/80/44d5e01b9cc382/US10997802-20210504-D00000.png
US-2020321793-A1,Charging station for physiological monitoring device ,Masimo Corporation,"Ammar Al-Ali, Chad A. Dejong",2019-03-25,2020-04-16,2020-10-08,,https://patents.google.com/patent/US20200321793A1/en,https://patentimages.storage.googleapis.com/56/06/8f/6a742214c3a9ac/US20200321793A1-20201008-D00000.png
US-2020264660-A1,Mobile terminal ,Lg Electronics Inc.,"Insu Song, Kyuho LEE, Taeki Um, Sungchul HONG, Jaewook KIM, Minsoo Kim",2019-02-14,2020-02-11,2020-08-20,,https://patents.google.com/patent/US20200264660A1/en,https://patentimages.storage.googleapis.com/b4/44/c3/7930dc9918d87b/US20200264660A1-20200820-D00000.png
US-10992752-B2,Sensor network configuration mechanisms ,Intel Corporation,"Ralf Graefe, Florian Geissler",2019-03-28,2019-03-28,2021-04-27,2021-04-27,https://patents.google.com/patent/US10992752B2/en,https://patentimages.storage.googleapis.com/08/55/96/4cf43f74af8a24/US10992752-20210427-D00000.png
US-2021008439-A1,Self-stabilizing skateboard ,"Future Motion, Inc.","Kyle Jonathan DOERKSEN, Beau Robertson, Daniel J. Wood, Julian de la RUA",2019-02-11,2020-09-28,2021-01-14,,https://patents.google.com/patent/US20210008439A1/en,https://patentimages.storage.googleapis.com/96/ab/66/ad420fa8eda4e7/US20210008439A1-20210114-D00000.png
US-2019220703-A1,Technologies for distributing iterative computations in heterogeneous computing environments ,Intel Corporation,"Saurav Prakash, Sagar Dhakal, Yair Yona, Nageen Himayat, Shilpa Talwar",2019-03-28,2019-03-28,2019-07-18,,https://patents.google.com/patent/US20190220703A1/en,https://patentimages.storage.googleapis.com/49/3f/a2/efa12738cdb0f4/US20190220703A1-20190718-D00000.png
US-10950288-B2,Refresh command control for host assist of row hammer mitigation ,Intel Corporation,"Bill Nale, Christopher E. Cox",2019-03-29,2019-03-29,2021-03-16,2021-03-16,https://patents.google.com/patent/US10950288B2/en,https://patentimages.storage.googleapis.com/34/53/09/63c90fdb1596cb/US10950288-20210316-D00000.png
US-2020284883-A1,"Component for a lidar sensor system, lidar sensor system, lidar sensor device, method for a lidar sensor system and method for a lidar sensor device ",Osram Gmbh,"Ricardo Ferreira, Stefan Hadrath, Peter Hoehmann, Herbert Kaestle, Florian Kolb, Norbert Magg, Jiye Park, Tobias Schmidt, Martin Schnarrenberger, Norbert Haas, Helmut Horn, Bernhard Siessegger, Guido Angenendt, Charles Braquet, Gerhard Maierbacher, Oliver Neitzke, Sergey Khrushchev",2019-03-08,2020-03-05,2020-09-10,,https://patents.google.com/patent/US20200284883A1/en,https://patentimages.storage.googleapis.com/ba/d6/34/afb47f7421cbee/US20200284883A1-20200910-D00000.png
