search URL:,https://patents.google.com/?q=electronic+battery&country=US&before=priority:20180930&after=priority:20180701&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020028219-A1,Fault-tolerant electronic battery sensing ,"Navitas Solutions, Inc.","Jaesik Lee, Inseop Lee, Minkyu Lee, Andrew M. Chon",2018-07-19,2018-07-19,2020-01-23,,https://patents.google.com/patent/US20200028219A1/en,https://patentimages.storage.googleapis.com/eb/4a/96/b5f23bb397bd71/US20200028219A1-20200123-D00000.png
US-2020373636-A1,Heat sharing between batteries and electronic systems ,Loon Llc,Kevin Anderson,2018-08-24,2020-08-10,2020-11-26,,https://patents.google.com/patent/US20200373636A1/en,https://patentimages.storage.googleapis.com/a8/3d/7c/510bb274085ff8/US20200373636A1-20201126-D00000.png
US-2020091560-A1,"Battery, battery pack, and vehicle ","Kabushiki Kaisha Toshiba, Toshiba Infrastructure Systems & Solutions Corporation","Tetsuya Sasakawa, Kazuomi YOSHIMA, Norio Takami",2018-09-13,2019-02-28,2020-03-19,,https://patents.google.com/patent/US20200091560A1/en,https://patentimages.storage.googleapis.com/58/9c/59/a5c45cec35eb38/US20200091560A1-20200319-D00000.png
US-2020086745-A1,Battery pack and transportation apparatus including the battery pack ,"Samsung Sdi Co., Ltd.",Dukjung Kim,2018-09-19,2019-09-13,2020-03-19,,https://patents.google.com/patent/US20200086745A1/en,https://patentimages.storage.googleapis.com/19/6b/b9/7ec17e6b18cb0e/US20200086745A1-20200319-D00000.png
US-11050100-B2,Assembled battery ,Toyota Jidosha Kabushiki Kaisha,Yuki Imade,2018-08-08,2019-07-02,2021-06-29,2021-06-29,https://patents.google.com/patent/US11050100B2/en,https://patentimages.storage.googleapis.com/b7/bf/a9/9e8eed8f8bb7af/US11050100-20210629-D00000.png
US-2020035993-A1,Battery including multiple unit cells having different characteristics in electronic conductivity of anode and electronic device including same ,"Samsung Electronics Co., Ltd.","Sungun WI, Bookeun Oh, Jaeyeon LEE, Jaeman Choi",2018-07-27,2019-07-26,2020-01-30,,https://patents.google.com/patent/US20200035993A1/en,https://patentimages.storage.googleapis.com/85/de/72/dde2b34182c003/US20200035993A1-20200130-D00000.png
US-2020343499-A1,Battery Module Including Heat Shrinkable Tube ,"Lg Chem, Ltd.","Jae-Min YOO, Eun-Gyu SHIN, Hee-Jun JIN, Dal-Mo Kang, Jeong-O MUN",2018-07-03,2019-07-03,2020-10-29,,https://patents.google.com/patent/US20200343499A1/en,https://patentimages.storage.googleapis.com/a4/de/c6/299650c37e80a6/US20200343499A1-20201029-D00000.png
US-2020168913-A1,"Secondary battery, battery pack, vehicle, and stationary power supply ",Kabushiki Kaisha Toshiba,"Yasuyuki Hotta, Shinsuke Matsuno, Norio Takami",2018-09-13,2020-01-31,2020-05-28,,https://patents.google.com/patent/US20200168913A1/en,https://patentimages.storage.googleapis.com/0a/80/af/d089ccf71c56da/US20200168913A1-20200528-D00000.png
US-2020079232-A1,Power supply system ,"Samsung Sdi Co., Ltd.",Michael Erhart,2018-09-07,2019-08-14,2020-03-12,,https://patents.google.com/patent/US20200079232A1/en,https://patentimages.storage.googleapis.com/e3/57/4b/fad3d2ba738ac7/US20200079232A1-20200312-D00000.png
US-10784495-B2,Systems and methods for providing individual battery cell circuit protection ,"Ford Global Technologies, Llc","Francisco Fernandez-Galindo, Daniel Paul Roberts, Vedat Haydin",2018-09-19,2018-09-19,2020-09-22,2020-09-22,https://patents.google.com/patent/US10784495B2/en,https://patentimages.storage.googleapis.com/96/7e/29/3ac3bc5d3a0413/US10784495-20200922-D00000.png
US-2020076016-A1,Sensored Battery Pouch ,Hutchinson Technology Incorporated,"Douglas P. Riemer, Michael W. Davis, Peter F. Ladwig",2018-09-04,2019-09-03,2020-03-05,,https://patents.google.com/patent/US20200076016A1/en,https://patentimages.storage.googleapis.com/f7/eb/35/5e635ed0e193ae/US20200076016A1-20200305-D00000.png
US-2021176868-A1,Pcb assembly and manufacturing method thereof ,"Lg Chem, Ltd.","Seung-Min Yang, Hak-In KIM",2018-08-28,2019-08-08,2021-06-10,,https://patents.google.com/patent/US20210176868A1/en,https://patentimages.storage.googleapis.com/f3/1b/08/5ab2b73f6c20b7/US20210176868A1-20210610-D00000.png
US-2020091505-A1,"Electrode, secondary battery, battery pack, and vehicle ","Kabushiki Kaisha Toshiba, Toshiba Infrastructure Systems & Solutions Corporation","Keigo Hoshina, Wen Zhang, Yasuhiro Harada, Norio Takami",2018-09-18,2019-03-08,2020-03-19,,https://patents.google.com/patent/US20200091505A1/en,https://patentimages.storage.googleapis.com/4d/61/e7/ce80895f454668/US20200091505A1-20200319-D00000.png
