search URL:,https://patents.google.com/?q=polyamide&country=US&before=priority:20180731&after=priority:20180701&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020009784-A1,Direct-writing polyimide additive manufacturing material and preparation method thereof ,"Lanzhou Institute Of Chemical Physics, Chinese Academy Of Sciences","Xiaolong Wang, Yuxiong Guo, Changyou Yan, Zhilu Liu, Feng Zhou",2018-07-05,2019-01-23,2020-01-09,,https://patents.google.com/patent/US20200009784A1/en,https://patentimages.storage.googleapis.com/df/ac/41/c3aece2e024156/US20200009784A1-20200109-D00000.png
US-2021269614-A1,Foam material particles based on long-chain polyamides ,Basf Se,"Juergen Ahlers, Dennis Jopp, Frank Reil, Peter Gutmann",2018-07-18,2019-07-11,2021-09-02,,https://patents.google.com/patent/US20210269614A1/en,
US-2021261745-A1,Method for producing a copolymer foam with polyamide blocks and polyether blocks ,Arkema France,"Clio Cocquet, Helena Cheminet, Yves Deyrail, Audrey Durin, Marc Miralles",2018-07-03,2019-07-02,2021-08-26,,https://patents.google.com/patent/US20210261745A1/en,https://patentimages.storage.googleapis.com/31/1c/7a/e9ce5899fc4625/US20210261745A1-20210826-D00000.png
US-11186684-B2,Method for continuously producing a polyamide powder ,Basf Se,"Achim Stammer, Simon Gramlich, Andreas Bauder",2018-07-10,2019-07-10,2021-11-30,2021-11-30,https://patents.google.com/patent/US11186684B2/en,https://patentimages.storage.googleapis.com/f3/07/61/4051519e7f9a93/US11186684-20211130-D00001.png
US-2021292554-A1,Modified polyamide fiber and articles made thereof ,Invista North America S.A.R.L.,"Alexander Gulledge, Jacob Lockhart, Milind V. Kantak, Anand Viswanath, Joshua J. Wahrmund",2018-07-18,2019-07-17,2021-09-23,,https://patents.google.com/patent/US20210292554A1/en,https://patentimages.storage.googleapis.com/a5/5c/15/84ee9cf4d6476e/US20210292554A1-20210923-D00001.png
US-2021261776-A1,"Black-colored polyamide composition, production thereof and use ",Basf Se,"Sebastian Wagner, Jens Cremer",2018-07-19,2019-07-18,2021-08-26,,https://patents.google.com/patent/US20210261776A1/en,
US-2020017683-A1,"Composition comprising polymer and inorganic particles, polyimide-inorganic particles composite, article including the composite, and optical device including the article ","Samsung Electronics Co., Ltd.","Won Joon CHO, Young Jae Kang, Hyun Seok Choi, Eun Sung Lee",2018-07-13,2019-07-12,2020-01-16,,https://patents.google.com/patent/US20200017683A1/en,https://patentimages.storage.googleapis.com/35/ae/e3/09c4fde8f704b7/US20200017683A1-20200116-D00000.png
US-2020010626-A1,Method and Composition for Preparing Polyamide Powders ,"Taiwan Green Point Enterprises Co., Ltd.","Chia-Hung Yang, Yu-Pao Huang, Hsing-Fu Yeh, Yao-Tang Ke, Feng-Lin Chen, Yung-Chih Chen, Yi-Chung Su",2018-07-06,2019-07-01,2020-01-09,,https://patents.google.com/patent/US20200010626A1/en,https://patentimages.storage.googleapis.com/3d/9a/f2/bf1d49e56aef04/US20200010626A1-20200109-D00000.png
US-10902874-B2,"Magnetic tape having characterized magnetic layer, magnetic tape cartridge, and magnetic tape apparatus ",Fujifilm Corporation,Norihito KASADA,2018-07-27,2019-07-26,2021-01-26,2021-01-26,https://patents.google.com/patent/US10902874B2/en,
US-2020011646-A1,Three-piece primer insert for polymer ammunition ,"True Velocity Ip Holdings, Llc","Lonnie Burrow, Christopher William Overton",2018-07-06,2019-07-02,2020-01-09,,https://patents.google.com/patent/US20200011646A1/en,https://patentimages.storage.googleapis.com/be/1c/b2/db6137356f3924/US20200011646A1-20200109-D00000.png
