search URL:,https://patents.google.com/?q=polyethyleneterephthalate&country=US&before=priority:20200131&after=priority:20200101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10902944-B1,"Patient-specific medical procedures and devices, and associated systems and methods ","Carlsmed, Inc.","Niall Patrick Casey, Michael J. Cordonnier, Justin Esterberg, Jeffrey Roh",2020-01-06,2020-01-06,2021-01-26,2021-01-26,https://patents.google.com/patent/US10902944B1/en,https://patentimages.storage.googleapis.com/d1/01/86/ceda334be6216e/US10902944-20210126-D00000.png
US-D903954-S,Pet nail clipper ,Zijian Wu,Zijian Wu,2020-01-26,2020-08-02,2020-12-01,2020-12-01,https://patents.google.com/patent/USD903954S1/en,https://patentimages.storage.googleapis.com/f0/bb/7a/d6f1802cf9ae7c/USD0903954-20201201-D00000.png
US-2021216106-A1,Display module and foldable display device including the same ,"Samsung Display Co, Ltd.","Yong Kwon SOH, In Soo Park, Jin Yong SIM",2020-01-14,2020-10-28,2021-07-15,,https://patents.google.com/patent/US20210216106A1/en,https://patentimages.storage.googleapis.com/39/38/ce/fce78073054c59/US20210216106A1-20210715-D00000.png
US-2021207309-A1,Laundry processing apparatus and method of controlling the same ,"Samsung Electronics Co., Ltd.",Mikyoung Kim,2020-01-03,2020-11-02,2021-07-08,,https://patents.google.com/patent/US20210207309A1/en,https://patentimages.storage.googleapis.com/35/0b/53/a6987ec11f18f1/US20210207309A1-20210708-D00000.png
US-2021220126-A1,Ventricular stability elements for side-deliverable prosthetic heart valves and methods of delivery ,"Vdyne, Inc.",Chad Perrin,2020-01-17,2021-01-21,2021-07-22,,https://patents.google.com/patent/US20210220126A1/en,https://patentimages.storage.googleapis.com/15/21/6f/470e6c2fbdd411/US20210220126A1-20210722-D00000.png
US-2021214785-A1,Methods of decreasing background on a spatial array ,Spatial Transcriptomics Ab,Marlon Stoeckius,2020-01-13,2021-01-13,2021-07-15,,https://patents.google.com/patent/US20210214785A1/en,https://patentimages.storage.googleapis.com/0b/07/6e/b74f4a72ecbfd8/US20210214785A1-20210715-D00001.png
US-2021222253-A1,Identification of biomarkers of glioblastoma and methods of using the same ,"10X Genomics, Inc.",Cedric Uytingco,2020-01-21,2021-01-20,2021-07-22,,https://patents.google.com/patent/US20210222253A1/en,https://patentimages.storage.googleapis.com/a1/3c/32/0f6789c3d02102/US20210222253A1-20210722-D00000.png
US-2021228708-A1,Coronavirus vaccine formulations ,"Novavax, Inc.","Gale Smith, Michael J. MASSARE, Jing-Hui Tian",2020-01-27,2021-02-08,2021-07-29,,https://patents.google.com/patent/US20210228708A1/en,https://patentimages.storage.googleapis.com/1c/d3/51/0a276a924c4a8d/US20210228708A1-20210729-D00001.png
US-10851544-B1,Multi-function wind-directing leaf-separating-and-discharging rainwater-sealing automatic-multi-screen-raising-and-lowering multi-screen-securing fruit-drying-and-sorting truck-tonneau-covering rainwater-channeling-and-collecting leaf-filtering height-and-angle-adjustable louvered pergola ,Dee Volin,Dee Volin,2020-01-07,2020-01-07,2020-12-01,2020-12-01,https://patents.google.com/patent/US10851544B1/en,https://patentimages.storage.googleapis.com/13/fc/48/aaae47de645517/US10851544-20201201-D00000.png
US-2021222716-A1,Set of panels with a mechanical locking device ,Välinge Innovation AB,"Peter DERELÖV, Johan Svensson",2020-01-22,2021-01-21,2021-07-22,,https://patents.google.com/patent/US20210222716A1/en,https://patentimages.storage.googleapis.com/02/40/68/49cf23f98d9b96/US20210222716A1-20210722-D00000.png
US-2021320596-A1,Self-powered automobile exhaust gas sensor and preparation method thereof ,University Of Electronic Science And Technology Of China,"Yuanjie SU, Qichen GONG, Guangzhong Xie, MingLiang Yao, Chunxu CHEN, Jinyang Yi, Li Jia, Weizhi Li, Huiling Tai, Xiaosong Du, Yadong Jiang",2020-01-21,2021-01-20,2021-10-14,,https://patents.google.com/patent/US20210320596A1/en,https://patentimages.storage.googleapis.com/c5/da/55/d1d6cfa0fc4c60/US20210320596A1-20211014-D00000.png
US-2021277075-A1,Animal-free dietary collagen ,"Geltor, Inc.","Nikolay Ouzounov, Jeffrey R. MELLIN, Julia CO",2020-01-24,2021-02-09,2021-09-09,,https://patents.google.com/patent/US20210277075A1/en,https://patentimages.storage.googleapis.com/4b/c4/e3/171cd7a6fc9ae6/US20210277075A1-20210909-D00000.png
US-2021308623-A1,"Method for fixing carbon dioxide, method for producing fixed carbon dioxide, and carbon dioxide fixation apparatus ","Kenji SORIMACHI, Shinko Sangyo Co., Ltd.",Kenji SORIMACHI,2020-01-22,2020-01-22,2021-10-07,,https://patents.google.com/patent/US20210308623A1/en,https://patentimages.storage.googleapis.com/ee/0e/f5/a762ff697450f7/US20210308623A1-20211007-D00000.png
US-2021225501-A1,Control systems and methods ,"Shanghai United Imaging Healthcare Co., Ltd.","Walter Arturo AGUILAR, Johannes Stahl, Shaomin XIAO, Yaoming Shi",2020-01-22,2020-12-22,2021-07-22,,https://patents.google.com/patent/US20210225501A1/en,https://patentimages.storage.googleapis.com/1b/f6/5e/af0e0b1e5c8367/US20210225501A1-20210722-D00000.png
US-2021212442-A1,Exercise bag ,A7 Fitness Inc.,Jasen L. Webb,2020-01-10,2020-07-23,2021-07-15,,https://patents.google.com/patent/US20210212442A1/en,https://patentimages.storage.googleapis.com/7e/fb/ef/f45ffeab7c9d05/US20210212442A1-20210715-D00000.png
US-2021233645-A1,Methods and systems for characterizing anatomical features in medical images ,GE Precision Healthcare LLC,"Vincent Jerome MORARD, Ronan Quelever, Laura Dumont, Nicolas Gogin, Nicolas Coustaud, Luc Nicodeme",2020-01-23,2020-01-23,2021-07-29,,https://patents.google.com/patent/US20210233645A1/en,https://patentimages.storage.googleapis.com/3b/8e/3d/e84586b223d5c7/US20210233645A1-20210729-D00000.png
US-2021233314-A1,"Systems, Methods, and Media for Automatically Triggering Real-Time Visualization of Physical Environment in Artificial Reality ","Facebook Technologies, Llc","Samuel Alan Johnson, Mahdi Salmani Rahimi, Shaik Shabnam Nizamudeen Basha, Belinda Heywood",2020-01-27,2020-01-27,2021-07-29,,https://patents.google.com/patent/US20210233314A1/en,https://patentimages.storage.googleapis.com/0f/e7/8a/7595bee4b47013/US20210233314A1-20210729-D00000.png
US-10660806-B1,Wheelchair safety systems and related methods ,Blanche Michelle Nelson-Herron,"Blanche Michelle Nelson-Herron, Gary B. Justice",2020-01-15,2020-01-15,2020-05-26,2020-05-26,https://patents.google.com/patent/US10660806B1/en,https://patentimages.storage.googleapis.com/4b/ef/1d/8e43d3511ab3b2/US10660806-20200526-D00000.png
