search URL:,https://patents.google.com/?q=polyethyleneterephthalate&country=US&before=priority:20210731&after=priority:20210701&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021372143-A1,Floor Panel and Method of Manufacturing a Floor Panel ,Champion Link International Corporation,"Thomas Luc Martine Baert, Tom Van Poyer, Sven BOON",,2021-07-21,2021-12-02,,https://patents.google.com/patent/US20210372143A1/en,https://patentimages.storage.googleapis.com/39/85/63/8e746298aa7700/US20210372143A1-20211202-D00000.png
US-2021372128-A1,"Roof Tile for Forming a Roof Covering, Method for Manufacturing a Roof Tile and Method for Installing Roof Tiles ",Dal-Tile Corporation,"Rahul Patki, Terry Adams, Raul Rodriguez, Claudio Caselli",,2021-07-21,2021-12-02,,https://patents.google.com/patent/US20210372128A1/en,https://patentimages.storage.googleapis.com/eb/82/ae/1460edd0fd6170/US20210372128A1-20211202-D00000.png
US-2021382457-A1,Systems and methods for assisting a surgeon and producing patient-specific medical devices ,"Carlsmed, Inc.","Jeffrey Roh, Justin Esterberg",,2021-07-16,2021-12-09,,https://patents.google.com/patent/US20210382457A1/en,https://patentimages.storage.googleapis.com/ff/37/cc/c22a4b8b458c7d/US20210382457A1-20211209-D00000.png
US-2021372139-A1,Siding System with Joint and Siding Support ,Tundra Composites Llc,Kurt Heikkila,,2021-07-29,2021-12-02,,https://patents.google.com/patent/US20210372139A1/en,https://patentimages.storage.googleapis.com/bb/be/d3/3a3c4579083a29/US20210372139A1-20211202-D00000.png
US-11158298-B1,Wall-mounted acoustic deadening ,"De-Fi Systems, LLC","James Sutherland, Jr.",2021-07-07,2021-07-07,2021-10-26,2021-10-26,https://patents.google.com/patent/US11158298B1/en,https://patentimages.storage.googleapis.com/bf/e5/83/fdf72887ef2674/US11158298-20211026-D00000.png
US-2021378467-A1,Brushroll and floor cleaner ,Bissell Inc.,Kin-leung TAM,2021-07-23,2021-08-23,2021-12-09,,https://patents.google.com/patent/US20210378467A1/en,https://patentimages.storage.googleapis.com/3d/7e/c8/8ccdee8f648777/US20210378467A1-20211209-D00000.png
US-2021378477-A1,Filter assembly and floor cleaner ,Bissell Inc.,Kin-leung TAM,2021-07-23,2021-08-23,2021-12-09,,https://patents.google.com/patent/US20210378477A1/en,https://patentimages.storage.googleapis.com/35/47/e1/0b41d46974ead6/US20210378477A1-20211209-D00000.png
US-11195078-B1,Artificial intelligence (AI)-based robotic process automation (RPA) for independent insurance sales agent ,Lucas GC Limited,"Wang-Chan Wong, Howard Lee",,2021-07-06,2021-12-07,2021-12-07,https://patents.google.com/patent/US11195078B1/en,https://patentimages.storage.googleapis.com/ff/2c/c4/072d37823c2263/US11195078-20211207-D00000.png
US-2021363256-A1,Anti-pd-1/lag3 bispecific antibodies ,"Merck Sharp & Dohme Corp., Zymeworks Inc.","Laurence Fayadat-Dilman, Veronica Juan, Shireen Khan, Shaopeng Huang, Hua Ying, Eric Escobar Cabrera, Genevieve Desjardins",,2021-07-23,2021-11-25,,https://patents.google.com/patent/US20210363256A1/en,https://patentimages.storage.googleapis.com/d1/75/7b/68031a2a513dfd/US20210363256A1-20211125-D00000.png
US-2021373038-A1,Compositions and methods for purification and detection of hdl and apoai ,"Cleveland Heartlab, Inc.","Timothy Collier, Cory Bystrom, Angela Higgins",,2021-07-02,2021-12-02,,https://patents.google.com/patent/US20210373038A1/en,https://patentimages.storage.googleapis.com/1d/dd/8f/bf2236080011b8/US20210373038A1-20211202-D00001.png
