search URL:,https://patents.google.com/?q=polyethyleneterephthalate&country=US&before=priority:20191130&after=priority:20191101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-D910937-S,Pet nail grinder ,"Shenzhen Joyu Appliance Co., Ltd.",Zhuhui Wei,2019-11-25,2019-11-25,2021-02-16,2021-02-16,https://patents.google.com/patent/USD910937S1/en,https://patentimages.storage.googleapis.com/70/6b/e9/6fefc3cde29e28/USD0910937-20210216-D00000.png
US-2021130986-A1,Plant-based functional polyester filament and preparation method thereof ,"Bestee Material (Tsingtao) Co., Ltd.","Xiaohua Huang, Yanming Liu, Yu Liu, Xiaoqian Huang, Li Zhen, Jie Liu",2019-11-06,2020-10-21,2021-05-06,,https://patents.google.com/patent/US20210130986A1/en,
US-2021157330-A1,Smart vehicle ,Ha Q Tran,Ha Q Tran,2019-11-23,2020-09-24,2021-05-27,,https://patents.google.com/patent/US20210157330A1/en,https://patentimages.storage.googleapis.com/41/5f/8f/bb8e7c0cdd606d/US20210157330A1-20210527-D00000.png
US-2021128076-A1,Systems and methods for image data acquisition ,"Shanghai United Imaging Healthcare Co., Ltd.",Yuhang SHI,2019-11-01,2020-05-09,2021-05-06,,https://patents.google.com/patent/US20210128076A1/en,https://patentimages.storage.googleapis.com/ba/42/e7/9ca37ba7cd22fa/US20210128076A1-20210506-D00000.png
US-2021145119-A1,Sole structure for article of footwear ,"Nike, Inc.","II Fidencio Campos, Wesley K. Chan, Nate Durflinger, Zachary M. Elder, Jonathan Kosenick, Lee D. Peyton, Doug D. Wilken",2019-11-19,2020-11-17,2021-05-20,,https://patents.google.com/patent/US20210145119A1/en,https://patentimages.storage.googleapis.com/01/e9/df/9434909697dd5c/US20210145119A1-20210520-D00000.png
US-D897051-S,Pet bowl ,"Peter Kerr, Darya Kerr","Peter Kerr, Darya Kerr",2019-11-12,2019-11-12,2020-09-22,2020-09-22,https://patents.google.com/patent/USD897051S1/en,https://patentimages.storage.googleapis.com/4c/ed/70/33f7552b551f2e/USD0897051-20200922-D00000.png
US-D916393-S,Pet food mat ,Min Pan,Min Pan,2019-11-11,2019-11-11,2021-04-13,2021-04-13,https://patents.google.com/patent/USD916393S1/en,https://patentimages.storage.googleapis.com/99/09/58/f10173f557b968/USD0916393-20210413-D00000.png
US-2020384300-A1,Microbacterium Oleivorans Capable of Degrading Polyethylene Terephthalate and Intermediate Thereof ,Jiangnan University,"Jing Wu, Zhengfei YAN, Lengtao GU",2019-11-21,2020-08-14,2020-12-10,,https://patents.google.com/patent/US20200384300A1/en,https://patentimages.storage.googleapis.com/e7/bb/9b/6bf928f457cd7e/US20200384300A1-20201210-D00000.png
US-2021363500-A1,Alcohol dehydrogenase mutant and use thereof ,Jiangnan University,"Ye NI, Wei Dai, Guochao XU, Jieyu Zhou, Ruizhi HAN, Jinjun Dong",2019-11-26,2020-05-13,2021-11-25,,https://patents.google.com/patent/US20210363500A1/en,https://patentimages.storage.googleapis.com/53/91/4c/329bb23a2bd272/US20210363500A1-20211125-D00000.png
US-2021159450-A1,"Foldable display panel, method of manufacturing thereof, and display device ","Wuhan China Star Optoelectronics Semiconductor Display Technology Co., Ltd.","Cheng Chen, Chao Dai",2019-11-06,2019-12-26,2021-05-27,,https://patents.google.com/patent/US20210159450A1/en,https://patentimages.storage.googleapis.com/1f/85/cb/e49e14043d7ad9/US20210159450A1-20210527-D00000.png
US-D916390-S,Pet food bowl ,Min Pan,Min Pan,2019-11-11,2019-11-11,2021-04-13,2021-04-13,https://patents.google.com/patent/USD916390S1/en,https://patentimages.storage.googleapis.com/f5/e0/88/902eca37944fa0/USD0916390-20210413-D00000.png
