search URL:,https://patents.google.com/?q=polyethyleneterephthalate&country=US&before=priority:20200531&after=priority:20200501&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10898698-B1,"Devices with dimensions that can be reduced and increased in vivo, and methods of making and using the same ",V-Wave Ltd.,"Neal Eigler, Nir NAE, Nathan BUKHDRUKER, James S. Whiting, Lior Rosen, Erez ROZENFELD, Werner Hafelfinger",2020-05-04,2020-05-15,2021-01-26,2021-01-26,https://patents.google.com/patent/US10898698B1/en,https://patentimages.storage.googleapis.com/f1/eb/34/3a5fe661c0f79f/US10898698-20210126-D00000.png
US-2020298431-A1,Pet shaver ,Shenzhen zhongdaxin Epoxy plate Co. Ltd.,Shengwen Huang,2020-05-27,2020-06-11,2020-09-24,,https://patents.google.com/patent/US20200298431A1/en,https://patentimages.storage.googleapis.com/b4/a8/54/0d787b70ff1281/US20200298431A1-20200924-D00000.png
US-D898302-S,Pet hair remover ,Weinan Zhang,Weinan Zhang,2020-05-22,2020-05-22,2020-10-06,2020-10-06,https://patents.google.com/patent/USD898302S1/en,https://patentimages.storage.googleapis.com/db/71/23/54304a40265ce3/USD0898302-20201006-D00000.png
US-10801238-B1,Door stop ,"ABY Enterprise, LLC","Robert Cox, Yash Patel, Alexander Paul Bond",2020-05-22,2020-05-22,2020-10-13,2020-10-13,https://patents.google.com/patent/US10801238B1/en,https://patentimages.storage.googleapis.com/76/d4/1c/7c2ebdb5498847/US10801238-20201013-D00000.png
US-2021349576-A1,"Interdigitatable electrode for touch panel, touch panel including the same, and terminal device with touch panel ","FlexTouch Technologies Co., Ltd.","Esat Yilmaz, Jonathan Jianguo JIANG",2020-05-08,2020-05-27,2021-11-11,,https://patents.google.com/patent/US20210349576A1/en,https://patentimages.storage.googleapis.com/25/db/e4/bd98e959df109b/US20210349576A1-20211111-D00000.png
US-2020383309-A1,Live trap for catching living insects ,Reckhaus Ag,Hans-Dietrich Reckhaus,2020-05-13,2020-08-24,2020-12-10,,https://patents.google.com/patent/US20200383309A1/en,https://patentimages.storage.googleapis.com/32/9a/dd/77746e2c25db68/US20200383309A1-20201210-D00000.png
US-2021357054-A1,Touch panel ,Cambrios Film Solutions Corporation,"Shih-Ching Chen, Wei-Chia Fang, Chun-Hung Chu, Chung-Chin Hsiao",2020-05-14,2020-07-29,2021-11-18,,https://patents.google.com/patent/US20210357054A1/en,https://patentimages.storage.googleapis.com/76/30/4e/66906ba1a6c8b8/US20210357054A1-20211118-D00000.png
US-2021366456-A1,Display apparatus ,"Lg Display Co., Ltd.","Uihyeon Jeong, Chiwan Kim, Yongwoo Lee, Sungwook KO",2020-05-19,2021-05-17,2021-11-25,,https://patents.google.com/patent/US20210366456A1/en,https://patentimages.storage.googleapis.com/da/3d/79/19c08ec77fe026/US20210366456A1-20211125-D00000.png
US-2021360896-A1,Automatically self-cleaning pet potty ,Sebastian Waddell,Sebastian Waddell,2020-05-22,2021-05-20,2021-11-25,,https://patents.google.com/patent/US20210360896A1/en,https://patentimages.storage.googleapis.com/d9/6a/f4/dbd9b19eeca7c8/US20210360896A1-20211125-D00000.png
US-10993684-B1,PET detector assembly for a combined PET and CT imaging system ,"Siemens Medical Solutions Usa, Inc.","Ziad Burbar, James L. Corbeil, Jeffrey Bostrom",2020-05-13,2020-05-13,2021-05-04,2021-05-04,https://patents.google.com/patent/US10993684B1/en,https://patentimages.storage.googleapis.com/3b/f1/d7/b581c7589d327c/US10993684-20210504-D00000.png
