search URL:,https://patents.google.com/?q=polyethyleneterephthalate&country=US&before=priority:20191231&after=priority:20191201&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021181002-A1,Multi-modal field-programmable metamorphic sensor and signal acquisition system ,Huazhong University Of Science And Technology,"Yongan HUANG, Chen Zhu, Wennan Xiong, Yunzhao Bai, Zhaoxi Yang, Zhouping YIN",2019-12-17,2020-09-28,2021-06-17,,https://patents.google.com/patent/US20210181002A1/en,https://patentimages.storage.googleapis.com/4f/09/30/9039753f812769/US20210181002A1-20210617-D00000.png
US-2021180630-A1,Mechanical locking system for panels ,Välinge Innovation AB,"Jimmie BRUNO, Zoran SIMUNIC",2019-12-11,2020-12-11,2021-06-17,,https://patents.google.com/patent/US20210180630A1/en,https://patentimages.storage.googleapis.com/12/38/a5/5b5efc4fb6f908/US20210180630A1-20210617-D00000.png
US-2021169198-A1,Container for make-up products ,Lumson S.P.A.,Matteo Moretti,2019-12-09,2020-12-07,2021-06-10,,https://patents.google.com/patent/US20210169198A1/en,https://patentimages.storage.googleapis.com/58/5c/b8/293953c13c19c8/US20210169198A1-20210610-D00000.png
US-2021189251-A1,Circular economy for plastic waste to polyethylene via refinery fcc and alkylation units ,Chevron U.S.A. Inc.,Hye-Kyung Timken,2019-12-23,2020-12-23,2021-06-24,,https://patents.google.com/patent/US20210189251A1/en,https://patentimages.storage.googleapis.com/da/d4/59/783f64da69280c/US20210189251A1-20210624-D00000.png
US-2021189254-A1,Circular economy for plastic waste to polypropylene and lubricating oil via refinery fcc and isomerization dewaxing units ,Chevron U.S.A. Inc.,Hye-Kyung Timken,2019-12-23,2020-12-23,2021-06-24,,https://patents.google.com/patent/US20210189254A1/en,https://patentimages.storage.googleapis.com/3a/50/35/23daab89a9f40a/US20210189254A1-20210624-D00000.png
US-2021189250-A1,Circular economy for plastic waste to polyethylene and chemicals via refinery crude unit ,Chevron U.S.A. Inc.,Hye-Kyung Timken,2019-12-23,2020-12-23,2021-06-24,,https://patents.google.com/patent/US20210189250A1/en,https://patentimages.storage.googleapis.com/7b/dc/2e/90090571b400cb/US20210189250A1-20210624-D00000.png
US-2021189253-A1,Circular economy for plastic waste to polypropylene via refinery fcc unit ,Chevron U.S.A. Inc.,Hye-Kyung Timken,2019-12-23,2020-12-23,2021-06-24,,https://patents.google.com/patent/US20210189253A1/en,https://patentimages.storage.googleapis.com/d3/96/98/6ce1651f185db8/US20210189253A1-20210624-D00000.png
US-2021189252-A1,Circular economy for plastic waste to polyethylene and lubricating oil via crude and isomerization dewaxing units ,Chevron U.S.A. Inc.,Hye-Kyung Timken,2019-12-23,2020-12-23,2021-06-24,,https://patents.google.com/patent/US20210189252A1/en,https://patentimages.storage.googleapis.com/49/ab/c4/40fc1b812e859b/US20210189252A1-20210624-D00000.png
US-2021197507-A1,Method and apparatus for mass production of ar diffractive waveguides ,"Qingdao university of technology, Qingdao 5D Intelligent Additive Manufacturing Technology Co., Ltd.","Hongbo Lan, Quan Xu, Jiawei ZHAO, Xiaoyang Zhu",2019-12-25,2020-07-16,2021-07-01,,https://patents.google.com/patent/US20210197507A1/en,https://patentimages.storage.googleapis.com/a2/b6/4a/41ff60902ff416/US20210197507A1-20210701-D00000.png
US-10928051-B1,Tail switch arrangement for a light ,"Streamlight, Inc.",William D. Worman,2019-12-23,2019-12-23,2021-02-23,2021-02-23,https://patents.google.com/patent/US10928051B1/en,https://patentimages.storage.googleapis.com/22/e0/f5/68a3f0639d8cd4/US10928051-20210223-D00000.png
