search URL:,https://patents.google.com/?q=carbon+fiber&country=US&before=priority:20180331&after=priority:20180301&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020358079-A1,Structural lithium-ion batteries with carbon fiber electrodes ,The Mitre Corporation,"Nicholas Hudak, Kurt Eisenbeiser",2018-03-27,2020-05-05,2020-11-12,,https://patents.google.com/patent/US20200358079A1/en,https://patentimages.storage.googleapis.com/89/58/b8/bdea5629821300/US20200358079A1-20201112-D00000.png
US-2019269199-A1,Carbon fiber insert for ballet shoe ,Abigail R. Freed,Abigail R. Freed,2018-03-05,2019-03-05,2019-09-05,,https://patents.google.com/patent/US20190269199A1/en,https://patentimages.storage.googleapis.com/e3/19/be/5294c6d90e79ad/US20190269199A1-20190905-D00000.png
US-10682822-B2,Materials and methods for nucleating aligned thermoplastic crystals while fabricating thermoplastic carbon fiber reinforced polymer structures ,The Boeing Company,"Keith D Humfeld, Scott Hartshorn",2018-03-23,2018-03-23,2020-06-16,2020-06-16,https://patents.google.com/patent/US10682822B2/en,https://patentimages.storage.googleapis.com/b8/a3/27/9be986d0301a2e/US10682822-20200616-D00000.png
US-2020399790-A1,Method and device for stabilizing precursor fibers for the production of carbon fibers ,centrotherm international AG,"Andreas Keller, Gunter Fauth, Uwe Ziegler",2018-03-09,2019-03-03,2020-12-24,,https://patents.google.com/patent/US20200399790A1/en,https://patentimages.storage.googleapis.com/e6/89/a1/df9a2ff0b3c251/US20200399790A1-20201224-D00000.png
US-2021040679-A1,Electrically conductive sizing for carbon fibers ,Zoltek Corporation,"Steven Eric Baldini, David Michael Corbin",2018-03-28,2019-03-28,2021-02-11,,https://patents.google.com/patent/US20210040679A1/en,https://patentimages.storage.googleapis.com/54/dd/bf/4b36942bbf5678/US20210040679A1-20210211-D00000.png
US-2020399789-A1,Carbon fiber bundle and production method therefor ,"Toray Industries, Inc.","Haruki Okuda, Jun Watanabe, Fumihiko Tanaka",2018-03-06,2019-03-05,2020-12-24,,https://patents.google.com/patent/US20200399789A1/en,
US-2021010168-A1,Methods of separating carbon fiber tows ,"Aerlyte, Inc.",VII Christopher Johnston,2018-03-06,2019-02-01,2021-01-14,,https://patents.google.com/patent/US20210010168A1/en,https://patentimages.storage.googleapis.com/f4/e8/b4/86d2f89acd0f47/US20210010168A1-20210114-D00000.png
US-2020407886-A1,Sheet molding compound and carbon fiber composite material molded article ,Mitsubishi Chemical Corporation,"Yasuhiko Nabeshima, Yasunori Murano, Akira OOTA",2018-03-16,2020-09-09,2020-12-31,,https://patents.google.com/patent/US20200407886A1/en,https://patentimages.storage.googleapis.com/04/2a/d6/7f99be1a8afc1d/US20200407886A1-20201231-D00000.png
US-2019293139-A1,"Carbon fiber crystal orientation improvement by polymer modification, fiber stretching and oxidation for brake application ",Goodrich Corporation,"Weiming Lu, John Linck",2018-03-26,2018-03-26,2019-09-26,,https://patents.google.com/patent/US20190293139A1/en,https://patentimages.storage.googleapis.com/4e/fd/35/9d28ab2a9c7111/US20190293139A1-20190926-D00000.png
US-2021024713-A1,Prepreg and carbon fiber-reinforced composite material ,Teijin Limited,"Mizuki SASAKI, Toru Kaneko",2018-03-13,2019-03-12,2021-01-28,,https://patents.google.com/patent/US20210024713A1/en,
US-2021079563-A1,Carbon fiber and method of manufacturing same ,"Toray Industries, Inc.","Haruki Okuda, Fumihiko Tanaka",2018-03-06,2019-03-05,2021-03-18,,https://patents.google.com/patent/US20210079563A1/en,https://patentimages.storage.googleapis.com/f2/c7/49/feeeeea6c14c5a/US20210079563A1-20210318-D00000.png
US-2019308378-A1,Method of Designing and Producing Carbon Fiber Bellhousings ,Bryan Gill,Bryan Gill,2018-03-18,2019-03-18,2019-10-10,,https://patents.google.com/patent/US20190308378A1/en,https://patentimages.storage.googleapis.com/ca/8f/da/0d23b329878b2f/US20190308378A1-20191010-D00000.png
US-2019293354-A1,"Carbon fiber, carbon composite and furnace purification by hydrogen reduction followed by thermal heat treatment ",Goodrich Corporation,Weiming Lu,2018-03-26,2018-03-26,2019-09-26,,https://patents.google.com/patent/US20190293354A1/en,https://patentimages.storage.googleapis.com/f0/46/dc/1d477e4d48e498/US20190293354A1-20190926-D00000.png
US-2021025082-A1,Method of manufacturing acrylonitrile fiber bundle and method of manufacturing carbon fiber bundle ,"Toray Industries, Inc.","Yusuke Takechi, Isao Nakayama, Takeya Ohashi",2018-03-27,2019-03-12,2021-01-28,,https://patents.google.com/patent/US20210025082A1/en,https://patentimages.storage.googleapis.com/d8/42/ea/e489ad032989c2/US20210025082A1-20210128-D00000.png
US-10714824-B2,Planar surface wave launcher and methods for use therewith ,"At&T Intellectual Property I, L.P.","Robert Bennett, Irwin Gerszberg, Thomas M. Willis, III, Paul Shala Henry, Farhad Barzegar, Donald J. Barnickel, Giovanni Vannucci",2018-03-26,2018-03-26,2020-07-14,2020-07-14,https://patents.google.com/patent/US10714824B2/en,https://patentimages.storage.googleapis.com/89/b3/ce/b920fa0d8dd8c3/US10714824-20200714-D00000.png
US-10833729-B2,Surface wave communication system and methods for use therewith ,"At&T Intellectual Property I, L.P.","Farhad Barzegar, Irwin Gerszberg, Thomas M. Willis, III, Paul Shala Henry, Robert Bennett, Donald J. Barnickel, Giovanni Vannucci",2018-03-26,2020-01-07,2020-11-10,2020-11-10,https://patents.google.com/patent/US10833729B2/en,https://patentimages.storage.googleapis.com/57/de/0f/a2e41617f94a87/US10833729-20201110-D00000.png
US-10826562-B2,Coaxial surface wave communication system and methods for use therewith ,"At&T Intellectual Property I, L.P.","Farhad Barzegar, Irwin Gerszberg, Thomas M. Willis, III, Paul Shala Henry, Robert Bennett, Donald J. Barnickel, Giovanni Vannucci",2018-03-26,2020-01-08,2020-11-03,2020-11-03,https://patents.google.com/patent/US10826562B2/en,https://patentimages.storage.googleapis.com/ef/9a/e3/84e83b15cc63a2/US10826562-20201103-D00000.png
US-10171158-B1,Analog surface wave repeater pair and methods for use therewith ,"At&T Intellectual Property I, L.P.","Farhad Barzegar, Irwin Gerszberg, Thomas M. Willis, III, Paul Shala Henry, Robert Bennett, Donald J. Barnickel, Giovanni Vannucci",2018-03-26,2018-03-26,2019-01-01,2019-01-01,https://patents.google.com/patent/US10171158B1/en,https://patentimages.storage.googleapis.com/b8/ea/73/4e2a52c7e223ec/US10171158-20190101-D00000.png
US-2019305413-A1,Exchange of wireless signals guided by a transmission medium and methods thereof ,"At&T Intellectual Property I, L.P.","Paul Shala Henry, Farhad Barzegar, Giovanni Vannucci, Irwin Gerszberg",2018-03-29,2018-03-29,2019-10-03,,https://patents.google.com/patent/US20190305413A1/en,https://patentimages.storage.googleapis.com/d2/8e/40/daa87a0b35d8a5/US20190305413A1-20191003-D00000.png
US-10616056-B2,Modulation and demodulation of signals conveyed by electromagnetic waves and methods thereof ,"At&T Intellectual Property I, L.P.","Farhad Barzegar, Giovanni Vannucci, Paul Shala Henry, Thomas M. Willis, III, Irwin Gerszberg, Robert Bennett, Donald J. Barnickel",2018-03-26,2018-03-27,2020-04-07,2020-04-07,https://patents.google.com/patent/US10616056B2/en,https://patentimages.storage.googleapis.com/e9/52/6c/eabb1eda643e43/US10616056-20200407-D00000.png
US-10200106-B1,Analog surface wave multipoint repeater and methods for use therewith ,"At&T Intellectual Property I, L.P.","Farhad Barzegar, Irwin Gerszberg, Thomas M. Willis, III, Paul Shala Henry, Robert Bennett, Donald J. Barnickel, Giovanni Vannucci",2018-03-26,2018-03-26,2019-02-05,2019-02-05,https://patents.google.com/patent/US10200106B1/en,https://patentimages.storage.googleapis.com/15/ee/9c/eb81c8f1f8bcff/US10200106-20190205-D00000.png
US-10613389-B2,Light-emitting diodes in displays with direct-lit backlight units ,Apple Inc.,"Rong Liu, Edward H Kang, Jun Qi, Mookyung Son, Pee Khaim So, Victor H. Yin, Wei Lv, Wenyong Zhu, Zhenyue Luo, Xinyu Zhu, Ling Han, Hung Sheng Lin",2018-03-13,2019-03-06,2020-04-07,2020-04-07,https://patents.google.com/patent/US10613389B2/en,https://patentimages.storage.googleapis.com/4c/25/d0/174297092abb97/US10613389-20200407-D00000.png
US-2019271150-A1,Expansion Joint Seal for Surface Contact with Offset Rail ,"Schul International Company, LLC",Steven R. Robinson,2018-03-05,2018-03-05,2019-09-05,,https://patents.google.com/patent/US20190271150A1/en,https://patentimages.storage.googleapis.com/47/f1/a1/22d500a5b8b5d4/US20190271150A1-20190905-D00000.png
