search URL:,https://patents.google.com/?q=E-Glass+Wool&country=US&before=priority:20180731&after=priority:20180701&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020011645-A1,Multi-piece primer insert for polymer ammunition ,"True Velocity Ip Holdings, Llc","Lonnie Burrow, Christopher William Overton, Florian Herzog, Nimmy Mammoottil, Andrew Rosek",2018-07-06,2019-07-02,2020-01-09,,https://patents.google.com/patent/US20200011645A1/en,https://patentimages.storage.googleapis.com/cb/92/fa/f359b517d0cadb/US20200011645A1-20200109-D00000.png
US-2020011646-A1,Three-piece primer insert for polymer ammunition ,"True Velocity Ip Holdings, Llc","Lonnie Burrow, Christopher William Overton",2018-07-06,2019-07-02,2020-01-09,,https://patents.google.com/patent/US20200011646A1/en,https://patentimages.storage.googleapis.com/be/1c/b2/db6137356f3924/US20200011646A1-20200109-D00000.png
US-10524540-B1,Airbag for article of footwear ,"Nike, Inc.","Can Eldem, Wade Flanagan, Craig Fredrick, Ryan Nyberg, Jessica Small",2018-07-17,2018-07-17,2020-01-07,2020-01-07,https://patents.google.com/patent/US10524540B1/en,https://patentimages.storage.googleapis.com/d5/73/67/c31ea74443ae40/US10524540-20200107-D00000.png
US-2020192379-A1,System and method for automatically following a lane while in a vehicle's autonomous driving mode ,Kache.AI,"Anthony Levandowski, Eli Riggs",2018-07-13,2020-02-20,2020-06-18,,https://patents.google.com/patent/US20200192379A1/en,https://patentimages.storage.googleapis.com/7d/21/2d/388ade02356e68/US20200192379A1-20200618-D00000.png
US-10936163-B2,Graphical user interface system ,"Methodical Mind, Llc.","Jacob N. Wohlstadter, George Sigal, Edward J. S. Roques, Louis W. PANG, Pankaj Oberoi, Kin Ng, Michael Vock",2018-07-17,2019-07-16,2021-03-02,2021-03-02,https://patents.google.com/patent/US10936163B2/en,https://patentimages.storage.googleapis.com/95/ec/d1/71ccbd4ae4370c/US10936163-20210302-D00000.png
US-2020020165-A1,Smart device ,"Bao Tran, Ha Tran","Bao Tran, Ha Tran",2018-07-12,2018-07-12,2020-01-16,,https://patents.google.com/patent/US20200020165A1/en,https://patentimages.storage.googleapis.com/c6/7a/ba/9b36b3621236d8/US20200020165A1-20200116-D00000.png
US-10917439-B2,Contextual security behavior management and change execution ,"Securityadvisor Technologies, Inc.","Santhosh Kunjappan Purathepparambil, Sairamkumar Venkataraman, Rohan Puri",2018-07-16,2019-07-15,2021-02-09,2021-02-09,https://patents.google.com/patent/US10917439B2/en,https://patentimages.storage.googleapis.com/11/78/6c/0298603deaac68/US10917439-20210209-D00000.png
US-11026476-B2,Airbag for article of footwear ,"Nike, Inc.","Can Eldem, Wade Flanagan, Craig Fredrick, Ryan Nyberg, Jessica Small",2018-07-17,2018-07-17,2021-06-08,2021-06-08,https://patents.google.com/patent/US11026476B2/en,https://patentimages.storage.googleapis.com/bf/ed/0e/d446a1bde8a5dc/US11026476-20210608-D00000.png
US-2021293368-A1,"Heat conservation-insulating material coated with uv curing-type film and having maximized heat efficiency, and method for manufacturing same ","Sewoon T&S Co., Ltd.","Pil Sea LEE, Seung Won Lee",2018-07-18,2019-04-01,2021-09-23,,https://patents.google.com/patent/US20210293368A1/en,https://patentimages.storage.googleapis.com/1f/c6/31/8c15ff645c970f/US20210293368A1-20210923-D00000.png
US-2021280336-A1,Flame resistant materials for electric vehicle battery applications ,3M Innovative Properties Company,"Robert H. Turpin, Mitchell T. Huang, Donald A. Gagnon",2018-07-26,2019-07-22,2021-09-09,,https://patents.google.com/patent/US20210280336A1/en,https://patentimages.storage.googleapis.com/1a/e8/f3/061e167a7937cd/US20210280336A1-20210909-D00000.png
US-2020024215-A1,Catalysts for the oxidative dehydrogenation of alkanes ,Nova Chemicals (International) S.A.,"Xiaoliang Gao, Marie Barnes, Vasily Simanzhenkov, Elena Sebastiao, David Sullivan, Yoonhee KIM",2018-07-19,2019-07-18,2020-01-23,,https://patents.google.com/patent/US20200024215A1/en,https://patentimages.storage.googleapis.com/1e/6f/6b/bace0facba2165/US20200024215A1-20200123-D00001.png
US-2021349292-A1,"Plastic barrel, autofocus module and electronic device ","Largan Digital Co., Ltd.","Ming-Ta Chou, Chun-Hua TSAI",2018-07-12,2021-07-23,2021-11-11,,https://patents.google.com/patent/US20210349292A1/en,https://patentimages.storage.googleapis.com/16/dd/ab/e83b6863db51f0/US20210349292A1-20211111-D00000.png
