search URL:,https://patents.google.com/?q=E-Glass+Wool&country=US&before=priority:20180331&after=priority:20180301&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2019287953-A1,Semiconductor package ,"Samsung Electronics Co., Ltd.","Seon Hee Moon, Myung Sam Kang, Young Gwan Ko, Chang Bae Lee, Jin Su Kim",2018-03-15,2018-10-25,2019-09-19,,https://patents.google.com/patent/US20190287953A1/en,https://patentimages.storage.googleapis.com/67/1f/62/a8f7082a5fed8a/US20190287953A1-20190919-D00000.png
US-10613389-B2,Light-emitting diodes in displays with direct-lit backlight units ,Apple Inc.,"Rong Liu, Edward H Kang, Jun Qi, Mookyung Son, Pee Khaim So, Victor H. Yin, Wei Lv, Wenyong Zhu, Zhenyue Luo, Xinyu Zhu, Ling Han, Hung Sheng Lin",2018-03-13,2019-03-06,2020-04-07,2020-04-07,https://patents.google.com/patent/US10613389B2/en,https://patentimages.storage.googleapis.com/4c/25/d0/174297092abb97/US10613389-20200407-D00000.png
US-2019019966-A1,Flexible display panel and display device ,"Shanghai Tianma Micro-electronics Co., Ltd.","Wenxin Jiang, Yong Wu",2018-03-28,2018-08-21,2019-01-17,,https://patents.google.com/patent/US20190019966A1/en,https://patentimages.storage.googleapis.com/85/be/be/cc59354069325b/US20190019966A1-20190117-D00000.png
US-2019042871-A1,Method and system of reflection suppression for image processing ,Intel Corporation,Oleg POGORELIK,2018-03-05,2018-03-05,2019-02-07,,https://patents.google.com/patent/US20190042871A1/en,https://patentimages.storage.googleapis.com/0d/31/ea/0e9f4aed7dd348/US20190042871A1-20190207-D00000.png
US-10886192-B2,Semiconductor package ,"Samsung Electronics Co., Ltd.","Jae Hyun Lim, Han Kim, Yoon Seok Seo, Sang Jong Lee",2018-03-05,2020-03-17,2021-01-05,2021-01-05,https://patents.google.com/patent/US10886192B2/en,https://patentimages.storage.googleapis.com/1a/45/06/99a4c81eb8f30d/US10886192-20210105-D00000.png
US-10225005-B1,Communication infrastructure devices and support tools for intelligent residences or businesses and communicating method with and operating intelligent electrical devices ,Elbex Video Ltd.,David Elberbaum,2018-03-09,2018-03-09,2019-03-05,2019-03-05,https://patents.google.com/patent/US10225005B1/en,https://patentimages.storage.googleapis.com/16/ab/a5/cd7576788025a3/US10225005-20190305-D00000.png
US-10984213-B2,3-dimensional optical topographical sensing of fingerprints using under-screen optical sensor module ,"Shenzhen GOODIX Technology Co., Ltd.","Yi He, Bo Pi",2018-03-27,2018-09-30,2021-04-20,2021-04-20,https://patents.google.com/patent/US10984213B2/en,https://patentimages.storage.googleapis.com/fe/f2/d6/2ff1c976761d06/US10984213-20210420-D00000.png
US-10810736-B2,Systems and methods for multiple instance learning for classification and localization in biomedical imaging ,Memorial Sloan Kettering Cancer Center,"Thomas Fuchs, Gabriele CAMPANELLA",2018-03-23,2019-10-11,2020-10-20,2020-10-20,https://patents.google.com/patent/US10810736B2/en,https://patentimages.storage.googleapis.com/02/26/d2/f3e371a634c3cc/US10810736-20201020-D00000.png
US-10817252-B2,Earphone software and hardware ,"Staton Techiya, Llc","John Usher, John P. Keady",2018-03-10,2019-03-11,2020-10-27,2020-10-27,https://patents.google.com/patent/US10817252B2/en,https://patentimages.storage.googleapis.com/71/1d/d2/4f9adef83ce777/US10817252-20201027-D00000.png
US-2021000169-A1,Aerosol generation ,Nicoventures Trading Limited,Richard John Hepworth,2018-03-02,2019-03-01,2021-01-07,,https://patents.google.com/patent/US20210000169A1/en,https://patentimages.storage.googleapis.com/f9/25/a3/9edcbf8df6f86e/US20210000169A1-20210107-D00000.png
US-2021016232-A1,Membranes comprising a layer of metal organic framework particles ,G20 Water Technologies Limited,Kangsheng Liu,2018-03-29,2019-03-26,2021-01-21,,https://patents.google.com/patent/US20210016232A1/en,
US-11106130-B2,Direct patterning method for a touch panel and touch panel thereof ,Tpk Touch Solutions Inc.,"Shan-Yu WU, Chien-Hsien Yu, Chih-Min Chen, Wei-Na Cao, Cheng-Chieh Chang, Xue-Wei Wei, Zhi-Xiong Chen",2018-03-02,2019-02-27,2021-08-31,2021-08-31,https://patents.google.com/patent/US11106130B2/en,https://patentimages.storage.googleapis.com/3a/5d/91/69846f3d6dd60a/US11106130-20210831-D00000.png
US-10579548-B2,Adaptive interleaving of data transfer requests ,"Western Digital Technologies, Inc.","Elkana Richter, Shay Benisty",2018-03-29,2018-03-29,2020-03-03,2020-03-03,https://patents.google.com/patent/US10579548B2/en,https://patentimages.storage.googleapis.com/d3/53/3e/0ea1c764d6eb56/US10579548-20200303-D00000.png
US-2020399516-A1,Cold storage material composition and use thereof ,Kaneka Corporation,Risa Narahara,2018-03-06,2020-09-03,2020-12-24,,https://patents.google.com/patent/US20200399516A1/en,https://patentimages.storage.googleapis.com/1c/4d/60/f431ae09e9d3e7/US20200399516A1-20201224-D00000.png
US-2019305303-A1,Battery package ,Lenovo (Singapore) Pte. Ltd.,"Bouziane Yebka, Joseph Anthony Holung, Philip John Jakes, Tin-Lup Wong",2018-03-29,2018-03-29,2019-10-03,,https://patents.google.com/patent/US20190305303A1/en,https://patentimages.storage.googleapis.com/12/12/f8/31e27a822f4848/US20190305303A1-20191003-D00000.png
US-2021054151-A1,"Prepolymerized resin, preparation method thereof, resin composition comprising the same, and article made therefrom ","Elite Material Co., Ltd.",Shu-Hao Chang,2018-03-26,2020-11-10,2021-02-25,,https://patents.google.com/patent/US20210054151A1/en,https://patentimages.storage.googleapis.com/ff/61/d3/4aeb4f7c29c013/US20210054151A1-20210225-D00000.png
US-2020332046-A1,"Photopolymerizable compositions including a polypropylene oxide component, articles, and methods ",3M Innovative Properties Company,"Ahmed S. Abuelyaman, Zeba Parkar, John M. Riedesel",2018-03-15,2019-03-06,2020-10-22,,https://patents.google.com/patent/US20200332046A1/en,https://patentimages.storage.googleapis.com/02/4e/af/820161ebafb6a8/US20200332046A1-20201022-D00000.png
