search URL:,https://patents.google.com/?q=Aramid&country=US&before=priority:20180831&after=priority:20180801&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021010204-A1,Aramid fiber far-infrared emitting paper and preparatin method thereof ,"Nanocarbon Co., Ltd.","Xiaogang SUN, Dianmo Zheng, Manyuan Cai, Yanyan Nie, Long Chen, Hezheng Pan",2018-08-22,2018-08-22,2021-01-14,,https://patents.google.com/patent/US20210010204A1/en,
US-2020061635-A1,Scrimless and/or aramid filter media ,"Environmental Management Confederation, Inc.","Forwood C. Wiser, III, Benjamin Hans Kaeppner",2018-08-03,2019-08-05,2020-02-27,,https://patents.google.com/patent/US20200061635A1/en,https://patentimages.storage.googleapis.com/7e/ab/dd/5db77a414341ce/US20200061635A1-20200227-D00000.png
US-2020046434-A1,Combining strain-based shape sensing with catheter control ,"Auris Health, Inc.","Chauncey F. Graetzel, David Paul Noonan",2018-08-07,2019-08-05,2020-02-13,,https://patents.google.com/patent/US20200046434A1/en,https://patentimages.storage.googleapis.com/85/da/03/04c35c03e1ec87/US20200046434A1-20200213-D00000.png
US-2020048507-A1,All-Weather Pressure-Sensitive Adhesive ,Gcp Applied Technologies Inc.,"Md Nasim Hyder, Robert A. Wiercinski, Anandakumar Ranganathan, Jyoti Seth",2018-08-10,2019-08-09,2020-02-13,,https://patents.google.com/patent/US20200048507A1/en,https://patentimages.storage.googleapis.com/88/25/58/27a9dde8e09550/US20200048507A1-20200213-D00000.png
US-2021196077-A1,"Nonstick cookware materials, and methods for manufacture and use ","Advanced Flexible Composites, Inc.","William Christopher Lewis, Barton R. LEWIS, JR., Paul A.E. Smith, Kevin Patrick DUNLEA, Michael Baker, William James Lewis, Barton Roy LEWIS, Jian Gao, Lambert Allen Terpstra",2018-08-20,2019-08-20,2021-07-01,,https://patents.google.com/patent/US20210196077A1/en,https://patentimages.storage.googleapis.com/b1/8a/e2/89bba6d5741a87/US20210196077A1-20210701-D00000.png
US-2021301462-A1,Multiaxial textile resin base material and method of production thereof ,"Toray Industries, Inc.","Naoya Ouchiyama, Hiroyuki Ome, Akihiko SHIRAHASE",2018-08-07,2019-08-01,2021-09-30,,https://patents.google.com/patent/US20210301462A1/en,https://patentimages.storage.googleapis.com/cd/15/df/8534e36a92c6c9/US20210301462A1-20210930-D00000.png
US-2020253096-A1,Patterned electromagnetic interference (emi) mitigation materials including carbon nanotubes ,"Laird Technologies, Inc.","Douglas S. McBain, Hoang Dinh Do",2018-08-21,2020-04-09,2020-08-06,,https://patents.google.com/patent/US20200253096A1/en,https://patentimages.storage.googleapis.com/1a/4b/d8/387f2d8481773f/US20200253096A1-20200806-D00000.png
US-2020058944-A1,Electrode including metal nanoparticles having conductive polymer shell and conductive film and method for manufacturing the same ,"Hyundai Motor Company, Kia Motors Corporation, Korea Advanced Institute Of Science And Technology","You Jung SONG, Hong Seok Yun, Jin Seong Kim, Bum Joon Kim, Young Kwon Kim",2018-08-20,2018-12-10,2020-02-20,,https://patents.google.com/patent/US20200058944A1/en,https://patentimages.storage.googleapis.com/3f/81/77/c8667ef4b0f875/US20200058944A1-20200220-D00000.png
US-2021324794-A1,Acoustic cores with sound-attenuating protuberances ,General Electric Company,"Wendy Wenling Lin, Shanmugam Murugappan, Robert William Davidoff, Graham Frank Howarth, Andrew Michael Roach",2018-08-08,2021-05-28,2021-10-21,,https://patents.google.com/patent/US20210324794A1/en,https://patentimages.storage.googleapis.com/84/43/30/240e15c15f28be/US20210324794A1-20211021-D00000.png
US-2020056727-A1,Sound absorbing duct with foam-filled honeycomb core for environmental control system ,The Boeing Company,"Douglas D. Maben, Bryce A. Vandyke, Mark M. Gmerek, David R. C. Cannal",2018-08-20,2018-08-20,2020-02-20,,https://patents.google.com/patent/US20200056727A1/en,https://patentimages.storage.googleapis.com/bb/4c/f4/95e0bd547d38fd/US20200056727A1-20200220-D00000.png
US-2020039791-A1,Belt with layered load bearing elements ,Otis Elevator Company,Jun Ma,2018-08-06,2018-08-06,2020-02-06,,https://patents.google.com/patent/US20200039791A1/en,https://patentimages.storage.googleapis.com/a3/81/ab/43050c21da6f49/US20200039791A1-20200206-D00000.png
US-2020063690-A1,Polymeric and metal cylinder head and method of making the same ,GM Global Technology Operations LLC,"Anthony M. Coppola, Peter P. Andruskiewicz, IV, Hamid G. Kia, Paul M. Najt",2018-08-22,2018-08-22,2020-02-27,,https://patents.google.com/patent/US20200063690A1/en,https://patentimages.storage.googleapis.com/81/f5/f7/d0545436eae1ab/US20200063690A1-20200227-D00000.png
US-2020048798-A1,Circularly woven sports article ,Adidas Ag,"Tom O'Haire, Andrew Yip",2018-08-08,2019-08-07,2020-02-13,,https://patents.google.com/patent/US20200048798A1/en,https://patentimages.storage.googleapis.com/d9/ce/65/69e3544e1f2bc9/US20200048798A1-20200213-D00000.png
US-2021162936-A1,"Partition member, vehicle, and electronic device ",Fujifilm Corporation,Shinya Hakuta,2018-08-17,2021-02-16,2021-06-03,,https://patents.google.com/patent/US20210162936A1/en,https://patentimages.storage.googleapis.com/e2/dc/0e/ab84b150c3c8c7/US20210162936A1-20210603-D00000.png
US-10837175-B2,Textile-reinforced concrete structure using textile grid fixing apparatus and construction method for the same ,Korea Institute Of Civil Engineering And Building Technology,"Hyeong Yeol KIM, Kyung Taek KOH, Gum Sung RYU",2018-08-03,2018-10-29,2020-11-17,2020-11-17,https://patents.google.com/patent/US10837175B2/en,https://patentimages.storage.googleapis.com/10/cb/fa/c7799d12cd119f/US10837175-20201117-D00000.png
US-2021349270-A1,Retention assembly for securing pof fiber within a connector ,"Senko Advanced Components, Inc., Nitto Denko Corporation","Kazumasa Okada, Yuichi Tsujita, Keita = KIYOSHIMA, Kenji IIZUMI, Yuki NISHIGUCHI, Kazuyoshi TAKANO",2018-08-08,2021-07-20,2021-11-11,,https://patents.google.com/patent/US20210349270A1/en,https://patentimages.storage.googleapis.com/80/ce/9a/46860576906a0a/US20210349270A1-20211111-D00000.png
US-2021116724-A1,Glasses ,"Shenzhen Voxtech Co., Ltd.","Yueqiang Wang, Haofeng Zhang",2018-08-24,2020-12-30,2021-04-22,,https://patents.google.com/patent/US20210116724A1/en,https://patentimages.storage.googleapis.com/d1/e1/7a/fa88bbffa85a34/US20210116724A1-20210422-D00000.png
US-2020046074-A1,Lightweight knitted upper and methods of manufacture ,"Nike, Inc.","Travis J. Berrian, Mark S. Bruce, Ajay Chadha, Stephen J. Hipp, Timothy K. Liles, John S. MacGilbert, II William C. McFarland, Colin M. Runkle, Peter R. Savage, Hirotaka Usui, Yang Zhao",2018-08-08,2019-08-08,2020-02-13,,https://patents.google.com/patent/US20200046074A1/en,https://patentimages.storage.googleapis.com/c8/d4/ac/00f98615d137fe/US20200046074A1-20200213-D00000.png
US-2020056584-A1,Power generating windbags and waterbags ,Yik Hei Sia,Yik Hei Sia,2018-08-20,2019-08-19,2020-02-20,,https://patents.google.com/patent/US20200056584A1/en,https://patentimages.storage.googleapis.com/79/e4/27/153df50e6e8c8b/US20200056584A1-20200220-D00000.png
US-2020050119-A1,Systems and methods for alignment of anisotropic inclusions in additive manufacturing processes ,"3DFortify, Inc.","Daniel T. Shores, Joshua J. Martin, Randall M. Erb",2018-08-07,2019-08-05,2020-02-13,,https://patents.google.com/patent/US20200050119A1/en,https://patentimages.storage.googleapis.com/88/42/24/a540ade524f6b5/US20200050119A1-20200213-D00000.png
US-10983562-B2,Flexible display device ,"Lg Display Co., Ltd.","Won-Jong CHO, Dae-Heung LEE, Ji-Su HAN",2018-08-22,2019-08-20,2021-04-20,2021-04-20,https://patents.google.com/patent/US10983562B2/en,https://patentimages.storage.googleapis.com/af/75/82/e921462f129b9a/US10983562-20210420-D00000.png
US-2020056057-A1,Synergistic flame retardant compositions and fiber blends including the same ,"The University Of Massachusetts, The Government Of The United States, As Represented By The Secretary Of The Army","Ramaswamy Nagarajan, Jayant Kumar, Ravi Mosurkal, Zhiyu Xia, Shiran Yu, Weeradech Kiratitanavit",2018-08-17,2019-08-16,2020-02-20,,https://patents.google.com/patent/US20200056057A1/en,https://patentimages.storage.googleapis.com/9b/1b/6d/ba289a87dac1ee/US20200056057A1-20200220-D00001.png
US-10400935-B1,"Apparatus for forming non-excavation water and sewage pipe lining for rehabilitation using textile grid reinforcement member and mortar lining, and method thereof ",Korea Institute Of Civil Engineering And Building Technology,"Hyeong Yeol KIM, Gum Sung RYU",2018-08-10,2018-10-30,2019-09-03,2019-09-03,https://patents.google.com/patent/US10400935B1/en,https://patentimages.storage.googleapis.com/61/8e/01/16ab5361a98534/US10400935-20190903-D00000.png
US-2021072478-A1,Lateral Pressure Resistant Remote Optical Cable ,"HengTong Optic-Electric Co., Ltd.","Bei JIANG, Yuliang Wang, Peidong LIU, Weifeng LIN, Xinyuan Zhang, Liguo Gu, Di Wu, Huaqing Fei, Bin Luo",2018-08-01,2019-07-30,2021-03-11,,https://patents.google.com/patent/US20210072478A1/en,https://patentimages.storage.googleapis.com/06/0a/53/01935fe10fce11/US20210072478A1-20210311-D00000.png
US-2020057561-A1,Data storage for artificial intelligence-based applications ,"Macronix International Co., Ltd.","Chun-Hung Lai, Hung-Sheng Chang",2018-08-20,2018-08-20,2020-02-20,,https://patents.google.com/patent/US20200057561A1/en,https://patentimages.storage.googleapis.com/63/0c/69/d0c25b7e3c31dc/US20200057561A1-20200220-D00000.png
US-2021218014-A1,Non-aqueous electrolyte secondary battery ,"Panasonic Intellectual Property Management Co., Ltd.","Nobuhiro Sakitani, Takaharu Morikawa",2018-08-29,2019-08-01,2021-07-15,,https://patents.google.com/patent/US20210218014A1/en,https://patentimages.storage.googleapis.com/d7/df/97/7397cea0b9da2b/US20210218014A1-20210715-D00000.png
US-2020047402-A1,Systems and Methods for Printing 3-Dimensional Objects from Thermoplastics ,"University Of South Carolina, Tighitco, Inc.","Wout De Backer, Michael Van Tooren, Arturs Bergs",2018-08-13,2019-08-13,2020-02-13,,https://patents.google.com/patent/US20200047402A1/en,https://patentimages.storage.googleapis.com/f3/dd/0c/e0c3acd6502cd7/US20200047402A1-20200213-D00000.png
US-2021083233-A1,Pouch-Type Secondary Battery and Pouch for Secondary Battery ,"Lg Chem, Ltd.","Kyung Min Kim, Bum Young JUNG",2018-08-29,2019-07-02,2021-03-18,,https://patents.google.com/patent/US20210083233A1/en,https://patentimages.storage.googleapis.com/19/93/89/2d42d4e8cbd4f8/US20210083233A1-20210318-D00000.png
