search URL:,https://patents.google.com/?q=Aramid&country=US&before=priority:20200331&after=priority:20200301&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021296685-A1,Solid-state composite electrolytes comprising aramid polymer fibrils ,"Dupont Safety & Construction, Inc.","Mehdi Afshari, Byoung Sam Kang",2020-03-17,2021-03-08,2021-09-23,,https://patents.google.com/patent/US20210296685A1/en,https://patentimages.storage.googleapis.com/53/ba/3a/c99618611ee155/US20210296685A1-20210923-D00000.png
US-2021285133-A1,Textile Materials Containing Yarns with an Intimate Blend of Aramid Fibers and Polyphenylene Sulfide Fibers ,Milliken & Company,"Shulong Li, Ryan Darnell, Charles R. Tidd, IV",2020-03-10,2020-03-10,2021-09-16,,https://patents.google.com/patent/US20210285133A1/en,
US-2021363699-A1,Papers comprising aerogel powder and aramid polymer fibrils ,"Dupont Safety & Construction, Inc.","Mehdi Afshari, Byoung Sam Kang",2020-03-17,2021-03-08,2021-11-25,,https://patents.google.com/patent/US20210363699A1/en,https://patentimages.storage.googleapis.com/d6/ab/68/d79ce8362afe91/US20210363699A1-20211125-D00000.png
US-2021336252-A1,"Positive electrode active material, electrochemical device, and electronic device ",Ningde Amperex Technology Limited,Ye LANG,2020-03-20,2021-03-15,2021-10-28,,https://patents.google.com/patent/US20210336252A1/en,https://patentimages.storage.googleapis.com/ff/7a/a6/c9ee3ccc5426c4/US20210336252A1-20211028-D00000.png
US-2021277545-A1,Flame retardant yarn ,"Hangzhou Anchuang Textile Co., Ltd.",Pan-Xiang Zheng,2020-03-03,2020-10-01,2021-09-09,,https://patents.google.com/patent/US20210277545A1/en,
US-2021285742-A1,Concealable Shoulder Holster ,"Tedder Industries, LLC",Taylor Vold,2020-03-12,2020-03-12,2021-09-16,,https://patents.google.com/patent/US20210285742A1/en,https://patentimages.storage.googleapis.com/38/c3/33/de302c8cc2dc85/US20210285742A1-20210916-D00000.png
US-2021346827-A1,Active air filter for treatment of bacteria and viruses ,LIGC Application Ltd,"Ishay Ostfeld, Kobi BEN-SHABAT",2020-03-02,2021-05-25,2021-11-11,,https://patents.google.com/patent/US20210346827A1/en,https://patentimages.storage.googleapis.com/fb/39/86/aa9908d572fdca/US20210346827A1-20211111-D00000.png
US-2021293150-A1,Adhesive bonded composite-to-metal hybrid vanes and method of manufacture ,Raytheon Technologies Corporation,"Xiaomei Fang, John D. Riehl, George Alan Salisbury",2020-03-17,2021-02-25,2021-09-23,,https://patents.google.com/patent/US20210293150A1/en,https://patentimages.storage.googleapis.com/a0/39/c8/ce1a8eec00a6eb/US20210293150A1-20210923-D00000.png
US-2021277547-A1,Methods of asymmetrically weaving raw fiber materials to create fiber reinforced products and products created thereby ,"Epoch Sports, LLC","Robert Timothy Pearson, James Miceli",2020-03-04,2020-03-04,2021-09-09,,https://patents.google.com/patent/US20210277547A1/en,https://patentimages.storage.googleapis.com/4c/c9/bf/e69018b4d08296/US20210277547A1-20210909-D00000.png
US-2021291957-A1,Panel skin for heated floor panels ,Goodrich Corporation,"Brandon Hein, James A. Mullen, George F. Owens, Nathaniel Ching, Jin Hu",2020-03-20,2020-03-20,2021-09-23,,https://patents.google.com/patent/US20210291957A1/en,https://patentimages.storage.googleapis.com/11/92/32/949796e3a77ab8/US20210291957A1-20210923-D00000.png
US-2021277972-A1,Friction material ,Borgwarner Inc.,"Richard W. Pridgen, Jr., Benjamin A. Siegel, Steven J. Kowal, David T. Vierk",2020-03-04,2020-12-18,2021-09-09,,https://patents.google.com/patent/US20210277972A1/en,https://patentimages.storage.googleapis.com/b3/1a/45/467ef81159ff8a/US20210277972A1-20210909-D00000.png
US-2021276836-A1,Synthetic lifting slings and related methods ,"Stren-Flex, LLC","Roderick G. Rossborough, III, Trevor J. Waycott",2020-03-04,2021-03-04,2021-09-09,,https://patents.google.com/patent/US20210276836A1/en,https://patentimages.storage.googleapis.com/2d/24/04/5458126adc969a/US20210276836A1-20210909-D00000.png
US-2021348310-A1,Fire and abrasion resistant yarn ,"Coats American, Inc.","Max Bivens, Gilbert Patrick",2020-03-03,2021-03-03,2021-11-11,,https://patents.google.com/patent/US20210348310A1/en,https://patentimages.storage.googleapis.com/03/56/95/2686be1542561b/US20210348310A1-20211111-D00000.png
US-11191932-B2,Non-compliant medical balloon ,"Bard Peripheral Vascular, Inc.","Lanny R. Pepper, Charles J. Cox, William F. Davies, Jr.",,2020-03-24,2021-12-07,2021-12-07,https://patents.google.com/patent/US11191932B2/en,https://patentimages.storage.googleapis.com/2b/22/48/2f175958e93ad7/US11191932-20211207-D00000.png
US-2021293514-A1,Method for adding anti-ballistic protection to commonly carried office or school supplies ,Connie Sylvester,"Connie Marie Sylvester, Brody James Fleming, Keith Seymour Olson",2020-03-19,2020-03-19,2021-09-23,,https://patents.google.com/patent/US20210293514A1/en,https://patentimages.storage.googleapis.com/97/39/38/1507d7cc603a99/US20210293514A1-20210923-D00000.png
US-2021300600-A1,Micrometeoroid and Orbital Debris Shield Pillow for Protecting Flexible Thin-Walled Structures from Through-and-Through Penetration Damage ,The Boeing Company,Tristan C. Moody,2020-03-25,2020-03-25,2021-09-30,,https://patents.google.com/patent/US20210300600A1/en,https://patentimages.storage.googleapis.com/3f/08/a1/93f878c5183193/US20210300600A1-20210930-D00000.png
US-2021315304-A1,Force distribution helmet ,William Baker,William Baker,2020-03-27,2021-03-26,2021-10-14,,https://patents.google.com/patent/US20210315304A1/en,https://patentimages.storage.googleapis.com/a9/c6/f2/a31cb7539f0033/US20210315304A1-20211014-D00000.png
US-2021300601-A1,Micrometeoroid and Orbital Debris Shield Pillow for Protecting Flexible Thin-Walled Structures from Through-and-Through Penetration Damage ,The Boeing Company,Tristan C. Moody,2020-03-25,2020-03-25,2021-09-30,,https://patents.google.com/patent/US20210300601A1/en,https://patentimages.storage.googleapis.com/98/6f/8a/71d2b0f7aaed69/US20210300601A1-20210930-D00000.png
US-2021300128-A1,Tire ,"Sumitomo Rubber Industries, Ltd.","Hiroshi Kikuchi, Takuya OSAWA, Hiroki Uno, Kentaro Yagyu",2020-03-24,2021-03-10,2021-09-30,,https://patents.google.com/patent/US20210300128A1/en,https://patentimages.storage.googleapis.com/e8/2f/ac/6186a08e2d8639/US20210300128A1-20210930-D00000.png
US-2021288199-A1,Solar cell device and optical composite film assembly ,Southern Taiwan University Of Science And Technology,"Ruei-Tang Chen, Fong-Lang WU",2020-03-11,2020-07-21,2021-09-16,,https://patents.google.com/patent/US20210288199A1/en,https://patentimages.storage.googleapis.com/6f/ec/16/27b7fca84daf9d/US20210288199A1-20210916-D00000.png
US-2021283867-A1,"Textile fiber-composite material precursor, and method for producing a component from fiber-composite material ",Airbus Operations Gmbh,Paul Jörn,2020-03-13,2021-03-12,2021-09-16,,https://patents.google.com/patent/US20210283867A1/en,https://patentimages.storage.googleapis.com/61/2b/30/40cf611984f65c/US20210283867A1-20210916-D00000.png
US-2021282489-A1,Helmet system ,Matscitechno Licensing Company,Robert A. Vito,2020-03-12,2020-04-29,2021-09-16,,https://patents.google.com/patent/US20210282489A1/en,https://patentimages.storage.googleapis.com/09/85/63/6c83db7232f497/US20210282489A1-20210916-D00000.png
US-2021282488-A1,Helmet system ,Matscitechno Licensing Company,Robert A. Vito,2020-03-12,2020-03-12,2021-09-16,,https://patents.google.com/patent/US20210282488A1/en,https://patentimages.storage.googleapis.com/d4/18/9d/843bd94d5f1d8b/US20210282488A1-20210916-D00000.png
US-2021291198-A1,Releasable dust mitigation covering ,The Boeing Company,"Leora Peltz, Kavya K. Manyapu",2020-03-17,2020-07-29,2021-09-23,,https://patents.google.com/patent/US20210291198A1/en,https://patentimages.storage.googleapis.com/a1/ba/1f/b043be80de7fee/US20210291198A1-20210923-D00000.png
US-2021340779-A1,Deck board apparatus and method of making same ,Strongwell Corporation,"Joe Spanovich, II Barry Myers",2020-03-27,2021-07-12,2021-11-04,,https://patents.google.com/patent/US20210340779A1/en,https://patentimages.storage.googleapis.com/1c/01/88/43d297d71dfa9e/US20210340779A1-20211104-D00000.png
US-2021290989-A1,Personal Air Filtering Device with Safety Features ,Hall Labs Llc,"Michael Hall, David R. Hall, Chandler Flinders, Jordan Englund, Prabhakar Ramaraj, Jacob Dean, Anthony E. Pullen, Jeff Duncan",2020-03-20,2021-03-22,2021-09-23,,https://patents.google.com/patent/US20210290989A1/en,https://patentimages.storage.googleapis.com/38/44/3a/bbff0da678753c/US20210290989A1-20210923-D00000.png
US-2021291761-A1,Wire harness ,"Sumitomo Wiring Systems, Ltd.","Yuji Nishi, Yuki Morimoto",2020-03-23,2021-03-10,2021-09-23,,https://patents.google.com/patent/US20210291761A1/en,https://patentimages.storage.googleapis.com/04/9e/f4/9a40f1c711a1ef/US20210291761A1-20210923-D00000.png
US-2021288325-A1,"Non-aqueous electrolyte secondary battery negative electrode, non-aqueous electrolyte secondary battery including same and method for manufacturing same ","Honda Motor Co., Ltd.","Makiko Takahashi, Kiyoshi Tanaami, Tomohiro Kinoshita, Shintaro Aoyagi, Takashi Mukai, Yuta IKEUCHI, Taichi Sakamoto, Naoto Yamashita",2020-03-13,2021-03-10,2021-09-16,,https://patents.google.com/patent/US20210288325A1/en,https://patentimages.storage.googleapis.com/09/7d/7f/7bcb1103634725/US20210288325A1-20210916-D00000.png
US-2021291760-A1,Wire harness ,"Sumitomo Wiring Systems, Ltd.","Sei SUGIHARA, Toshiya Ota",2020-03-23,2021-03-10,2021-09-23,,https://patents.google.com/patent/US20210291760A1/en,https://patentimages.storage.googleapis.com/33/7b/64/32fe77facada9a/US20210291760A1-20210923-D00000.png
US-2021288323-A1,"Non-aqueous electrolyte secondary battery negative electrode material, non-aqueous electrolyte secondary battery negative electrode including the negative electrode material and non-aqueous electrolyte secondary battery including the negative electrode ","Honda Motor Co., Ltd.","Makiko Takahashi, Tomohiro Kinoshita, Kiyoshi Tanaami, Shintaro Aoyagi, Takashi Mukai, Yuta IKEUCHI, Taichi Sakamoto, Naoto YAMASHI TA",2020-03-13,2021-03-09,2021-09-16,,https://patents.google.com/patent/US20210288323A1/en,https://patentimages.storage.googleapis.com/d5/1d/24/641b5b230e0795/US20210288323A1-20210916-D00001.png
US-2021291438-A1,"Resin powder and resin powder for producing three-dimensional object, and three-dimensional object producing method and three-dimensional object producing apparatus ","Ricoh Company, Ltd.",Hitoshi Iwatsuki,2020-03-19,2021-03-02,2021-09-23,,https://patents.google.com/patent/US20210291438A1/en,https://patentimages.storage.googleapis.com/d1/43/48/58ddb98d5566b6/US20210291438A1-20210923-D00000.png
US-2021293380-A1,"Method of producing high-pressure tank, and high-pressure tank ",Toyota Jidosha Kabushiki Kaisha,"Manabu Fujii, Naoki Ueda",2020-03-17,2021-02-11,2021-09-23,,https://patents.google.com/patent/US20210293380A1/en,https://patentimages.storage.googleapis.com/91/32/d3/3de809082c31db/US20210293380A1-20210923-D00000.png
US-2021282266-A1,Wiring substrate and component built-in wiring substrate ,"Ibiden Co., Ltd.","Hiroyasu NOTO, Kentaro Wada",2020-03-09,2021-02-25,2021-09-09,,https://patents.google.com/patent/US20210282266A1/en,https://patentimages.storage.googleapis.com/79/4e/8c/ff93198097674f/US20210282266A1-20210909-D00000.png
US-2021277196-A1,Thermoplastic composites and corresponding fabrication methods and articles ,"Solvay Specialty Polymers Usa, Llc",Glenn P. Desio,2020-03-05,2021-02-24,2021-09-09,,https://patents.google.com/patent/US20210277196A1/en,https://patentimages.storage.googleapis.com/42/df/50/0a4036be0ddf03/US20210277196A1-20210909-D00000.png
US-2021270419-A1,High-pressure tank and manufacturing method of high-pressure tank ,Toyota Jidosha Kabushiki Kaisha,"Masayoshi Takami, Yoshihiro Nakata",2020-03-02,2021-02-18,2021-09-02,,https://patents.google.com/patent/US20210270419A1/en,https://patentimages.storage.googleapis.com/6a/4e/98/94a2909a6457c6/US20210270419A1-20210902-D00000.png
US-2021275154-A1,Bone biopsy device and related methods ,"Merit Medical Systems, Inc.","Robert Bilgor Peliks, Jeremy Snow, Jade Ollerenshaw",2020-03-03,2021-03-02,2021-09-09,,https://patents.google.com/patent/US20210275154A1/en,https://patentimages.storage.googleapis.com/cd/98/e4/d7b4b898248f4a/US20210275154A1-20210909-D00000.png
US-2021292553-A1,Thermoplastic resins for network applications ,"Inv Nylon Chemicals Americas, Llc","John F. Buzinkai, Alexander L. GULLEDGE, Benjamin D. Herzog, Isaac K. Iverson, Chee Sern Lim, James Michael Shurish",2020-03-13,2021-04-02,2021-09-23,,https://patents.google.com/patent/US20210292553A1/en,https://patentimages.storage.googleapis.com/77/cd/98/df56807f5d92dc/US20210292553A1-20210923-D00000.png
US-2021278018-A1,Sustainable industrial hose ,"Contitech Usa, Inc.","Lance Miller, Jeffrey T. Epperson, Zhaoxia Yu, Mathew Augustine, Jeffrey P. Dotson",2020-03-09,2020-03-09,2021-09-09,,https://patents.google.com/patent/US20210278018A1/en,https://patentimages.storage.googleapis.com/2e/0a/1c/aa2713a84dfbcb/US20210278018A1-20210909-D00000.png
US-2021285219-A1,Composite roofing membrane ,Milliken & Company,"David E. Wenstrup, Garrett H. Parcells",2020-03-12,2020-12-30,2021-09-16,,https://patents.google.com/patent/US20210285219A1/en,https://patentimages.storage.googleapis.com/97/41/37/755dce0e1b4a48/US20210285219A1-20210916-D00000.png
