search URL:,https://patents.google.com/?q=Aramid&country=US&before=priority:20190630&after=priority:20190601&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020407838-A1,Structurally-Colored Articles and Methods for Making and Using Structurally-Colored Articles ,"Nike, Inc.","Jeremy Gantz, Yuanmin Wang",2019-06-26,2020-03-11,2020-12-31,,https://patents.google.com/patent/US20200407838A1/en,https://patentimages.storage.googleapis.com/1b/7f/6c/24991360951d05/US20200407838A1-20201231-D00000.png
US-2021318646-A1,"Cooling device, image forming apparatus and image forming system ",Canon Kabushiki Kaisha,Kazunari Hatazaki,2019-06-10,2021-06-23,2021-10-14,,https://patents.google.com/patent/US20210318646A1/en,https://patentimages.storage.googleapis.com/29/a5/88/9fb451b9688597/US20210318646A1-20211014-D00000.png
US-2020387092-A1,"Cooling device, image forming apparatus and image forming system ",Canon Kabushiki Kaisha,Kazunari Hatazaki,2019-06-10,2020-06-09,2020-12-10,,https://patents.google.com/patent/US20200387092A1/en,https://patentimages.storage.googleapis.com/66/18/7d/2a591f8311fbd8/US20200387092A1-20201210-D00000.png
US-2020398614-A1,Non-pneumatic tire ,"Hebei Wanda Tyre Co., Ltd","Peng Geng, Qinghua Zhang, Chuan Liu",2019-06-21,2020-05-21,2020-12-24,,https://patents.google.com/patent/US20200398614A1/en,https://patentimages.storage.googleapis.com/da/81/63/9d26ff82171d25/US20200398614A1-20201224-D00000.png
US-2020385122-A1,Ultra Light Weight Composite Aircraft Galley Architecture ,"B/E Aerospace, Inc.","Peter J. L. Burd, Venkata P. S. Neti, Nicholas J. W. Pearce, Hayley L. Campbell",2019-06-10,2019-06-10,2020-12-10,,https://patents.google.com/patent/US20200385122A1/en,https://patentimages.storage.googleapis.com/56/20/42/d7016a259b3fbd/US20200385122A1-20201210-D00000.png
US-2020405411-A1,Patient introducer for a robotic system ,"Auris Health, Inc.","Jeffrey William Draper, Ryan Jeffrey Connolly, Douglas Bruce Dull, Marcus Andrew Foley, Richard August Leparmentier",2019-06-28,2020-06-26,2020-12-31,,https://patents.google.com/patent/US20200405411A1/en,https://patentimages.storage.googleapis.com/1b/0a/20/c7989fe0cd900a/US20200405411A1-20201231-D00000.png
US-2020383481-A1,Portable Chair ,"Yeti Coolers, Llc","Michael Christopher Cieszko, Evan Goldberg, Andrew J. WINTERHALTER",2019-06-04,2020-06-03,2020-12-10,,https://patents.google.com/patent/US20200383481A1/en,https://patentimages.storage.googleapis.com/1d/03/fc/1d0cf86593abf7/US20200383481A1-20201210-D00000.png
US-2020406579-A1,Metallic mesh transition for joining fiber reinforced polymers and metallic structures ,"Honda Motor Co., Ltd.",Ryan M. Hahnlen,2019-06-25,2019-06-25,2020-12-31,,https://patents.google.com/patent/US20200406579A1/en,https://patentimages.storage.googleapis.com/cf/9a/9e/0e7cd8b0b4c994/US20200406579A1-20201231-D00000.png
US-2020399149-A1,Desalination device ,Robert Bosch Gmbh,"Soo KIM, Michael Metzger, Jonathan Mailoa, Mordechai Kornbluth, Georgy Samsonidze, Saravanan Kuppan, Sondra Hellstrom, Boris Kozinsky, Nathan Craig, Jake Christensen",2019-06-21,2019-06-21,2020-12-24,,https://patents.google.com/patent/US20200399149A1/en,https://patentimages.storage.googleapis.com/fa/65/f5/ebbf4b758cd09c/US20200399149A1-20201224-D00000.png
US-11122857-B2,Footwear cushioning sole assembly ,"Wolverine Outdoors, Inc.",William J. Cass,2019-06-12,2019-06-12,2021-09-21,2021-09-21,https://patents.google.com/patent/US11122857B2/en,https://patentimages.storage.googleapis.com/5b/65/c9/f6274e25ab68f9/US11122857-20210921-D00000.png
US-2021001958-A1,Bladder anchor system ,"Hotwire Development, Llc","Jeffrey S. Doss, Jason Swanson, Joshua Wedge",2019-06-20,2020-09-22,2021-01-07,,https://patents.google.com/patent/US20210001958A1/en,https://patentimages.storage.googleapis.com/53/10/26/b14ae9fb8ae609/US20210001958A1-20210107-D00000.png
US-2020408860-A1,Systems for a radio frequency coil assembly ,General Electric Company,"Victor Taracila, Mark GIANCOLA, Fraser John Laing Robb, Balint Franko, Clyve Konrad Rosales Follante, Yun Jeong Stickle",2019-06-26,2019-06-26,2020-12-31,,https://patents.google.com/patent/US20200408860A1/en,https://patentimages.storage.googleapis.com/97/da/eb/c07b76403c1e32/US20200408860A1-20201231-D00000.png
US-2020395627-A1,Extended temperature and lifecycle for battery operated asset trackers ,Flex Ltd.,"Christopher Bjorn Kilburn, Robert L. Myers, Mustafa Okan Tiritoglu",2019-06-11,2019-06-11,2020-12-17,,https://patents.google.com/patent/US20200395627A1/en,https://patentimages.storage.googleapis.com/2a/5f/66/c71fc3bdbc3146/US20200395627A1-20201217-D00000.png
US-11027946-B2,Belt-driven people conveyors ,Otis Elevator Company,"Alexander Turek, Thomas Illedits",2019-06-04,2020-06-03,2021-06-08,2021-06-08,https://patents.google.com/patent/US11027946B2/en,https://patentimages.storage.googleapis.com/14/c0/20/ea663405f7ffb1/US11027946-20210608-D00000.png
US-2021010198-A1,Fungal textile materials and leather analogs ,"The Fynder Group, Inc.","Brendan Allen Stewart, Larry Andrew Alegria, Ryan Jacob Totman, Yuval Charles Avniel",2019-06-18,2020-09-23,2021-01-14,,https://patents.google.com/patent/US20210010198A1/en,https://patentimages.storage.googleapis.com/13/5d/c1/259f5b12eec11e/US20210010198A1-20210114-D00000.png
US-2020384303-A1,Play systems having belt components ,Landscape Structures Inc.,"Bryant A. Jones, Thomas L. Keller, Timothy P. Kelly",2019-06-05,2019-06-05,2020-12-10,,https://patents.google.com/patent/US20200384303A1/en,https://patentimages.storage.googleapis.com/11/29/ee/1b2e17dcaeab5f/US20200384303A1-20201210-D00000.png
US-2020397602-A1,Air hammock for a prosthetic ,James Jay Martin,James Jay Martin,2019-06-18,2020-06-16,2020-12-24,,https://patents.google.com/patent/US20200397602A1/en,https://patentimages.storage.googleapis.com/b2/f0/2f/37312fb4c8ab7d/US20200397602A1-20201224-D00000.png
