search URL:,https://patents.google.com/?q=Aramid&country=US&before=priority:20180630&after=priority:20180601&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11180201-B2,"Truck, deck gate for truck and method for manufacturing thereof ","Kolon Glotech, Inc., Kolon Industries Inc., Kolon Dacc Composite Co., Ltd.","Dong Won Kim, Woo Jin Jung, Chang Hun Lee, Hyun Kyu Shin, Dae Il Lee, Jin Wook HAN",2018-06-20,2019-06-19,2021-11-23,2021-11-23,https://patents.google.com/patent/US11180201B2/en,https://patentimages.storage.googleapis.com/f6/5c/2c/ba6474773e3a35/US11180201-20211123-D00000.png
US-2019393466-A1,Electrochemical device ,Ningde Amperex Technology Limited,"Chaowang Lin, Huawei Zhong, Fan Yang, Yisong Su",2018-06-25,2018-09-26,2019-12-26,,https://patents.google.com/patent/US20190393466A1/en,https://patentimages.storage.googleapis.com/e6/e8/7e/2865d285c1c159/US20190393466A1-20191226-D00000.png
US-11098641-B2,Engine system having containment blanket and method of improving engine safety ,Nextier Completion Solutions Inc.,Nathan Evan Carrell,2018-06-12,2019-06-12,2021-08-24,2021-08-24,https://patents.google.com/patent/US11098641B2/en,https://patentimages.storage.googleapis.com/5e/31/d8/053cbde12d88a1/US11098641-20210824-D00000.png
US-11115751-B2,Apparatus and methods for bone conduction speaker ,"Shenzhen Voxtech Co., Ltd.","Jinbo ZHENG, Fengyun LIAO, Lei Zhang, Xin Qi",2018-06-15,2020-07-07,2021-09-07,2021-09-07,https://patents.google.com/patent/US11115751B2/en,https://patentimages.storage.googleapis.com/1d/cf/3f/01fd43fe48ef95/US11115751-20210907-D00000.png
US-11063626-B2,Protective case for mobile terminal and electronic device ,"Guangdong Oppo Mobile Telecommunications Corp., Ltd.","Yuanli Luo, Yanrong She",2018-06-15,2019-06-12,2021-07-13,2021-07-13,https://patents.google.com/patent/US11063626B2/en,https://patentimages.storage.googleapis.com/81/35/2f/daeca6e052f320/US11063626-20210713-D00000.png
US-2021274289-A1,Sound device and portable terminal ,Goertek Inc.,"Xinglong Wang, Jianjian Wang, Tongyan XU, Chunfa Liu",2018-06-25,2018-12-17,2021-09-02,,https://patents.google.com/patent/US20210274289A1/en,https://patentimages.storage.googleapis.com/90/7f/3f/84884bd42b5bf3/US20210274289A1-20210902-D00000.png
US-2021323006-A1,Thickness-limited electrospray deposition ,"Rutgers, The State University Of New Jersey","Jonathan P. Singer, Lin Lei",2018-06-12,2019-06-12,2021-10-21,,https://patents.google.com/patent/US20210323006A1/en,https://patentimages.storage.googleapis.com/72/49/12/5688119ba55cbf/US20210323006A1-20211021-D00000.png
US-2021115209-A1,"Prepreg sheet and manufacturing method therefor, fiber-reinforced composite material molded article and manufacturing method therefor, and method for manufacturing preform ",Mitsubishi Chemical Corporation,"Yuma Furuhashi, Masahiro Ichino, Kazuhisa Ikeda",2018-06-20,2020-12-18,2021-04-22,,https://patents.google.com/patent/US20210115209A1/en,https://patentimages.storage.googleapis.com/83/bb/32/832fa1c1080c48/US20210115209A1-20210422-D00000.png
US-11143891-B2,Display device ,"Samsung Display Co., Ltd.","Chang Han Lee, Myung Hwan Kim, Sang Yeol Kim, Woo Hyun Kim, Hyo Jin Kim, Kyoung Il Min, Tae Hyun Sung, Se Joong SHIN, Ho Ryun CHUNG, Jae cheol CHOI",2018-06-28,2019-04-22,2021-10-12,2021-10-12,https://patents.google.com/patent/US11143891B2/en,https://patentimages.storage.googleapis.com/72/5f/45/806cbdf23576b3/US11143891-20211012-D00000.png
US-10914637-B2,Ultrasensitive thermo-mechanical bolometer ,Massachusetts Institute Of Technology,"Yuxuan Lin, Xiang Ji, Tomas Palacios, Jing Kong",2018-06-23,2019-06-23,2021-02-09,2021-02-09,https://patents.google.com/patent/US10914637B2/en,https://patentimages.storage.googleapis.com/66/ec/84/360e48ce98e33e/US10914637-20210209-D00000.png
US-2020001125-A1,Fire containment device and kit ,"Cellblock Fcs, Llc","Dylan Francis VANDEMARK, Matthew Lloyd VANDEMARK",2018-06-28,2019-06-27,2020-01-02,,https://patents.google.com/patent/US20200001125A1/en,https://patentimages.storage.googleapis.com/9d/19/54/7ca7b7e7e814fd/US20200001125A1-20200102-D00000.png
US-10899275-B2,Vehicular camera with PCB focus tuning ,Magna Electronics Inc.,"Yuesheng Lu, Steven V. Byrne",2018-06-27,2019-06-25,2021-01-26,2021-01-26,https://patents.google.com/patent/US10899275B2/en,https://patentimages.storage.googleapis.com/e4/42/8c/11d6bc62e46acf/US10899275-20210126-D00000.png
US-2021114317-A1,Tool assembly for composite part fabrication ,The Boeing Company,"Michael P. Matlack, Dylan E. Polus",2018-06-14,2020-12-28,2021-04-22,,https://patents.google.com/patent/US20210114317A1/en,https://patentimages.storage.googleapis.com/cf/3d/5e/beb14620d84a63/US20210114317A1-20210422-D00000.png
US-2019366036-A1,Flexible tip catheter ,Covidien Lp,"Ujwal Jalgaonkar, Syamala Rani Pulugurtha, Edwin Bon, Eric Mintz",2018-06-01,2018-06-01,2019-12-05,,https://patents.google.com/patent/US20190366036A1/en,https://patentimages.storage.googleapis.com/56/40/d9/26bbc0a756ab86/US20190366036A1-20191205-D00000.png
US-2021222383-A1,Intelligent barricade ,Dante Projects Ug,Marcus Lohr,2018-06-01,2019-05-29,2021-07-22,,https://patents.google.com/patent/US20210222383A1/en,https://patentimages.storage.googleapis.com/92/09/c7/7e988e3fc7464e/US20210222383A1-20210722-D00000.png
US-2020001931-A1,Protective Barrier on a Wheelhouse Liner ,GM Global Technology Operations LLC,"David M. Connor, Douglas L. Wickham, David R. Cowger",2018-06-27,2018-06-27,2020-01-02,,https://patents.google.com/patent/US20200001931A1/en,https://patentimages.storage.googleapis.com/0c/d0/59/d924389ded4fda/US20200001931A1-20200102-D00000.png
