search URL:,https://patents.google.com/?q=aerogel&country=US&before=priority:20181231&after=priority:20181201&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020171455-A1,Method for continuously manufacturing an aerogel powder having a hydrophobic-hydrophilic bipolar core-shell structure ,"Taiwan Aerogel Technology Material Co., Ltd.","Jean-Hong CHEN, Shiu-Shiu Chen",2018-12-01,2018-12-01,2020-06-04,,https://patents.google.com/patent/US20200171455A1/en,https://patentimages.storage.googleapis.com/53/08/ca/d08d9b79e15d79/US20200171455A1-20200604-D00001.png
US-2021198112-A1,Method for manufacturing aerogel blanket ,"Lg Chem, Ltd.","Myung Eun OH, Se Won BAEK, Kyu Reon LEE",2018-12-13,2019-12-13,2021-07-01,,https://patents.google.com/patent/US20210198112A1/en,https://patentimages.storage.googleapis.com/cf/26/5d/900026c9ba32d4/US20210198112A1-20210701-D00000.png
US-2020191317-A1,Aerogel clamshell insulation ,Johns Manville,"Christopher McBride, Christopher James Griffin, Jason Koravos",2018-12-17,2018-12-17,2020-06-18,,https://patents.google.com/patent/US20200191317A1/en,https://patentimages.storage.googleapis.com/2c/de/45/a6885a3625012f/US20200191317A1-20200618-D00000.png
US-2020206710-A1,Freestanding metal-organic framework (mof) aerogels and preparation ,The Hong Kong University Of Science And Technology,"King Lun YEUNG, Zhang Liu",2018-12-28,2019-12-27,2020-07-02,,https://patents.google.com/patent/US20200206710A1/en,https://patentimages.storage.googleapis.com/be/53/0f/ea1bd39aaae7ad/US20200206710A1-20200702-D00000.png
US-2020173969-A1,Method for detecting a gas sample using a carbon aerogel adsorbent ,Kun Shan University,"Hao-Lin Hsu, Chung-Yih Kuo, Jean-Hong CHEN",2018-12-01,2018-12-01,2020-06-04,,https://patents.google.com/patent/US20200173969A1/en,https://patentimages.storage.googleapis.com/07/cc/5c/3bfcdc3633debc/US20200173969A1-20200604-D00000.png
US-2020181347-A1,Multifunctional hybrid aerogels ,"Rutgers, The State University Of New Jersey, State University Of Maringá","Tewodros Asefa, Heveline Dal Magro FOLLMANN, Rafael Da Silva",2018-12-05,2019-12-05,2020-06-11,,https://patents.google.com/patent/US20200181347A1/en,https://patentimages.storage.googleapis.com/a2/e4/63/18c34a43096da0/US20200181347A1-20200611-D00000.png
US-2021309822-A1,High optical transparency polymer aerogels using low refractive index monomers ,Palo Alto Research Center Incorporated,"Eli Bulger, Mahati Chintapalli, Gabriel Iftime, Quentin Van Overmeere, Jessica Louis Baker RIVEST, Ravi Neelakantan, Stephen Meckler",2018-12-20,2021-04-30,2021-10-07,,https://patents.google.com/patent/US20210309822A1/en,https://patentimages.storage.googleapis.com/62/0e/b5/2511a18d6bc65c/US20210309822A1-20211007-D00000.png
US-2021230006-A1,Supercritical drying method for silica wet gel blanket ,"Lg Chem, Ltd.","Kyoung Shil Oh, Se Won BAEK, Mi Ri Kim",2018-12-13,2019-12-13,2021-07-29,,https://patents.google.com/patent/US20210230006A1/en,https://patentimages.storage.googleapis.com/74/67/9d/b1bce50a8dabae/US20210230006A1-20210729-D00000.png
US-2020200684-A1,Printed sensor with vibrant colorimetric particles ,Palo Alto Research Center Incorporated,"Gabriel Iftime, Mahati Chintapalli, Eli Burger, Warren Jackson, Sean Emerson Doris, Jessica Louis Baker RIVEST, Eric Cocker, Antonio Williams, Crystal Pham",2018-12-20,2018-12-20,2020-06-25,,https://patents.google.com/patent/US20200200684A1/en,https://patentimages.storage.googleapis.com/d9/79/b2/c8ece2d0daa99c/US20200200684A1-20200625-D00000.png
US-2020179257-A1,"Conditioning compositions containing cationic compounds, a silane compound and silica particles and methods for use ",L'oreal,"Halil Gevgilili, Jun Liang",2018-12-11,2018-12-11,2020-06-11,,https://patents.google.com/patent/US20200179257A1/en,
US-2021261420-A1,Supercritical drying method for silica wet gel blanket ,"Lg Chem, Ltd.","Kyoung Shil Oh, Se Won BAEK",2018-12-20,2019-11-11,2021-08-26,,https://patents.google.com/patent/US20210261420A1/en,https://patentimages.storage.googleapis.com/12/ed/7f/b8e0273e1f996c/US20210261420A1-20210826-D00000.png
US-2020189914-A1,Modified track-etched substrates for composite graphene membranes ,Lockheed Martin Corporation,"Scott E. Heise, Han Liu, Jacob L. SWETT, Michael J. HILTABIDLE",2018-12-13,2018-12-13,2020-06-18,,https://patents.google.com/patent/US20200189914A1/en,https://patentimages.storage.googleapis.com/0a/92/5f/f440ba5e338472/US20200189914A1-20200618-D00000.png
US-2020190678-A1,"Method for preparing an ordered porous carbon material with inexpensive carbon black, ordered porous carbon material and use thereof ","Changchun Institute Of Applied Chemistry, Chinese Academy Of Sciences","Weilin Xu, Fa Yang, Yipiao Bi, Mingbo Ruan, Ping Song",2018-12-14,2019-05-10,2020-06-18,,https://patents.google.com/patent/US20200190678A1/en,https://patentimages.storage.googleapis.com/0e/8d/72/cd22755de9b06b/US20200190678A1-20200618-D00001.png
US-2020188161-A1,Ostomy monitoring system and method ,11 Health and Technologies Inc.,"Michael SERES, Anupriya Jai Tilak Naik, David Ramirez-Ayala, Yumeng Wu, Bryan Went, Erick Went, Sabrina Kaefer, Irina Dorofeeva, Tianbin Zhao, Balaji Meda Ravindra",2018-12-13,2019-12-12,2020-06-18,,https://patents.google.com/patent/US20200188161A1/en,https://patentimages.storage.googleapis.com/6e/2b/5c/fdfcd1556f3532/US20200188161A1-20200618-D00000.png
US-2020190814-A1,Support bracket apparatus ,Fero Corporation,"Michael Hatzinikolas, Andrea HATZINIKOLAS",2018-12-03,2019-12-02,2020-06-18,,https://patents.google.com/patent/US20200190814A1/en,https://patentimages.storage.googleapis.com/cf/49/03/188808bd0d048f/US20200190814A1-20200618-D00000.png
US-2020189181-A1,3d printing heat resistant support material ,Sabic Global Technologies B.V.,"Malvika Bihari, Robert Russell Gallucci, Juha-Matti Levasalmi, Paul Sybert",2018-12-18,2019-11-26,2020-06-18,,https://patents.google.com/patent/US20200189181A1/en,
US-2020174281-A1,Hinge designs in wearable electronic devices ,Vigo Technologies Inc.,"Jason Gui, Aaron R. Rowley, Tiantian Zhang",2018-12-02,2018-12-02,2020-06-04,,https://patents.google.com/patent/US20200174281A1/en,https://patentimages.storage.googleapis.com/29/40/7f/df80066c59479e/US20200174281A1-20200604-D00000.png
US-10879400-B2,Field effect transistor and method of manufacturing the same ,"Taiwan Semiconductor Manufacturing Company, Ltd.","Kuo-Chiang Tsai, Jyh-Huei Chen, Fu-Hsiang Su",2018-12-24,2018-12-24,2020-12-29,2020-12-29,https://patents.google.com/patent/US10879400B2/en,https://patentimages.storage.googleapis.com/70/b3/b7/f1d3e3a871c066/US10879400-20201229-D00000.png
US-2020174558-A1,On/off detection in wearable electronic devices ,Vigo Technologies Inc.,"Jason Gui, Aaron R. Rowley, Tiantian Zhang",2018-12-02,2018-12-02,2020-06-04,,https://patents.google.com/patent/US20200174558A1/en,https://patentimages.storage.googleapis.com/0e/81/3f/5fb05e3ca2e88f/US20200174558A1-20200604-D00000.png
US-2020197274-A1,Anhydrous makeup removing composition ,L'oréal,"Christopher Pang, Hy Si Bui",2018-12-21,2018-12-21,2020-06-25,,https://patents.google.com/patent/US20200197274A1/en,
US-2021313565-A1,Lithium battery and method for manufacturing lithium battery ,"Forte Nihon Battery Co., Ltd.",Makoto Tomoyori,2018-12-19,2021-06-18,2021-10-07,,https://patents.google.com/patent/US20210313565A1/en,https://patentimages.storage.googleapis.com/ba/04/22/17d716f1601187/US20210313565A1-20211007-D00000.png
US-11052374-B2,Surfactant-templated synthesis of nanostructured xerogel adsorbent platforms ,"Uchicago Argonne, Llc","Patricia Ignacio de Leon, Philip D. Laible, Mackenzie Elizabeth Meyer, Christopher R. Povinelli, Killian L. Tracey, Daniel Yoav Arenas",2018-12-20,2018-12-20,2021-07-06,2021-07-06,https://patents.google.com/patent/US11052374B2/en,https://patentimages.storage.googleapis.com/92/a9/46/03e2bd0ef8d5c0/US11052374-20210706-D00001.png
US-2020198871-A1,Temperature controlled container ,Meds2Go Holding Bv,"Carla van den Bos, I-Chu Liao, Michiel de Bie",2018-12-21,2019-12-23,2020-06-25,,https://patents.google.com/patent/US20200198871A1/en,https://patentimages.storage.googleapis.com/af/c8/76/5702c52be0ead7/US20200198871A1-20200625-D00000.png
