search URL:,https://patents.google.com/?q=Polyimide+Foam&country=US&before=priority:20180831&after=priority:20180801&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021267806-A1,Component positioning and encapsulation for sensor enabled wound dressings ,Smith & Nephew Plc,Philip Gowans,2018-08-29,2019-08-28,2021-09-02,,https://patents.google.com/patent/US20210267806A1/en,https://patentimages.storage.googleapis.com/46/b3/82/a7e295511e7486/US20210267806A1-20210902-D00000.png
US-2021074773-A1,Display device ,"Samsung Display Co., Ltd.","Hee Seomoon, Sung Kook PARK, So Hee PARK, Bong Hyun You, Tae Hee Lee, Won Ki Hong",2018-08-20,2020-11-19,2021-03-11,,https://patents.google.com/patent/US20210074773A1/en,https://patentimages.storage.googleapis.com/52/eb/83/b1a74f5b872399/US20210074773A1-20210311-D00000.png
US-2021271366-A1,Display device ,"Samsung Display Co., Ltd.","Hee Seomoon, Won Ki Hong, Sung Kook PARK, So Hee PARK, Tae Hee Lee",2018-08-17,2021-04-27,2021-09-02,,https://patents.google.com/patent/US20210271366A1/en,https://patentimages.storage.googleapis.com/0e/cc/71/01f967419959ef/US20210271366A1-20210902-D00000.png
US-2021162936-A1,"Partition member, vehicle, and electronic device ",Fujifilm Corporation,Shinya Hakuta,2018-08-17,2021-02-16,2021-06-03,,https://patents.google.com/patent/US20210162936A1/en,https://patentimages.storage.googleapis.com/e2/dc/0e/ab84b150c3c8c7/US20210162936A1-20210603-D00000.png
US-2020044326-A1,Composite stack-up for flat panel metamaterial antenna ,Kymeta Corporation,"Stephen Olfert, David Levesque, Brad Laird, Steven Linn, Benjamin Ash, Ryan A. Stevenson, Ken Harp, Hamid Torabi, Mohsen Sazegar, Chris Eylander, Mike Slota, Robert Morey, Andrew Turner, Robert Thomas Hower",2018-08-03,2019-08-01,2020-02-06,,https://patents.google.com/patent/US20200044326A1/en,https://patentimages.storage.googleapis.com/f0/49/08/cfa5c3b6235f5c/US20200044326A1-20200206-D00000.png
US-2021357002-A1,"Sound generator including an ultrasound unit, display device including the sound generator, and method of driving display device ",Samsung Display Co. Ltd.,"Yi Joon Ahn, Jung Hun NOH",2018-08-14,2021-08-01,2021-11-18,,https://patents.google.com/patent/US20210357002A1/en,https://patentimages.storage.googleapis.com/ad/7c/24/0bde3da1b92405/US20210357002A1-20211118-D00000.png
US-10911851-B2,Display device and method of driving the same ,"Samsung Display Co., Ltd.","Jung Hun NOH, Yi Joon Ahn",2018-08-14,2019-05-29,2021-02-02,2021-02-02,https://patents.google.com/patent/US10911851B2/en,https://patentimages.storage.googleapis.com/62/15/ec/24deb02a3fba09/US10911851-20210202-D00000.png
US-2021153554-A1,Aerosol Delivery Device with Segmented Electrical Heater ,"Rai Strategic Holdings, Inc.","Vahid Hejazi, Rajesh Sur",2018-08-23,2021-02-02,2021-05-27,,https://patents.google.com/patent/US20210153554A1/en,https://patentimages.storage.googleapis.com/ec/73/08/5ba5b02b127d4e/US20210153554A1-20210527-D00000.png
US-2020059733-A1,Display apparatus including flexible vibration module and method of manufacturing the flexible vibration module ,"Lg Display Co., Ltd.","Sung Eui SHIN, Taeheon Kim, Kyungyeol Ryu, Yonggyoon JANG, Chiwan Kim, Yongwoo Lee, Yuseon Kho",2018-08-20,2019-06-17,2020-02-20,,https://patents.google.com/patent/US20200059733A1/en,https://patentimages.storage.googleapis.com/f7/71/4f/554769a3e71e1b/US20200059733A1-20200220-D00000.png
US-2019041922-A1,Thermal dissipation in dual-chassis devices ,Intel Corporation,"Prakash Kurma Raju, Babu Triplicane Gopikrishnan, Bijendra Singh, Prasanna Pichumani, Doddi Raghavendra, Harish Jagadish, Gopinath Kandasamy, David Pidwerbecki",2018-08-01,2018-08-01,2019-02-07,,https://patents.google.com/patent/US20190041922A1/en,https://patentimages.storage.googleapis.com/be/72/5c/02684737c9239a/US20190041922A1-20190207-D00000.png
US-2021301462-A1,Multiaxial textile resin base material and method of production thereof ,"Toray Industries, Inc.","Naoya Ouchiyama, Hiroyuki Ome, Akihiko SHIRAHASE",2018-08-07,2019-08-01,2021-09-30,,https://patents.google.com/patent/US20210301462A1/en,https://patentimages.storage.googleapis.com/cd/15/df/8534e36a92c6c9/US20210301462A1-20210930-D00000.png
US-2020062900-A1,Sustainable polymer compositions and methods ,Saudi Aramco Technologies Company,Jay J. Farmer,2018-08-02,2019-08-01,2020-02-27,,https://patents.google.com/patent/US20200062900A1/en,
US-2021308832-A1,Structured abrasive article and method of making the same ,3M Innovative Properties Company,"Damon Smyth, Nicola Pullan, Scott R. Culler",2018-08-13,2019-08-07,2021-10-07,,https://patents.google.com/patent/US20210308832A1/en,https://patentimages.storage.googleapis.com/2d/9b/a1/673e056ca07ddc/US20210308832A1-20211007-D00000.png
US-2020052350-A1,Method of improving power density and fast-chargeability of a lithium secondary battery ,"Nanotek Instruments, Inc.","Aruna Zhamu, Bor Z. Jang",2018-08-13,2018-08-13,2020-02-13,,https://patents.google.com/patent/US20200052350A1/en,https://patentimages.storage.googleapis.com/91/05/d4/a61e0c65361a70/US20200052350A1-20200213-D00000.png
US-2020057503-A1,Display device ,"Samsung Display Co., Ltd.","Hee Seomoon, Won Ki Hong, Sung Kook PARK, So Hee PARK, Tae Hee Lee",2018-08-17,2019-07-11,2020-02-20,,https://patents.google.com/patent/US20200057503A1/en,https://patentimages.storage.googleapis.com/24/ab/c7/7b358a59e2cb9a/US20200057503A1-20200220-D00000.png
US-11171184-B2,Display device and method of manufacturing the same ,"Samsung Display Co., Ltd.","Tae Hee Lee, Sung Kook PARK, So Hee PARK, Hee Seomoon, Won Ki Hong",2018-08-20,2019-06-03,2021-11-09,2021-11-09,https://patents.google.com/patent/US11171184B2/en,https://patentimages.storage.googleapis.com/03/aa/b8/4faed10e5c99d3/US11171184-20211109-D00000.png
US-2020065542-A1,Electronic device including sensor placed under display ,"Samsung Electronics Co., Ltd.","Yunjang JIN, Suna Kim, Seyoung JANG, Cheolho CHEONG, Chihyun CHO",2018-08-23,2019-08-23,2020-02-27,,https://patents.google.com/patent/US20200065542A1/en,https://patentimages.storage.googleapis.com/8f/dc/2b/26dcfb9f6adf68/US20200065542A1-20200227-D00000.png
US-2021147716-A1,Double-Sided Adhesive Tape Having Improved Impact Strength for Display Device ,"Youngwoo Co., Ltd.","Tae Wook Koo, Duck Su Kim, Cho Won Jo, Soon Hwa Hong, Min Soo Park, Tae Ho Kim",2018-08-20,2019-07-11,2021-05-20,,https://patents.google.com/patent/US20210147716A1/en,https://patentimages.storage.googleapis.com/b2/a8/82/eb5957a9794521/US20210147716A1-20210520-D00000.png
US-2021103353-A1,Display device including force sensor and vibration generator ,"Samsung Display Co., Ltd.","Sung Kook PARK, Suk Kim, So Hee PARK, Hee Seomoon, Tae Hee Lee, Won Ki Hong",2018-08-01,2020-11-23,2021-04-08,,https://patents.google.com/patent/US20210103353A1/en,https://patentimages.storage.googleapis.com/cc/15/c8/ee1c19d19ebabe/US20210103353A1-20210408-D00000.png
US-2020253096-A1,Patterned electromagnetic interference (emi) mitigation materials including carbon nanotubes ,"Laird Technologies, Inc.","Douglas S. McBain, Hoang Dinh Do",2018-08-21,2020-04-09,2020-08-06,,https://patents.google.com/patent/US20200253096A1/en,https://patentimages.storage.googleapis.com/1a/4b/d8/387f2d8481773f/US20200253096A1-20200806-D00000.png
