search URL:,https://patents.google.com/?q=Polyimide+Foam&country=US&before=priority:20200331&after=priority:20200301&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021300601-A1,Micrometeoroid and Orbital Debris Shield Pillow for Protecting Flexible Thin-Walled Structures from Through-and-Through Penetration Damage ,The Boeing Company,Tristan C. Moody,2020-03-25,2020-03-25,2021-09-30,,https://patents.google.com/patent/US20210300601A1/en,https://patentimages.storage.googleapis.com/98/6f/8a/71d2b0f7aaed69/US20210300601A1-20210930-D00000.png
US-2021300600-A1,Micrometeoroid and Orbital Debris Shield Pillow for Protecting Flexible Thin-Walled Structures from Through-and-Through Penetration Damage ,The Boeing Company,Tristan C. Moody,2020-03-25,2020-03-25,2021-09-30,,https://patents.google.com/patent/US20210300600A1/en,https://patentimages.storage.googleapis.com/3f/08/a1/93f878c5183193/US20210300600A1-20210930-D00000.png
US-2021291014-A1,Treadmills with obstacles and methods of use ,King Abdulaziz University,"Nazeeh ALOTHMANY, Ehab Hafiz WALI, Abdulhameed ALKHATEEB, Umar ALABASI, Mirza PASOVIC",2020-03-18,2020-03-18,2021-09-23,,https://patents.google.com/patent/US20210291014A1/en,https://patentimages.storage.googleapis.com/c6/78/02/cd358d0cb0df43/US20210291014A1-20210923-D00000.png
US-2021305639-A1,Graphitic film-enabled battery cooling system and method of operating same ,"Global Graphene Group, Inc.","Aruna Zhamu, Bor Z. Jang",2020-03-29,2020-03-29,2021-09-30,,https://patents.google.com/patent/US20210305639A1/en,https://patentimages.storage.googleapis.com/de/29/be/76caffca5e0f6f/US20210305639A1-20210930-D00000.png
US-2021283312-A1,Biomimetic electrically conductive hyaluronic acid-based hydrogels ,The Regents Of The University Of California,Rebecca Bierman,2020-03-12,2021-03-10,2021-09-16,,https://patents.google.com/patent/US20210283312A1/en,https://patentimages.storage.googleapis.com/03/bb/b0/4b4c5402497a32/US20210283312A1-20210916-D00000.png
US-2021293488-A1,Deformed Mesh Thermal Ground Plane ,"Kelvin Thermal Technologies, Inc.","Ryan Lewis, Jason West, Kyle Wagner, Dylan McNally, Keller Lofgren",2020-03-18,2020-05-01,2021-09-23,,https://patents.google.com/patent/US20210293488A1/en,https://patentimages.storage.googleapis.com/cf/c8/49/29da2071d8a9c3/US20210293488A1-20210923-D00000.png
US-2021279026-A1,Display apparatus ,"Lg Display Co., Ltd.","Sungsu HAM, Sungtae LEE, Joongsup HAN, Uihyeon Jeong",2020-03-04,2021-03-03,2021-09-09,,https://patents.google.com/patent/US20210279026A1/en,https://patentimages.storage.googleapis.com/dd/a5/d0/3226815f5484f8/US20210279026A1-20210909-D00000.png
US-2021290989-A1,Personal Air Filtering Device with Safety Features ,Hall Labs Llc,"Michael Hall, David R. Hall, Chandler Flinders, Jordan Englund, Prabhakar Ramaraj, Jacob Dean, Anthony E. Pullen, Jeff Duncan",2020-03-20,2021-03-22,2021-09-23,,https://patents.google.com/patent/US20210290989A1/en,https://patentimages.storage.googleapis.com/38/44/3a/bbff0da678753c/US20210290989A1-20210923-D00000.png
US-2021288362-A1,Thermal management multilayer sheet for a battery ,Rogers Corporation,Christopher Churchill,2020-03-12,2021-03-09,2021-09-16,,https://patents.google.com/patent/US20210288362A1/en,https://patentimages.storage.googleapis.com/6d/f1/9e/5c73ff9154b0f3/US20210288362A1-20210916-D00000.png
US-2021292219-A1,Vacuum chuck having elongate grooves and method of cold-forming curved glass articles using same ,Corning Incorporated,"Mark Stephen Friske, Peter Knowles, Christopher Mark Schweiger, Christopher Lee Timmons",2020-03-18,2021-03-15,2021-09-23,,https://patents.google.com/patent/US20210292219A1/en,https://patentimages.storage.googleapis.com/ff/4d/5a/63ade91481dddb/US20210292219A1-20210923-D00000.png
US-2021288282-A1,Display device ,"Samsung Display Co., Ltd.","Seo-Yeon KIM, Youngbin Kim, Kwangdeuk Jang",2020-03-16,2020-12-09,2021-09-16,,https://patents.google.com/patent/US20210288282A1/en,https://patentimages.storage.googleapis.com/4d/58/5c/8460bbd0c2610f/US20210288282A1-20210916-D00000.png
US-11149127-B1,Biocompatible porous materials and methods of manufacture and use ,Poragen LLC,"Nicholas J. Manesis, Dylan B. HOLLRIGEL",2020-03-27,2021-03-26,2021-10-19,2021-10-19,https://patents.google.com/patent/US11149127B1/en,https://patentimages.storage.googleapis.com/88/12/88/ca83ba1768ba37/US11149127-20211019-D00001.png
US-2021280806-A1,Display device ,"Samsung Display Co., Ltd.","Dongjin PARK, Dongwoo SEO, Jaiku Shin, Sungchul Choi",2020-03-06,2020-12-16,2021-09-09,,https://patents.google.com/patent/US20210280806A1/en,https://patentimages.storage.googleapis.com/2a/c2/74/f4379b60f9ad94/US20210280806A1-20210909-D00000.png
US-2021280826-A1,Display device ,"Samsung Display Co., Ltd.","Yun Jae Kim, Bu Gyoon YOO, Dong Ho Lee, Joon Hyuk Jang",2020-03-05,2020-10-02,2021-09-09,,https://patents.google.com/patent/US20210280826A1/en,https://patentimages.storage.googleapis.com/00/b9/d2/b63d094868a6d5/US20210280826A1-20210909-D00000.png
US-2021282279-A1,Display device and method of manufacturing the same ,"Samsung Display Co., Ltd.","Myungan MIN, Yonggi KO, Hyoung-Jin LEE, Hyeji JANG",2020-03-04,2020-11-11,2021-09-09,,https://patents.google.com/patent/US20210282279A1/en,https://patentimages.storage.googleapis.com/88/67/29/2f371b6b46ad98/US20210282279A1-20210909-D00000.png
US-2021281729-A1,Housing structure for handheld electronic device ,Apple Inc.,"John K. QUEENEY, James A. Stryker, Jeremy Hill, Kienan D. McCarty, Lee B. Hamstra, Tavys Q. Ashcroft, Trevor M. Cardiff",2020-03-06,2020-05-21,2021-09-09,,https://patents.google.com/patent/US20210281729A1/en,https://patentimages.storage.googleapis.com/1e/ba/8d/202102379dc86c/US20210281729A1-20210909-D00000.png
US-2021299303-A1,Uv-c virus inactivation devices and supressing sound and operating the same ,Dynamics Inc.,"Jeffrey D. Mullen, Andrew Veter, Keith Huthmacher, Peter Gilgunn, James Nelson, David Malarik, Jun Yu",2020-03-29,2021-03-29,2021-09-30,,https://patents.google.com/patent/US20210299303A1/en,https://patentimages.storage.googleapis.com/b9/95/9c/72942577cb0563/US20210299303A1-20210930-D00000.png
US-2021301536-A1,Rfid-based moisture-sensing and leak-detection for roofing structures and methods of use ,BuildTech Solutions LLC,"George S. Baggs, Aaron W. GOLDING, JR.",2020-03-27,2021-03-25,2021-09-30,,https://patents.google.com/patent/US20210301536A1/en,https://patentimages.storage.googleapis.com/fa/e0/b8/d6b4b4b2203e77/US20210301536A1-20210930-D00000.png
US-2021280855-A1,Negative active material for rechargeable lithium battery and rechargeable lithium battery including same ,"Samsung Sdi Co., Ltd.","Eunjoo Lee, Narae Kim, Joongho Moon, Sunil PARK",2020-03-03,2021-03-03,2021-09-09,,https://patents.google.com/patent/US20210280855A1/en,https://patentimages.storage.googleapis.com/6d/52/de/d2a5c97e11c27c/US20210280855A1-20210909-D00000.png
US-2021271335-A1,Electronic apparatus and manufacturing method of the same ,"Samsung Display Co., Ltd.","Hirotsugu Kishimoto, Hyun-Been Hwang",2020-03-02,2020-11-09,2021-09-02,,https://patents.google.com/patent/US20210271335A1/en,https://patentimages.storage.googleapis.com/8c/a4/90/1ca540d0f36ac6/US20210271335A1-20210902-D00000.png
